0,36d2a,20180208,1840
1,1480,東証ETF,(NEXT FUNDS)野村企業価値分配指数上場投信,16620,1,169,0.006
2,1397,東証ETF,SMAM 日経225上場投信,22080,3,293,0.010
3,2045,東証ETF,NEXT NOTES S&P シンガポール リート(NR)ETN,11390,3,281,0.011
4,1327,東証ETF,S&P GSCI商品指数エネルギー＆メタル,3360,1,76,0.013
5,2031,東証ETF,NEXT NOTES 香港ハンセン･ダブル･ブルETN,16220,29,2101,0.014
6,6466,東証2部,東亜バルブエンジニアリング(株),1371,100,7000,0.014
7,9361,東証2部,伏木海陸運送(株),1380,100,7300,0.014
8,3803,東証JQG,イメージ情報開発(株),889,100,5200,0.019
9,8045,東証JQS,横浜丸魚(株),783,900,43000,0.021
10,1586,東証ETF,上場インデックス TOPIX Ex-Financials,1520,7,301,0.023
11,1559,東証ETF,(NEXT FUNDS)タイ株式指数連動型上場投信,3455,36,1447,0.025
12,1485,東証ETF,MAXIS JAPAN 設備･人材積極投資企業200上場投信,26260,3,105,0.029
13,1322,東証ETF,上場インデックスファンド中国A株CSI300,6120,30,960,0.031
14,1387,東証ETF,UBS ETF 欧州通貨圏株(MSCI EMU),16250,2,62,0.032
15,3070,東証JQG,(株)アマガサ,474,500,15600,0.032
16,6018,東証2部,阪神内燃機工業(株),1701,400,12200,0.033
17,1398,東証ETF,SMAM 東証REIT指数上場投信,1720,920,23900,0.038
18,1632,東証ETF,(NEXT FUNDS)金融(除く銀行)上場投信,13700,1,24,0.042
19,5217,東証JQS,テクノクオーツ(株),10800,100,2200,0.045
20,1476,東証ETF,iシェアーズ Ｊリート ETF,1718,1320,28912,0.046
21,2043,東証ETF,NEXT NOTES STOXX アセアン好配当50(円、NR)ETN,13870,12,257,0.047
22,3184,東証2部,ＩＣＤＡホールディングス(株),1581,100,2100,0.048
23,8931,東証JQS,和田興産(株),978,54900,990500,0.055
24,8886,東証JQS,(株)ウッドフレンズ,2845,400,6800,0.059
25,1655,東証ETF,iシェアーズ S&P500 米国株 ETF,2100,1283,21229,0.060
26,1394,東証ETF,UBS ETF 先進国株(MSCIワールド),22920,2,32,0.062
27,2032,東証ETF,NEXT NOTES 香港ハンセン･ベアETN,6160,177,2752,0.064
28,8686,東証1部外国,アフラック,9390,50,750,0.067
29,2608,東証2部,ボーソー油脂(株),1648,100,1400,0.071
30,9636,東証2部,(株)きんえい,3275,100,1400,0.071
31,1492,東証ETF,MAXIS JPX日経中小型株指数上場投信,15370,65,903,0.072
32,1578,東証ETF,上場インデックスファンド日経225(ミニ),1747,421,5710,0.074
33,5966,東証2部,ＫＴＣ(株),2050,100,1300,0.077
34,7219,東証JQS,(株)エッチ・ケー・エス,860,1000,13000,0.077
35,1468,東証ETF,JPX日経400ベア上場投信インバース,7460,30,380,0.079
36,6063,東証JQS,日本エマージェンシーアシスタンス(株),1040,600,7600,0.079
37,3839,東証JQS,(株)ＯＤＫソリューションズ,445,800,9900,0.081
38,1736,東証JQS,(株)オーテック,1756,700,8500,0.082
39,7521,東証JQS,(株)ムサシ,1956,1200,13900,0.086
40,4342,東証2部,セコム上信越(株),4250,200,2300,0.087
41,3515,東証JQS,(株)フジコー,3890,400,4500,0.089
42,2877,東証JQS,日東ベスト(株),990,400,4400,0.091
43,7985,東証2部,ネポン(株),264,6000,65000,0.092
44,1344,東証ETF,MAXIS トピックス･コア30上場投信,776,170,1830,0.093
45,1312,東証ETF,小型コア･インデックス連動型上場投資信託,22050,24,255,0.094
46,6347,東証JQS,(株)プラコー,122,93000,993000,0.094
47,3796,東証2部,(株)いい生活,388,7900,82300,0.096
48,6870,東証2部,日本フェンオール(株),1667,1900,19600,0.097
49,1624,東証ETF,(NEXT FUNDS)機械上場投信,38900,5,51,0.098
50,1672,東証ETF,ETFS 金上場投信,13810,13,130,0.100
51,1682,東証ETF,(NEXT FUNDS)日経･東商取白金指数上場投信,177,100,1000,0.100
