0,36d2a,20180202,1840
1,8685,東証1部外国,ＡＩＧ,02/02,7010,3,3421,0.001
2,1576,東証ETF,南方 FTSE 中国A株 50 ETF,02/02,747,160,5700,0.028
3,1397,東証ETF,SMAM 日経225上場投信,02/02,23440,1,35,0.029
4,9539,東証2部,京葉瓦斯(株),02/02,646,1000,25000,0.040
5,9647,東証JQS,(株)協和コンサルタンツ,02/02,2233,200,4500,0.044
6,1575,東証ETF,ChinaAMC CSI 300 Index ETF-JDR,02/02,759,30,620,0.048
7,1641,東証ETF,ダイワ 上場投信･TOPIX-17機械,02/02,44450,1,20,0.050
8,4766,東証2部,(株)ピーエイ,02/02,224,5000,99000,0.051
9,1468,東証ETF,JPX日経400ベア上場投信インバース,02/02,7020,10,190,0.053
10,1938,東証2部,日本リーテック(株),02/02,1356,600,10800,0.056
11,1493,東証ETF,One ETF JPX日経中小型,02/02,15650,3,50,0.060
12,1674,東証ETF,ETFS 白金上場投信,02/02,10050,1,16,0.062
13,6894,東証2部,パルステック工業(株),02/02,1785,100,1400,0.071
14,6492,東証2部,岡野バルブ製造(株),02/02,2687,700,9700,0.072
15,3010,東証2部,価値開発(株),02/02,252,76400,927000,0.082
16,1675,東証ETF,ETFS パラジウム上場投信,02/02,10100,1,12,0.083
17,7461,東証JQS,(株)キムラ,02/02,500,200,2300,0.087
18,1652,東証ETF,ダイワ 上場投信-MSCI日本株女性活躍指数(WIN),02/02,2170,20,220,0.091
19,6964,東証2部,(株)サンコー,02/02,675,6200,68000,0.091
20,1465,東証ETF,ダイワ上場投信-JPX日経400インバース,02/02,7100,2,21,0.095
21,6637,東証JQS,寺崎電気産業(株),02/02,1624,1100,11400,0.096
22,9679,東証JQS,ホウライ(株),02/02,2556,400,4100,0.098
23,3578,東証2部,倉庫精練(株),02/02,245,86000,853000,0.101
24,8046,東証2部,丸藤シートパイル(株),02/02,3355,3600,34100,0.106
25,2754,東証JQS,(株)東葛ホールディングス,02/02,539,400,3700,0.108
26,2033,東証ETF,NEXT NOTES 韓国KOSPI･ダブル･ブルETN,02/02,14910,11,100,0.110
27,6743,東証2部,大同信号(株),02/02,587,1000,9000,0.111
28,1559,東証ETF,(NEXT FUNDS)タイ株式指数連動型上場投信,02/02,3645,62,524,0.118
29,6543,東証JQS,(株)日宣,02/02,2060,200,1700,0.118
30,6960,東証JQS,フクダ電子(株),02/02,8110,3900,33000,0.118
31,4341,東証2部,西菱電機(株),02/02,970,500,4200,0.119
32,4287,東証JQS,(株)ジャストプランニング,02/02,1162,123200,996500,0.124
33,1489,東証ETF,(NEXT FUNDS)日経平均高配当株50指数連動型ETF,02/02,42000,39,313,0.125
34,4926,東証1部,(株)シーボン,02/02,3580,6800,54600,0.125
35,9361,東証2部,伏木海陸運送(株),02/02,1451,100,800,0.125
36,9967,東証2部,堺商事(株),02/02,1705,100,800,0.125
37,7314,東証JQS,(株)小田原機器,02/02,889,1400,10400,0.135
38,2037,東証ETF,NEXT NOTES 日経・TOCOM 金 ベア ETN,02/02,8150,11,78,0.141
39,2404,東証2部,(株)鉄人化計画,02/02,387,9800,66700,0.147
40,1494,東証ETF,One ETF 高配当日本株,02/02,20110,4,27,0.148
41,3089,東証JQS,テクノアルファ(株),02/02,1156,4600,29600,0.155
42,9747,東証1部,(株)アサツー　ディ・ケイ,02/02,3650,41700,267500,0.156
43,1310,東証ETF,ダイワ 上場投信-トピックス･コア30,02/02,828,220,1400,0.157
44,1618,東証ETF,(NEXT FUNDS)エネルギー資源上場投信,02/02,15850,52,331,0.157
45,7957,東証2部,フジコピアン(株),02/02,2039,800,5100,0.157
46,9033,東証2部,広島電鉄(株),02/02,1099,1700,10400,0.163
47,7539,東証JQS,(株)アイナボホールディングス,02/02,1322,1200,7300,0.164
48,1586,東証ETF,上場インデックス TOPIX Ex-Financials,02/02,1572,1,6,0.167
49,6776,東証2部,天昇電気工業(株),02/02,412,9000,54000,0.167
50,7849,東証JQS,スターツ出版(株),02/02,1890,100,600,0.167
51,9778,東証JQS,(株)昴,02/02,4730,100,600,0.167
52,8739,東証JQS,スパークス・グループ(株),02/02,388,2145300,12785500,0.168
53,2405,東証2部,(株)フジコー,02/02,444,35200,208400,0.169
54,1488,東証ETF,ダイワ上場投信-東証REIT指数,02/02,1782,140,820,0.171
55,3123,東証2部,サイボー(株),02/02,518,700,4000,0.175
56,3551,東証1部,ダイニック(株),02/02,1148,6700,38100,0.176
57,1478,東証ETF,iシェアーズ MSCI ジャパン高配当利回り ETF,02/02,2348,961,5386,0.178
58,2043,東証ETF,NEXT NOTES STOXX アセアン好配当50(円、NR)ETN,02/02,14470,2,11,0.182
59,7399,東証JQS,(株)ナンシン,02/02,663,600,3300,0.182
60,3356,東証JQS,(株)テリロジー,02/02,398,2059900,11272700,0.183
61,5807,東証1部,東京特殊電線(株),02/02,3615,26300,144100,0.183
62,1682,東証ETF,(NEXT FUNDS)日経･東商取白金指数上場投信,02/02,179,800,4300,0.186
63,7218,東証JQS,田中精密工業(株),02/02,923,3300,17700,0.186
64,6722,東証JQS,(株)エイアンドティー,02/02,927,1500,8000,0.188
65,1688,東証ETF,ETFS 穀物上場投資信託,02/02,380,100,530,0.189
66,7559,東証JQS,ジーエフシー(株),02/02,1498,600,3100,0.194
67,1476,東証ETF,iシェアーズ Ｊリート ETF,02/02,1783,1483,7612,0.195
68,9055,東証2部,(株)アルプス物流,02/02,978,5400,27700,0.195
69,5967,東証2部,ＴＯＮＥ(株),02/02,2572,1100,5600,0.196
70,8139,東証2部,(株)ナガホリ,02/02,278,3600,18300,0.197
71,7634,東証JQS,(株)星医療酸器,02/02,4390,100,500,0.200
72,8854,東証2部,(株)日住サービス,02/02,2444,100,500,0.200
73,7895,東証JQS,中央化学(株),02/02,387,2600,12900,0.202
74,5010,東証2部,日本精蝋(株),02/02,468,293300,1379400,0.213
75,2708,東証JQS,(株)久世,02/02,1005,300,1400,0.214
76,9734,東証JQS,(株)精養軒,02/02,1246,2000,9300,0.215
77,5388,東証2部,クニミネ工業(株),02/02,1079,30000,136900,0.219
78,5928,東証2部,アルメタックス(株),02/02,427,3000,13500,0.222
79,9466,東証1部,(株)アイドママーケティングコミュニケーション,02/02,755,13100,58400,0.224
80,8006,東証2部,ユアサ・フナショク(株),02/02,3725,700,3100,0.226
81,7229,東証JQS,(株)ユタカ技研,02/02,2935,4100,17900,0.229
82,7886,東証JQS,ヤマト・インダストリー(株),02/02,200,24000,105000,0.229
83,6112,東証2部,(株)小島鐵工所,02/02,157,10000,43000,0.233
84,6411,東証JQS,中野冷機(株),02/02,4630,700,3000,0.233
85,9687,東証JQS,(株)ＫＳＫ,02/02,1869,4200,17800,0.236
86,6391,東証2部,(株)加地テック,02/02,2902,3000,12600,0.238
87,6419,東証1部,(株)マースエンジニアリング,02/02,2465,10800,45200,0.239
88,3779,東証JQS,ジェイ・エスコム　ホールディングス(株),02/02,151,95400,392200,0.243
89,6493,東証2部,日鍛バルブ(株),02/02,401,66900,275700,0.243
90,6809,東証1部,ＴＯＡ(株),02/02,1498,48700,200500,0.243
91,6328,東証1部,荏原実業(株),02/02,2011,12700,51500,0.247
92,3350,東証JQS,(株)レッド・プラネット・ジャパン,02/02,33,310800,1251100,0.248
93,1480,東証ETF,(NEXT FUNDS)野村企業価値分配指数上場投信,02/02,17400,1,4,0.250
94,2923,東証2部,サトウ食品工業(株),02/02,3630,100,400,0.250
95,7462,東証JQS,ダイヤ通商(株),02/02,899,400,1600,0.250
96,6494,東証JQS,(株)ＮＦＫホールディングス,02/02,205,1199700,4686700,0.256
