0,1w2a,20180209,2032
1,1552,東証ETF,国際のETF VIX短期先物指数,18050,78.89,7960,1070565
2,6467,東証JQS,(株)ニチダイ,2650,47.47,853,24912200
3,3578,東証2部,倉庫精練(株),343,40.00,98,9270000
4,2035,東証ETF,NEXT NOTES 日経平均VI先物指数 ETN,3035,33.76,766,207737
5,3021,東証2部,(株)パシフィックネット,869,32.47,213,1743100
6,3024,東証JQS,クリエイト(株),790,29.72,181,491300
7,4117,東証2部,川崎化成工業(株),338,29.01,76,3867000
8,6716,東証JQS,テクニカル電子(株),3285,28.82,735,92700
9,1561,東証ETF,国際のETF VIX中期先物指数,14850,27.69,3220,31336
10,4972,東証JQS,綜研化学(株),3045,25.52,619,879000
11,3985,マザーズ,テモナ(株),7320,21.59,1300,283600
12,3660,東証1部,(株)アイスタイル,1347,21.13,235,29216300
13,8927,東証JQS,(株)明豊エンタープライズ,739,20.95,128,48298300
14,8787,東証JQS,(株)ＵＣＳ,1814,20.45,308,396400
15,6077,東証1部,(株)Ｎ・フィールド,1867,18.61,293,2589200
16,3045,東証2部,(株)カワサキ,2045,17.87,310,38600
17,7813,マザーズ,(株)プラッツ,4480,17.43,665,172600
18,1366,東証ETF,ダイワ 上場投信-日経平均ダブルインバース,3720,17.35,550,4090653
19,1459,東証ETF,楽天 ETF-日経ダブルインバース指数連動型,5490,17.06,800,4086542
20,1360,東証ETF,日経平均ベア2倍上場投信,3420,17.00,497,17500550
21,1357,東証ETF,(NEXT FUNDS) 日経ダブルインバース上場投信,1422,16.75,204,351537984
22,5453,東証1部,東洋鋼鈑(株),713,16.50,101,16748300
23,9880,東証1部,イノテック(株),1263,16.19,176,1970000
24,3182,マザーズ,オイシックスドット大地(株),3690,15.67,500,530700
25,3963,東証1部,(株)シンクロ・フード,3785,15.22,500,372800
26,1368,東証ETF,ダイワ 上場投信-TOPIX Wインバース(-2倍),3750,14.68,480,198536
27,2491,東証1部,バリューコマース(株),1287,14.40,162,6782100
28,1356,東証ETF,TOPIXベア2倍上場投信,2579,14.37,324,3042560
29,1469,東証ETF,JPX日経400ベア2倍上場投信ダブルインバース,5100,13.84,620,81700
30,1466,東証ETF,ダイワ上場投信-JPX日経400ダブルインバース,5150,13.81,625,25932
31,9133,東証JQS,(株)東栄リーファーライン,796,13.71,96,516500
32,6849,東証1部,日本光電,2882,13.06,333,4544700
33,1573,東証ETF,中国H株ベア上場投信,7620,12.89,870,20360
34,1472,東証ETF,(NEXT FUNDS)JPX日経400ダブルインバース,2010,12.61,225,111636
35,8101,東証1部,(株)ＧＳＩクレオス,1822,12.54,203,3839800
36,8111,東証1部,(株)ゴールドウイン,12890,12.18,1400,913800
