date,open,high,low,close,volume,adj.close
2016/01/04,14810,15020,14100,14220,19991405,14220
2016/01/05,14150,14360,14010,14080,15202416,14080
2016/01/06,14110,14240,13600,13820,17150787,13820
2016/01/07,13720,13790,13170,13170,19215451,13170
2016/01/08,12920,13490,12800,13100,25094705,13100
2016/01/12,12780,12850,12300,12380,19215814,12380
2016/01/13,12710,13060,12690,13050,14014227,13050
2016/01/14,12250,12410,11900,12360,24828458,12360
2016/01/15,12820,12890,12080,12200,21476356,12200
2016/01/18,11600,12060,11510,11940,24670928,11940
2016/01/19,11870,12150,11730,12090,19899359,12090
2016/01/20,12020,12040,11130,11190,24908387,11190
2016/01/21,11290,11620,10630,10650,33018190,10650
2016/01/22,11350,11930,11210,11860,27665927,11860
2016/01/25,12160,12240,11820,12090,23491248,12090
2016/01/26,11600,11690,11430,11510,15540209,11510
2016/01/27,11980,12260,11860,12120,21624182,12120
2016/01/28,11950,12250,11820,12000,20172968,12000
2016/01/29,12060,12940,11550,12710,46271016,12710
2016/02/01,13050,13200,12910,13150,21589661,13150
2016/02/05,11580,11730,11350,11640,18815456,11640
2016/02/08,11340,12010,11250,11890,18642931,11890
2016/02/09,10970,11040,10520,10620,25561850,10620
2016/02/10,10690,10720,9720,10050,26037459,10050
2016/02/12,9210,9550,9000,9130,34655636,9130
2016/02/15,9880,10570,9770,10400,23205782,10400
2016/02/16,10190,10820,10150,10420,30906676,10420
2016/02/17,10350,10650,9870,10160,25352382,10160
2016/02/18,10750,10800,10500,10600,22483138,10600
2016/02/19,10350,10400,10080,10340,19064638,10340
2016/02/22,10130,10600,10110,10480,20674261,10480
2016/02/23,10650,10810,10360,10420,22209645,10420
2016/02/24,10160,10370,10020,10230,23996349,10230
2016/02/25,10330,10650,10300,10590,22406067,10590
2016/02/26,10800,10980,10600,10620,21153916,10620
2016/02/29,10820,10970,10430,10430,21331714,10430
2016/03/01,10370,10500,10170,10470,20056484,10470
2016/03/02,11040,11420,10960,11310,25592565,11310
2016/03/03,11270,11620,11260,11620,21507342,11620
2016/03/04,11570,11740,11480,11690,20052374,11690
2016/03/08,11520,11550,11080,11350,22949285,11350
2016/03/09,11160,11280,10980,11190,17072285,11190
2016/03/10,11410,11500,11260,11450,15535253,11450
2016/03/11,11150,11680,11070,11580,24190214,11580
2016/03/14,11880,12070,11850,11980,15089297,11980
2016/03/15,11980,12070,11710,11800,15908180,11800
2016/03/16,11650,11810,11590,11630,12817777,11630
2016/03/17,11800,12000,11400,11560,22269891,11560
2016/03/18,11500,11560,11120,11270,21580075,11270
2016/03/22,11640,11800,11440,11680,17199406,11680
2016/03/23,11730,11840,11590,11660,10752194,11660
2016/03/24,11580,11710,11420,11490,12474248,11490
2016/03/25,11590,11680,11490,11640,8429020,11640
2016/03/28,11800,11880,11570,11780,13746725,11780
2016/03/29,11750,12000,11730,11960,15116168,11960
2016/03/30,11900,11910,11640,11650,12711952,11650
2016/03/31,11840,11870,11480,11490,15068269,11490
2016/04/01,11440,11450,10580,10670,26283482,10670
2016/04/04,10550,10760,10480,10590,15051045,10590
2016/04/05,10520,10550,10040,10070,16445816,10070
2016/04/06,10080,10220,9920,10090,16672527,10090
2016/04/07,10090,10270,9950,10100,18969462,10100
2016/04/08,9800,10480,9760,10210,21343924,10210
2016/04/11,10130,10160,9810,10140,17552853,10140
2016/04/12,10080,10390,10040,10340,15196633,10340
2016/04/13,10660,10960,10610,10930,17424156,10930
2016/04/14,11270,11640,11240,11620,21875677,11620
2016/04/15,11400,11670,11370,11520,16974873,11520
2016/04/18,10820,11000,10740,10780,19166078,10780
2016/04/19,11380,11600,11360,11580,15212999,11580
2016/04/20,11800,11880,11560,11620,15494384,11620
