date,open,high,low,close,volume,adj.close
2017/01/04,19900,20210,19880,20190,63165,20190
2017/01/05,20230,20230,20080,20150,39263,20150
2017/01/06,19960,20090,19940,20090,97348,20090
2017/01/10,20030,20110,19860,19930,115241,19930
2017/01/11,19980,20020,19940,20000,100987,20000
2017/01/12,19760,19760,19520,19580,91050,19580
2017/01/13,19650,19760,19620,19740,18089,19740
2017/01/16,19670,19700,19510,19560,26100,19560
2017/01/17,19520,19520,19260,19260,66865,19260
2017/01/18,19210,19390,19100,19340,35352,19340
2017/01/19,19520,19580,19420,19520,27038,19520
2017/01/20,19520,19630,19490,19610,15688,19610
2017/01/23,19410,19470,19320,19350,20034,19350
2017/01/24,19260,19360,19220,19240,21727,19240
2017/01/25,19540,19600,19430,19480,24162,19480
2017/01/26,19700,19870,19680,19850,32198,19850
2017/01/27,19920,19950,19860,19920,47560,19920
2017/01/30,19810,19850,19760,19800,17548,19800
2017/01/31,19570,19650,19490,19500,39883,19500
2017/02/01,19370,19610,19360,19580,39184,19580
2017/02/06,19530,19550,19360,19440,22904,19440
2017/02/07,19300,19420,19260,19350,36914,19350
2017/02/08,19390,19450,19320,19440,16687,19440
2017/02/09,19370,19430,19310,19360,13880,19360
2017/02/10,19680,19850,19660,19830,66241,19830
2017/02/13,19980,19980,19880,19910,36540,19910
2017/02/14,19960,19960,19680,19710,73411,19710
2017/02/15,19920,19950,19880,19890,55054,19890
2017/02/16,19880,19890,19710,19800,78361,19800
2017/02/17,19680,19730,19620,19670,32438,19670
2017/02/20,19630,19720,19560,19700,26166,19700
2017/02/21,19720,19850,19710,19830,26311,19830
2017/02/22,19900,19900,19780,19830,26925,19830
2017/02/23,19830,19830,19720,19830,14531,19830
2017/02/24,19710,19850,19680,19760,18015,19760
2017/02/27,19620,19630,19450,19580,85936,19580
2017/02/28,19690,19720,19590,19590,21612,19590
2017/03/01,19690,19880,19630,19850,55822,19850
2017/03/02,20110,20140,20030,20040,159258,20040
2017/03/03,20000,20060,19860,19940,35717,19940
2017/03/09,19810,19820,19730,19800,20457,19800
2017/03/10,19940,20100,19900,20080,158910,20080
