0,33d2a,20180116,1659
1,1648,東証ETF,ダイワ 上場投信･TOPIX-17銀行,14:11,14220,2092,4,523.000
2,6558,マザーズ,クックビズ(株),15:00,3760,465800,7400,62.946
3,4963,東証1部,星光ＰＭＣ(株),15:00,1250,3501500,64600,54.203
4,1654,東証ETF,ダイワ 上場投信-FTSE Blossom Japan Index,14:06,1435,500,10,50.000
5,3810,東証2部,サイバーステップ(株),15:00,3730,2988400,66100,45.210
6,1850,東証2部,南海辰村建設(株),15:00,83,29078000,682000,42.636
7,3267,マザーズ,(株)フィル・カンパニー,15:00,5290,1084600,25800,42.039
8,1329,東証ETF,iシェアーズ日経225ETF,15:00,24690,49878,1230,40.551
9,2008,東証2部,(株)増田製粉所,14:48,4775,3900,100,39.000
10,6411,東証JQS,中野冷機(株),14:59,4695,10900,300,36.333
11,4342,東証2部,セコム上信越(株),13:47,4400,6700,200,33.500
12,7185,東証JQS,ヒロセ通商(株),15:00,1839,242000,7600,31.842
13,1694,東証ETF,ETFS ニッケル上場投資信託,14:22,1450,600,20,30.000
14,2471,東証JQS,(株)エスプール,15:00,3710,336700,11300,29.796
15,3350,東証JQS,(株)レッド・プラネット・ジャパン,15:00,38,21888500,831500,26.324
16,1622,東証ETF,(NEXT FUNDS)自動車･輸送機上場投信,12:31,25120,52,2,26.000
17,2497,マザーズ,ユナイテッド(株),15:00,3695,3784700,165800,22.827
18,9365,東証2部,トレーディア(株),14:53,1616,1900,100,19.000
19,2034,東証ETF,NEXT NOTES 韓国KOSPI･ベアETN,14:48,9680,92,5,18.400
20,9758,東証JQS,ジャパンシステム(株),15:00,519,2254800,123400,18.272
21,2877,東証JQS,日東ベスト(株),14:56,990,10700,600,17.833
22,5936,東証1部,東洋シヤッター(株),15:00,636,54800,3100,17.677
23,9908,東証JQS,Ｄｅｎｋｅｉ,15:00,2500,698800,40200,17.383
24,9012,東証JQS,秩父鉄道(株),13:29,2820,1700,100,17.000
25,9176,東証JQS,佐渡汽船(株),10:49,253,1700,100,17.000
26,9476,東証JQS,(株)中央経済社ホールディングス,13:16,513,1700,100,17.000
27,8226,東証2部,(株)理経,15:00,236,1411900,90900,15.532
28,2930,東証1部,(株)北の達人コーポレーション,15:00,2074,7965600,518400,15.366
29,1398,東証ETF,SMAM 東証REIT指数上場投信,14:40,1724,10090,660,15.288
30,1591,東証ETF,(NEXT FUNDS) JPX日経インデックス400,15:00,16800,13009,871,14.936
31,2892,東証2部,日本食品化工(株),13:30,2674,1300,100,13.000
32,9193,東証2部,東京汽船(株),10:17,900,13000,1000,13.000
33,3266,東証JQS,(株)ファンドクリエーショングループ,15:00,172,24406300,1932300,12.631
34,3823,東証2部,(株)アクロディア,15:00,373,4714200,400200,11.780
35,6777,東証JQS,ｓａｎｔｅｃ(株),15:00,1488,279200,24900,11.213
36,1625,東証ETF,(NEXT FUNDS)電機･精密上場投信,13:03,21610,145,13,11.154
37,9826,東証2部,(株)ＪＥＵＧＩＡ,11:14,1395,1100,100,11.000
