0,36d2a,20180117,1840
1,2065,東証ETF,NEXT NOTES 日本株配当貴族（ドルH、NR）ETN,09:00,12750,2,200,0.010
2,2068,東証ETF,NEXT NOTES 高ベータ30(NR)ETN,09:00,13600,1,100,0.010
3,1596,東証ETF,NZAM 上場投信 TOPIX Ex-Financials,09:00,1568,10,840,0.012
4,2905,東証JQS,オーケー食品工業(株),12:33,1236,100,4500,0.022
5,1313,東証ETF,サムスンKODEX200上場指数投資信託,09:12,3430,10,440,0.023
6,1648,東証ETF,ダイワ 上場投信･TOPIX-17銀行,15:00,13900,66,2092,0.032
7,1638,東証ETF,ダイワ 上場投信･TOPIX-17医薬品,09:41,22240,2,47,0.043
8,1585,東証ETF,ダイワ 上場投信･TOPIX Ex-Financials,11:30,1417,10,210,0.048
9,1480,東証ETF,(NEXT FUNDS)野村企業価値分配指数上場投信,11:07,17740,3,51,0.059
10,9476,東証JQS,(株)中央経済社ホールディングス,11:06,514,100,1700,0.059
11,8686,東証1部外国,アフラック,13:31,9590,150,2300,0.065
12,1625,東証ETF,(NEXT FUNDS)電機･精密上場投信,09:43,21740,10,145,0.069
13,2036,東証ETF,NEXT NOTES 日経・TOCOM 金 ダブル・ブル ETN,15:00,10700,124,1654,0.075
14,2480,東証JQS,システム・ロケーション(株),10:51,1414,500,6600,0.076
15,4920,東証JQS,(株)日本色材工業研究所,15:00,6020,400,5200,0.077
16,1477,東証ETF,iシェアーズ MSCI 日本株最小分散 ETF,09:45,1979,22,266,0.083
17,8225,東証JQS,(株)タカチホ,13:24,1681,100,1200,0.083
18,4342,東証2部,セコム上信越(株),14:04,4310,600,6700,0.090
19,1693,東証ETF,ETFS 銅上場投資信託,14:11,3400,30,320,0.094
20,1387,東証ETF,UBS ETF 欧州通貨圏株(MSCI EMU),14:21,17440,4,40,0.100
21,6356,東証2部,日本ギア工業(株),15:00,475,39300,392100,0.100
22,8747,東証JQS,豊商事(株),14:42,324,3100,29000,0.107
23,4952,東証2部,(株)エス・ディー・エス　バイオテック,13:53,919,500,4600,0.109
24,5905,東証2部,日本製罐(株),09:00,1303,100,900,0.111
25,3181,東証JQS,(株)買取王国,14:56,793,48800,434500,0.112
26,7235,東証2部,東京ラヂエーター製造(株),15:00,955,2000,17300,0.116
27,8705,東証JQS,岡藤ホールディングス(株),15:00,206,1446400,12404600,0.117
28,1654,東証ETF,ダイワ 上場投信-FTSE Blossom Japan Index,10:08,1433,60,500,0.120
