0,36d2b,20180112,1840
1,1443,東証2部,技研ホールディングス(株),01/12,334,41900,-,-
2,1634,東証ETF,ダイワ 上場投信･TOPIX-17食品,01/12,35700,3,-,-
3,7597,東証JQS,東京貴宝(株),01/12,2927,100,-,-
4,1456,東証ETF,ダイワ 上場投信-日経平均インバース,01/12,6900,52,4652,0.011
5,1457,東証ETF,ダイワ 上場投信-TOPIXインバース（-1倍）,01/12,7060,9,620,0.015
6,9176,東証JQS,佐渡汽船(株),01/12,254,200,6860,0.029
7,1584,東証ETF,KODEXサムスングループ株上場指数投資信託,01/12,734,20,653,0.031
8,8044,東証2部,大都魚類(株),01/12,1260,100,3080,0.032
9,1630,東証ETF,(NEXT FUNDS)小売上場投信,01/12,21710,3,82,0.037
10,1498,東証ETF,One ETF ESG,01/12,14750,1,26,0.038
11,1559,東証ETF,(NEXT FUNDS)タイ株式指数連動型上場投信,01/12,3625,42,1099,0.038
12,2033,東証ETF,NEXT NOTES 韓国KOSPI･ダブル･ブルETN,01/12,15630,1,21,0.047
13,1364,東証ETF,ｉシェアーズ JPX日経400 ETF,01/12,16860,90,1900,0.047
14,1638,東証ETF,ダイワ 上場投信･TOPIX-17医薬品,01/12,22640,4,82,0.049
15,1592,東証ETF,上場インデックス JPX日経インデックス400,01/12,1515,1849,35409,0.052
16,7877,東証JQS,永大化工(株),01/12,399,1000,19000,0.053
17,3024,東証JQS,クリエイト(株),01/12,589,400,6440,0.062
18,2513,東証ETF,(NEXT FUNDS)外国株式･MSCI-KOKUSAI(H無),01/12,1040,140,2214,0.063
19,1776,東証2部,三井住建道路(株),01/12,394,2000,31600,0.063
20,5446,東証2部,北越メタル(株),01/12,1597,200,3020,0.066
21,8519,東証1部,ポケットカード(株),01/12,1070,15700,225120,0.070
22,1846,東証2部,鈴縫工業(株),01/12,389,13000,184400,0.070
23,1460,東証ETF,MAXIS JAPAN クオリティ150上場投信,01/12,20940,1,14,0.071
24,1560,東証ETF,(NEXT FUNDS)マレーシアKLCI連動型上場投信,01/12,4790,27,368,0.073
25,1349,東証ETF,ABF 汎アジア債券インデックス･ファンド,01/12,13230,7,92,0.076
26,1394,東証ETF,UBS ETF 先進国株(MSCIワールド),01/12,24260,4,52,0.076
27,1674,東証ETF,ETFS 白金上場投信,01/12,10100,2,26,0.077
28,1476,東証ETF,iシェアーズ Ｊリート ETF,01/12,1739,1724,21983,0.078
29,2747,東証JQS,北雄ラッキー(株),01/12,721,1000,12600,0.079
30,7985,東証2部,ネポン(株),01/12,302,15000,183600,0.082
31,6894,東証2部,パルステック工業(株),01/12,1815,200,2260,0.088
32,3578,東証2部,倉庫精練(株),01/12,213,9000,98000,0.092
33,9826,東証2部,(株)ＪＥＵＧＩＡ,01/12,1394,100,1060,0.094
34,7021,東証2部,(株)ニッチツ,01/12,2296,400,4220,0.095
35,1625,東証ETF,(NEXT FUNDS)電機･精密上場投信,01/12,21500,12,125,0.096
36,6342,東証2部,(株)太平製作所,01/12,2570,100,1020,0.098
37,1628,東証ETF,(NEXT FUNDS)運輸･物流上場投信,01/12,19090,1,10,0.100
38,8148,東証2部,上原成商事(株),01/12,5130,200,2000,0.100
39,9695,東証JQS,(株)鴨川グランドホテル,01/12,370,1000,10000,0.100
40,1660,東証ETF,MAXIS高利回りJリート上場投信,01/12,9160,96,934,0.103
41,1483,東証ETF,iシェアーズ JPX/S&P 設備･人材投資ETF,01/12,1622,7,67,0.105
42,7922,東証JQS,三光産業(株),01/12,517,2200,20160,0.109
43,6982,東証2部,(株)リード,01/12,536,2500,22300,0.112
44,8685,東証1部外国,ＡＩＧ,01/12,6800,24,210,0.114
45,1543,東証ETF,純パラジウム上場信託(現物国内保管型),01/12,37200,36,307,0.117
46,4645,東証JQS,(株)市進ホールディングス,01/12,449,900,7460,0.121
47,1369,東証ETF,One ETF 日経225,01/12,23630,50,414,0.121
48,5610,東証2部,大和重工(株),01/12,186,94000,772400,0.122
49,8854,東証2部,(株)日住サービス,01/12,2435,200,1633,0.122
50,6060,東証JQS,こころネット(株),01/12,1314,600,4820,0.124
51,1400,東証JQG,ルーデン・ホールディングス(株),01/12,569,35700,275840,0.129
52,7314,東証JQS,(株)小田原機器,01/12,894,10500,80740,0.130
53,1622,東証ETF,(NEXT FUNDS)自動車･輸送機上場投信,01/12,25030,61,463,0.132
54,2877,東証JQS,日東ベスト(株),01/12,963,600,4540,0.132
55,6185,マザーズ,ソネット・メディア・ネットワークス(株),01/12,3480,2300,17260,0.133
56,9836,東証JQS,リーバイ・ストラウス　ジャパン(株),01/12,304,2000,14800,0.135
57,3992,東証JQS,(株)ニーズウェル,01/12,3185,4300,31000,0.139
58,5815,東証1部,沖電線(株),01/12,3630,1200,8440,0.142
59,1624,東証ETF,(NEXT FUNDS)機械上場投信,01/12,41700,2,14,0.143
60,5287,東証2部,(株)イトーヨーギョー,01/12,1040,5700,39460,0.144
61,1633,東証ETF,(NEXT FUNDS)不動産上場投信,01/12,31650,19,129,0.148
62,1310,東証ETF,ダイワ 上場投信-トピックス･コア30,01/12,839,540,3584,0.151
63,1675,東証ETF,ETFS パラジウム上場投信,01/12,11320,1,7,0.154
64,1654,東証ETF,ダイワ 上場投信-FTSE Blossom Japan Index,01/12,1421,100,640,0.156
65,1388,東証ETF,UBS ETF 欧州通貨圏小型株(MSCI EMU小型株),01/12,14310,2,13,0.159
66,3742,マザーズ,ＩＴｂｏｏｋ(株),01/12,614,208600,1300800,0.160
67,4351,東証JQS,(株)山田債権回収管理総合事務所,01/12,525,200,1220,0.164
68,7946,東証2部,(株)光陽社,01/12,1715,1900,11480,0.166
69,3123,東証2部,サイボー(株),01/12,519,2100,12680,0.166
70,9720,東証JQS,(株)ホテル、ニューグランド,01/12,3015,100,600,0.167
71,6563,マザーズ,(株)みらいワークス,01/12,10990,82000,485280,0.169
72,2031,東証ETF,NEXT NOTES 香港ハンセン･ダブル･ブルETN,01/12,17300,131,773,0.170
73,4999,東証2部,セメダイン(株),01/12,1008,4400,25940,0.170
74,9776,東証JQS,札幌臨床検査センター(株),01/12,1765,500,2940,0.170
75,3908,マザーズ,(株)コラボス,01/12,2985,2600,15180,0.171
76,4102,東証2部,丸尾カルシウム(株),01/12,1770,200,1160,0.172
77,7703,東証2部,川澄化学工業(株),01/12,885,4400,25500,0.173
78,1326,東証ETF,SPDRゴールド･シェア,01/12,14020,1153,6556,0.176
79,4240,東証JQG,クラスターテクノロジー(株),01/12,728,4900,27740,0.177
80,1566,東証ETF,上場インデックスファンド新興国債券,01/12,53700,290,1641,0.177
81,7705,東証2部,ジーエルサイエンス(株),01/12,2166,4300,24160,0.178
82,6276,東証JQS,ナビタス(株),01/12,406,4000,22440,0.178
83,1305,東証ETF,ダイワ 上場投信-トピックス,01/12,1959,51940,287500,0.181
84,1632,東証ETF,(NEXT FUNDS)金融(除く銀行)上場投信,01/12,14620,12,66,0.182
85,4629,東証JQS,大伸化学(株),01/12,1696,200,1100,0.182
86,9353,東証2部,櫻島埠頭(株),01/12,321,141000,768600,0.183
87,1347,東証ETF,上場インデックスFTSE日本グリーンチップ35,01/12,6100,20,108,0.185
88,6907,東証JQS,ジオマテック(株),01/12,900,8200,44200,0.186
89,1344,東証ETF,MAXIS トピックス･コア30上場投信,01/12,803,560,3016,0.186
90,1627,東証ETF,(NEXT FUNDS)電力･ガス上場投信,01/12,7230,58,312,0.186
91,7814,東証JQS,(株)日本創発グループ,01/12,891,1300,6940,0.187
92,7404,東証2部,昭和飛行機工業(株),01/12,1471,11900,63280,0.188
93,2323,東証JQS,(株)ｆｏｎｆｕｎ,01/12,507,72400,375680,0.193
94,2345,東証2部,アイスタディ(株),01/12,1555,14300,74160,0.193
95,3344,東証JQS,(株)ワンダーコーポレーション,01/12,937,1200,6160,0.195
96,6064,マザーズ,(株)アクトコール,01/12,1334,42900,219380,0.196
97,9651,東証JQS,日本プロセス(株),01/12,1038,83800,423560,0.198
98,1381,東証JQS,(株)アクシーズ,01/12,4000,400,2000,0.200
99,3358,東証JQS,ワイエスフード(株),01/12,276,1600,7980,0.201
100,8740,東証JQS,(株)フジトミ,01/12,285,1200,5960,0.201
101,7758,東証2部,(株)セコニックホールディングス,01/12,1400,1000,4960,0.202
102,7898,東証1部,(株)ウッドワン,01/12,1754,15800,77840,0.203
103,7577,東証JQS,(株)パスポート,01/12,665,48600,238620,0.204
104,3083,東証JQS,(株)シーズメン,01/12,554,500,2440,0.205
105,2721,東証JQS,(株)ジェイホールディングス,01/12,900,4400,21420,0.205
106,9723,東証2部,(株)京都ホテル,01/12,787,800,3860,0.207
107,5969,東証2部,(株)ロブテックス,01/12,2655,300,1440,0.208
108,5341,東証2部,アサヒ衛陶(株),01/12,307,862000,4121000,0.209
109,3794,東証2部,エヌ・デーソフトウェア(株),01/12,1331,7200,34120,0.211
110,2789,東証JQS,(株)カルラ,01/12,545,25500,119920,0.213
111,5758,東証JQS,ＦＣＭ(株),01/12,3760,200,940,0.213
112,2338,東証2部,(株)ファステップス,01/12,748,350600,1638040,0.214
113,1382,東証JQS,(株)ホーブ,01/12,972,100,467,0.214
114,4341,東証2部,西菱電機(株),01/12,971,1500,6980,0.215
115,9733,東証JQS,(株)ナガセ,01/12,4345,100,460,0.217
116,2044,東証ETF,NEXT NOTES S&P500 配当貴族(NR)ETN,01/12,13000,220,999,0.220
117,1620,東証ETF,(NEXT FUNDS)素材･化学上場投信,01/12,27660,28,127,0.221
118,6137,東証2部,小池酸素工業(株),01/12,2976,600,2700,0.222
119,3316,東証JQS,東京日産コンピュータシステム(株),01/12,4325,1900,8540,0.222
120,7501,東証JQS,(株)ティムコ,01/12,606,1300,5820,0.223
121,1548,東証ETF,上場インデックスファンド中国H株,01/12,1464,660,2954,0.223
122,1971,東証2部,中央ビルト工業(株),01/12,1150,2000,8880,0.225
123,1385,東証ETF,UBS ETF ユーロ圏大型株50(E･ストックス50),01/12,4830,181,803,0.225
124,3486,マザーズ,(株)グローバル・リンク・マネジメント,01/12,6970,82900,362880,0.228
125,5994,東証2部,(株)ファインシンター,01/12,2390,800,3500,0.229
126,6863,東証JQS,(株)ニレコ,01/12,1294,17800,77420,0.230
127,9691,東証JQS,(株)両毛システムズ,01/12,1425,1400,6020,0.233
128,8894,東証2部,(株)原弘産,01/12,23,324400,1387220,0.234
129,2510,東証ETF,(NEXT FUNDS)国内債券・NOMURA-BPI総合,01/12,995,450,1920,0.234
130,4117,東証2部,川崎化成工業(株),01/12,281,80000,339800,0.235
131,3366,東証1部,(株)一六堂,01/12,518,20000,84940,0.235
132,3089,東証JQS,テクノアルファ(株),01/12,1201,5000,21100,0.237
133,5974,東証1部,中国工業(株),01/12,889,6300,26520,0.238
134,2221,東証JQS,岩塚製菓(株),01/12,5340,300,1260,0.238
135,6026,マザーズ,ＧＭＯ　ＴＥＣＨ(株),01/12,2777,1000,4180,0.239
136,1563,東証ETF,マザーズ･コア上場投信,01/12,3890,2191,9105,0.241
137,3847,東証JQS,パシフィックシステム(株),01/12,3490,200,825,0.242
138,6188,東証JQS,富士ソフトサービスビューロ(株),01/12,2371,26800,110520,0.242
