0,33d2a,20180117,1840
1,1682,東証ETF,(NEXT FUNDS)日経･東商取白金指数上場投信,14:59,177,38900,100,389.000
2,2069,東証ETF,NEXT NOTES 低ベータ50(NR)ETN,14:32,11730,336,1,336.000
3,1483,東証ETF,iシェアーズ JPX/S&P 設備･人材投資ETF,13:42,1653,674,3,224.667
4,1643,東証ETF,ダイワ 上場投信･TOPIX-17情報･サービス,14:13,22780,63,1,63.000
5,3347,東証2部,(株)トラスト,15:00,315,2652300,48100,55.141
6,1347,東証ETF,上場インデックスFTSE日本グリーンチップ35,14:57,6170,820,20,41.000
7,8298,東証JQS,(株)ファミリー,14:59,457,24100,700,34.429
8,1897,東証2部,金下建設(株),14:58,749,34000,1000,34.000
9,3168,東証2部,黒谷(株),15:00,1758,1601200,52800,30.326
10,6625,東証JQS,ＪＡＬＣＯホールディングス(株),15:00,110,6088200,221600,27.474
11,7873,東証1部,(株)アーク,15:00,135,25380900,944600,26.869
12,1683,東証ETF,One ETF 国内金先物,14:51,4055,260,10,26.000
13,2148,マザーズ,アイティメディア(株),15:00,817,791800,31100,25.460
14,7922,東証JQS,三光産業(株),14:58,497,49500,2100,23.571
15,1807,東証JQS,(株)佐藤渡辺,15:00,3035,2300,100,23.000
16,1456,東証ETF,ダイワ 上場投信-日経平均インバース,14:45,6840,5311,235,22.600
17,1399,東証ETF,上場MSCI日本株高配当低ボラティリティ,14:25,1835,4110,200,20.550
18,2044,東証ETF,NEXT NOTES S&P500 配当貴族(NR)ETN,14:38,12990,1869,96,19.469
19,1393,東証ETF,UBS ETF 米国株(MSCI米国),12:51,29750,37,2,18.500
20,1642,東証ETF,ダイワ 上場投信･TOPIX-17電機･精密,14:48,21800,18,1,18.000
21,1391,東証ETF,UBS ETF スイス株(MSCIスイス20/35),15:00,2033,509,33,15.424
22,7462,東証JQS,ダイヤ通商(株),13:53,916,4600,300,15.333
23,1691,東証ETF,ETFS ガソリン上場投資信託,14:16,3215,210,14,15.000
24,3583,東証2部,オーベクス(株),15:00,1044,9300,700,13.286
25,7521,東証JQS,(株)ムサシ,14:58,1951,10300,800,12.875
26,4829,東証1部,日本エンタープライズ(株),15:00,241,2075300,163100,12.724
27,1656,東証ETF,iシェアーズ･コア　米国債7-10年 ETF,15:00,2441,5296,429,12.345
28,1576,東証ETF,南方 FTSE 中国A株 50 ETF,11:12,729,120,10,12.000
29,1931,東証2部,日本電通(株),14:45,3860,1200,100,12.000
30,3187,マザーズ,(株)サンワカンパニー,15:00,344,563000,49300,11.420
31,3908,マザーズ,(株)コラボス,15:00,2835,14300,1300,11.000
32,2139,東証1部,(株)中広,15:00,772,7200,700,10.286
33,1644,東証ETF,ダイワ 上場投信･TOPIX-17電力･ガス,13:03,7380,10,1,10.000
34,7476,東証1部,アズワン(株),15:00,7380,63000,6400,9.844
35,6149,東証JQS,(株)小田原エンジニアリング,15:00,3935,628900,65300,9.631
36,5381,東証JQS,Ｍｉｐｏｘ(株),15:00,853,2154700,226500,9.513
37,4558,東証JQS,(株)中京医薬品,14:58,297,27400,3000,9.133
38,4635,東証2部,東京インキ(株),14:56,3570,7300,800,9.125
39,6325,東証1部,(株)タカキタ,15:00,1110,205500,22900,8.974
40,9059,東証2部,カンダホールディングス(株),15:00,1260,11500,1300,8.846
