0,33d2b,20180116,1659
1,1648,東証ETF,ダイワ 上場投信･TOPIX-17銀行,14:11,14220,2092,14,153.073
2,4963,東証1部,星光ＰＭＣ(株),15:00,1250,3501500,64540,54.253
3,3266,東証JQS,(株)ファンドクリエーショングループ,15:00,172,24406300,510660,47.794
4,1850,東証2部,南海辰村建設(株),15:00,83,29078000,652000,44.598
5,3181,東証JQS,(株)買取王国,15:00,800,434500,13160,33.017
6,9758,東証JQS,ジャパンシステム(株),15:00,519,2254800,68400,32.965
7,2471,東証JQS,(株)エスプール,15:00,3710,336700,13000,25.900
8,2008,東証2部,(株)増田製粉所,14:48,4775,3900,175,22.286
9,7185,東証JQS,ヒロセ通商(株),15:00,1839,242000,13740,17.613
10,4570,東証JQG,(株)免疫生物研究所,15:00,865,1877500,118180,15.887
11,3823,東証2部,(株)アクロディア,15:00,373,4714200,309940,15.210
12,3810,東証2部,サイバーステップ(株),15:00,3730,2988400,206980,14.438
13,9908,東証JQS,Ｄｅｎｋｅｉ,15:00,2500,698800,50140,13.937
14,1398,東証ETF,SMAM 東証REIT指数上場投信,14:40,1724,10090,806,12.519
15,2930,東証1部,(株)北の達人コーポレーション,15:00,2074,7965600,644740,12.355
16,5936,東証1部,東洋シヤッター(株),15:00,636,54800,4440,12.342
17,8705,東証JQS,岡藤ホールディングス(株),15:00,232,12404600,1067400,11.621
18,3350,東証JQS,(株)レッド・プラネット・ジャパン,15:00,38,21888500,2046580,10.695
19,5279,東証JQS,日本興業(株),15:00,1207,89100,8340,10.683
20,3967,マザーズ,(株)エルテス,15:00,2815,947500,88920,10.656
21,3267,マザーズ,(株)フィル・カンパニー,15:00,5290,1084600,106500,10.184
22,6558,マザーズ,クックビズ(株),15:00,3760,465800,46200,10.082
23,3537,東証JQS,昭栄薬品(株),15:00,3440,14700,1560,9.423
24,9780,東証JQS,(株)ハリマビステム,15:00,2860,4500,480,9.375
25,8226,東証2部,(株)理経,15:00,236,1411900,163320,8.645
26,6411,東証JQS,中野冷機(株),14:59,4695,10900,1320,8.258
27,7594,東証1部,マルカキカイ(株),15:00,2424,228000,27880,8.178
28,1694,東証ETF,ETFS ニッケル上場投資信託,14:22,1450,600,74,8.108
29,3182,マザーズ,オイシックスドット大地(株),15:00,2755,94200,11640,8.093
30,3791,東証JQS,(株)ＩＧポート,15:00,2567,533200,66700,7.994
31,9193,東証2部,東京汽船(株),10:17,900,13000,1667,7.800
32,9012,東証JQS,秩父鉄道(株),13:29,2820,1700,220,7.727
33,9325,マザーズ,(株)ファイズ,15:00,2585,293900,38480,7.638
34,7726,東証2部,黒田精工(株),15:00,2707,259300,37080,6.993
35,5956,東証2部,トーソー(株),15:00,698,80200,11740,6.831
36,8925,東証2部,(株)アルデプロ,15:00,93,7064800,1066640,6.623
37,6777,東証JQS,ｓａｎｔｅｃ(株),15:00,1488,279200,44100,6.331
38,4650,東証JQS,ＳＤエンターテイメント(株),15:00,1075,117700,18740,6.281
39,7571,東証JQS,(株)ヤマノホールディングス,15:00,149,1552100,256260,6.057
40,3372,東証2部,(株)関門海,15:00,509,497400,82380,6.038
41,2134,東証JQS,燦キャピタルマネージメント(株),15:00,99,45131100,7547540,5.980
42,2814,東証JQS,佐藤食品工業(株),14:40,1480,14900,2520,5.913
43,3622,マザーズ,ネットイヤーグループ(株),15:00,670,138100,23500,5.877
44,2404,東証2部,(株)鉄人化計画,15:00,362,73900,12620,5.856
45,1380,東証JQS,(株)秋川牧園,14:55,697,13700,2400,5.708
46,4342,東証2部,セコム上信越(株),13:47,4400,6700,1180,5.678
47,7965,東証2部,象印マホービン(株),15:00,1383,2482300,442700,5.607
48,9687,東証JQS,(株)ＫＳＫ,15:00,1993,54800,9840,5.569
49,4327,東証JQS,日本エス・エイチ・エル(株),14:56,2292,24500,4460,5.493
50,4347,東証JQS,ブロードメディア(株),15:00,108,13657800,2507620,5.447
51,6737,東証1部,ＥＩＺＯ(株),15:00,5910,305200,58560,5.212
52,1646,東証ETF,ダイワ 上場投信･TOPIX-17商社･卸売,15:00,41500,18,4,5.143
53,4317,東証JQS,(株)レイ,15:00,1012,6947400,1351860,5.139
54,2884,東証1部,(株)ヨシムラ・フード・ホールディングス,15:00,7740,591200,115480,5.120
55,2497,マザーズ,ユナイテッド(株),15:00,3695,3784700,746580,5.069
56,1574,東証ETF,MAXISトピックスリスクコントロール(10%),12:52,1814,50,10,5.000
57,1634,東証ETF,ダイワ 上場投信･TOPIX-17食品,13:00,35950,10,2,5.000
58,3931,マザーズ,(株)バリューゴルフ,15:00,3640,67400,13560,4.971
59,1439,東証JQS,(株)安江工務店,15:00,1293,17900,3620,4.945
60,1329,東証ETF,iシェアーズ日経225ETF,15:00,24690,49878,10162,4.908
61,8894,東証2部,(株)原弘産,15:00,26,5854300,1193160,4.907
62,2905,東証JQS,オーケー食品工業(株),10:56,1239,4500,940,4.787
63,7608,東証1部,(株)エスケイジャパン,15:00,545,1728300,362380,4.769
64,6247,東証1部,(株)日阪製作所,15:00,1203,131400,27620,4.757
65,8747,東証JQS,豊商事(株),14:57,327,29000,6100,4.754
66,6775,東証2部,(株)ＴＢグループ,15:00,62,8071000,1719600,4.694
67,6864,東証JQS,(株)エヌエフ回路設計ブロック,15:00,2907,544500,116420,4.677
68,3184,東証2部,ＩＣＤＡホールディングス(株),14:48,1642,3900,840,4.643
69,7808,東証JQS,(株)シー・エス・ランバー,15:00,2153,239600,51940,4.613
70,3996,マザーズ,サインポスト(株),15:00,18700,495800,107620,4.607
71,4364,東証2部,マナック(株),15:00,647,159200,34820,4.572
72,4026,東証2部,神島化学工業(株),15:00,1265,186900,41060,4.552
73,3896,東証1部,阿波製紙(株),15:00,734,81200,17960,4.521
74,2449,東証JQS,(株)プラップジャパン,15:00,1508,36200,8100,4.469
75,6356,東証2部,日本ギア工業(株),15:00,472,392100,88100,4.451
76,1783,東証JQS,(株)アジアゲートホールディングス,15:00,89,1853400,417180,4.443
77,1481,東証ETF,上場インデックスファンド日本経済貢献株,14:48,1711,154,35,4.425
78,5922,東証2部,那須電機鉄工(株),14:39,4125,2200,500,4.400
79,3111,東証2部,オーミケンシ(株),15:00,153,28560000,6525200,4.377
80,2693,東証JQS,ＹＫＴ(株),15:00,738,3296400,756640,4.357
81,7245,東証1部,大同メタル工業(株),15:00,1118,741200,171260,4.328
82,4582,東証JQG,シンバイオ製薬(株),15:00,232,7422800,1758140,4.222
83,1547,東証ETF,上場インデックスファンド米国株式(S&P500),15:00,3340,26090,6246,4.177
84,3907,マザーズ,シリコンスタジオ(株),15:00,2554,101300,24460,4.141
85,6993,東証2部,大黒屋ホールディングス(株),15:00,75,8298100,2012560,4.123
86,6835,東証2部,アライドテレシスホールディングス(株),15:00,141,104076000,25422800,4.094
87,3071,マザーズ,(株)ストリーム,15:00,123,695600,172700,4.028
88,4345,東証1部,(株)シーティーエス,15:00,905,565800,141940,3.986
89,3779,東証JQS,ジェイ・エスコム　ホールディングス(株),15:00,162,612000,153560,3.985
90,3195,マザーズ,(株)ジェネレーションパス,15:00,607,92800,23300,3.983
91,2776,東証JQS,新都ホールディングス(株),15:00,167,1175100,295440,3.977
92,3209,東証2部,カネヨウ(株),15:00,175,614000,155000,3.961
93,3951,東証2部,朝日印刷(株),15:00,1394,67000,17100,3.918
94,6086,マザーズ,シンメンテホールディングス(株),15:00,1925,254700,65140,3.910
95,7264,東証JQS,(株)ムロコーポレーション,15:00,2038,11500,2980,3.859
96,5018,東証1部,(株)ＭＯＲＥＳＣＯ,15:00,2098,108900,28360,3.840
97,3038,東証1部,(株)神戸物産,15:00,4670,876500,228700,3.833
98,3236,東証JQS,(株)プロパスト,15:00,221,2409700,632000,3.813
99,3116,東証1部,トヨタ紡織(株),15:00,2501,1331300,354820,3.752
100,8072,東証JQS,日本出版貿易(株),15:00,1771,1500,400,3.750
101,3678,東証1部,(株)メディアドゥホールディングス,15:00,2398,505600,135400,3.734
102,1655,東証ETF,iシェアーズ S&P500 米国株 ETF,14:59,2216,24994,6703,3.729
103,8006,東証2部,ユアサ・フナショク(株),14:55,3700,8100,2180,3.716
104,7638,東証JQS,(株)ＮＥＷ　ＡＲＴ,15:00,32,11087700,2997520,3.699
105,9602,東証1部,東宝(株),15:00,3805,1292300,351480,3.677
