0,36d2b,20180116,1659
1,1640,東証ETF,ダイワ 上場投信･TOPIX-17鉄鋼･非鉄,14:57,27600,2,-,-
2,1642,東証ETF,ダイワ 上場投信･TOPIX-17電機･精密,15:00,21920,1,-,-
3,2069,東証ETF,NEXT NOTES 低ベータ50(NR)ETN,09:00,11770,1,1666,0.001
4,1479,東証ETF,ダイワ 上場投信-MSCI日本株人材設備投資指数,13:03,21700,3,3838,0.001
5,1653,東証ETF,ダイワ 上場投信-MSCIジャパンESGセレクト･R指数,12:30,2215,40,6408,0.006
6,1457,東証ETF,ダイワ 上場投信-TOPIXインバース（-1倍）,14:15,7030,6,593,0.010
7,1682,東証ETF,(NEXT FUNDS)日経･東商取白金指数上場投信,09:00,181,100,6220,0.016
8,1807,東証JQS,(株)佐藤渡辺,14:55,3070,100,4540,0.022
9,1465,東証ETF,ダイワ上場投信-JPX日経400インバース,14:16,6960,8,291,0.028
10,1644,東証ETF,ダイワ 上場投信･TOPIX-17電力･ガス,10:14,7490,1,32,0.031
11,1948,東証2部,(株)弘電社,09:00,4150,100,2540,0.039
12,1393,東証ETF,UBS ETF 米国株(MSCI米国),14:32,29800,2,45,0.045
13,3754,東証JQS,エキサイト(株),15:00,834,4100,90280,0.045
14,1650,東証ETF,ダイワ 上場投信･TOPIX-17不動産,15:00,33800,1,22,0.045
15,2037,東証ETF,NEXT NOTES 日経・TOCOM 金 ベア ETN,14:52,8120,9,178,0.050
16,1576,東証ETF,南方 FTSE 中国A株 50 ETF,12:30,710,10,186,0.054
17,1630,東証ETF,(NEXT FUNDS)小売上場投信,13:03,21780,4,74,0.054
18,1391,東証ETF,UBS ETF スイス株(MSCIスイス20/35),13:00,2053,33,548,0.060
19,2068,東証ETF,NEXT NOTES 高ベータ30(NR)ETN,12:30,13570,100,1649,0.061
20,1643,東証ETF,ダイワ 上場投信･TOPIX-17情報･サービス,15:00,22990,1,16,0.064
21,3944,東証2部,古林紙工(株),13:10,2830,100,1500,0.067
22,6147,東証JQS,(株)ヤマザキ,14:14,536,3500,51500,0.068
23,1460,東証ETF,MAXIS JAPAN クオリティ150上場投信,09:00,20930,1,14,0.069
24,1473,東証ETF,One ETF トピックス,12:56,1896,10,128,0.078
25,6414,東証JQS,川重冷熱工業(株),13:38,1590,100,1250,0.080
26,1364,東証ETF,ｉシェアーズ JPX日経400 ETF,14:58,17040,117,1455,0.080
27,1933,東証2部,(株)ＳＹＳＫＥＮ,13:37,2050,200,2460,0.081
28,8519,東証1部,ポケットカード(株),15:00,1070,15800,185420,0.085
29,1987,東証2部,(株)ソルコム,14:47,2109,700,8040,0.087
30,2923,東証2部,サトウ食品工業(株),09:00,3620,100,1120,0.089
31,7975,東証2部,(株)リヒトラブ,12:53,2590,1700,19040,0.089
32,1475,東証ETF,iシェアーズ TOPIX ETF,15:00,1914,8964,92928,0.096
33,3908,マザーズ,(株)コラボス,15:00,2947,1300,13440,0.097
34,9776,東証JQS,札幌臨床検査センター(株),14:59,1780,200,2060,0.097
35,8298,東証JQS,(株)ファミリー,14:44,467,700,7140,0.098
36,4640,東証JQS,アンドール(株),15:00,664,40500,403160,0.100
37,3807,東証JQG,(株)フィスコ,15:00,387,1125400,11071380,0.102
38,3578,東証2部,倉庫精練(株),10:34,218,10000,98200,0.102
39,2512,東証ETF,(NEXT FUNDS)外国債券・シティ世界国債(除く日本・H有),12:41,992,110,1072,0.103
40,1580,東証ETF,日経平均ベア上場投信,15:00,4215,5220,50508,0.103
41,2044,東証ETF,NEXT NOTES S&P500 配当貴族(NR)ETN,14:58,13030,96,927,0.104
42,6022,東証2部,(株)赤阪鐵工所,14:15,2157,100,960,0.104
43,1620,東証ETF,(NEXT FUNDS)素材･化学上場投信,14:57,28000,9,86,0.104
44,8685,東証1部外国,ＡＩＧ,14:02,6790,28,266,0.105
45,8040,東証2部,(株)東京ソワール,14:45,217,7000,65600,0.107
46,7462,東証JQS,ダイヤ通商(株),14:23,925,300,2780,0.108
47,1599,東証ETF,ダイワ 上場投信-JPX日経400,15:00,16940,193,1780,0.108
48,2033,東証ETF,NEXT NOTES 韓国KOSPI･ダブル･ブルETN,09:00,15760,1,9,0.111
49,2164,東証JQG,(株)地域新聞社,14:35,476,7900,70280,0.112
50,5905,東証2部,日本製罐(株),12:36,1305,900,7960,0.113
51,3671,マザーズ,ソフトマックス(株),14:56,1580,5300,45380,0.117
52,2511,東証ETF,(NEXT FUNDS)外国債券・シティ世界国債(除く日本・H無),13:49,995,720,6136,0.117
53,4635,東証2部,東京インキ(株),14:36,3630,800,6780,0.118
54,1846,東証2部,鈴縫工業(株),12:30,389,22000,183600,0.120
55,3024,東証JQS,クリエイト(株),14:23,597,500,4140,0.121
56,5610,東証2部,大和重工(株),15:00,186,90000,740000,0.122
57,5217,東証JQS,テクノクオーツ(株),09:21,11400,200,1620,0.123
58,4629,東証JQS,大伸化学(株),09:35,1700,100,800,0.125
59,7634,東証JQS,(株)星医療酸器,14:53,4345,100,800,0.125
60,3089,東証JQS,テクノアルファ(株),15:00,1187,2700,21140,0.128
61,7922,東証JQS,三光産業(株),15:00,515,2100,16420,0.128
62,6403,東証JQS,水道機工(株),10:28,2079,600,4520,0.133
63,7635,東証JQS,杉田エース(株),14:58,1135,500,3760,0.133
64,4120,東証2部,スガイ化学工業(株),15:00,212,568000,4221200,0.135
65,9890,東証JQS,(株)マキヤ,10:09,690,500,3680,0.136
66,7521,東証JQS,(株)ムサシ,14:59,1917,800,5840,0.137
67,4623,東証2部,(株)アサヒペン,12:40,203,15000,107600,0.139
68,2510,東証ETF,(NEXT FUNDS)国内債券・NOMURA-BPI総合,12:30,999,230,1620,0.142
69,1782,東証JQS,常磐開発(株),15:00,8760,200,1400,0.143
70,3248,マザーズ,(株)アールエイジ,14:49,819,1400,9800,0.143
71,5965,東証2部,(株)フジマック,14:28,2510,1200,8240,0.146
72,1478,東証ETF,iシェアーズ MSCI ジャパン高配当利回り ETF,14:47,2357,191,1305,0.146
73,6466,東証2部,東亜バルブエンジニアリング(株),13:12,1410,800,5460,0.147
74,1389,東証ETF,UBS ETF 英国大型株100(FTSE 100),09:00,11110,10,68,0.147
