0,2d2a,20180119,1840
1,3652,マザーズ,(株)ディジタルメディアプロフェッショナル,01/19,10870,-21.63 %,-3000,607700
2,3747,東証2部,(株)インタートレード,01/19,432,-18.64 %,-99,8432700
3,9704,東証1部,(株)アゴーラ・ホスピタリティー・グループ,01/19,45,-15.09 %,-8,21086000
4,3823,東証2部,(株)アクロディア,01/19,393,-11.69 %,-52,5589700
5,1433,東証1部,ベステラ(株),01/19,2052,-10.20 %,-233,514900
6,9264,東証JQS,ポエック(株),01/19,3580,-6.89 %,-265,47600
7,2484,東証JQS,夢の街創造委員会(株),01/19,2069,-6.68 %,-148,270800
8,9385,東証JQG,(株)ショーエイコーポレーション,01/19,1019,-6.43 %,-70,100800
9,1419,東証1部,タマホーム(株),01/19,1063,-6.34 %,-72,954900
10,6565,東証JQS,ＡＢホテル(株),01/19,4105,-6.06 %,-265,69900
11,1434,東証2部,ＪＥＳＣＯホールディングス(株),01/19,679,-5.96 %,-43,1189700
12,9325,マザーズ,(株)ファイズ,01/19,2777,-5.86 %,-173,90400
13,4565,マザーズ,そーせいグループ(株),01/19,10870,-5.81 %,-670,844900
14,3825,東証2部,(株)リミックスポイント,01/19,820,-5.64 %,-49,7702400
15,3484,マザーズ,(株)テンポイノベーション,01/19,6830,-5.14 %,-370,43300
16,8836,東証JQS,(株)ＲＩＳＥ,01/19,37,-5.13 %,-2,964500
17,3628,マザーズ,(株)データホライゾン,01/19,2742,-5.09 %,-147,40100
18,6046,マザーズ,(株)リンクバル,01/19,2939,-5.04 %,-156,21100
19,3192,東証JQS,(株)白鳩,01/19,680,-5.03 %,-36,251900
20,3921,東証1部,(株)ネオジャパン,01/19,1669,-5.01 %,-88,176000
21,3135,マザーズ,(株)マーケットエンタープライズ,01/19,855,-4.89 %,-44,21500
22,1788,東証JQS,(株)三東工業社,01/19,2341,-4.84 %,-119,200
23,9685,東証JQS,ＫＹＣＯＭホールディングス(株),01/19,411,-4.64 %,-20,14000
24,1380,東証JQS,(株)秋川牧園,01/19,682,-4.62 %,-33,5200
25,7834,東証JQS,マルマン(株),01/19,228,-4.60 %,-11,480400
26,4596,マザーズ,窪田製薬ホールディングス(株),01/19,612,-4.52 %,-29,357200
27,4963,東証1部,星光ＰＭＣ(株),01/19,1262,-4.47 %,-59,568600
28,1675,東証ETF,ETFS パラジウム上場投信,01/19,11000,-4.35 %,-500,3
29,3250,東証1部,(株)エー・ディー・ワークス,01/19,44,-4.35 %,-2,44170100
30,8072,東証JQS,日本出版貿易(株),01/19,1694,-4.35 %,-77,900
31,6074,東証JQS,(株)ジェイエスエス,01/19,1200,-4.31 %,-54,14000
32,6049,マザーズ,(株)イトクロ,01/19,6490,-4.28 %,-290,20600
33,4317,東証JQS,(株)レイ,01/19,912,-4.20 %,-40,2936700
34,6835,東証2部,アライドテレシスホールディングス(株),01/19,114,-4.20 %,-5,7215600
35,8894,東証2部,(株)原弘産,01/19,23,-4.17 %,-1,657700
36,7217,東証JQS,(株)テイン,01/19,705,-4.08 %,-30,12200
37,3920,東証1部,アイビーシー(株),01/19,1301,-4.06 %,-55,112200
38,6488,東証JQS,(株)ヨシタケ,01/19,1347,-4.06 %,-57,17800
39,6034,マザーズ,ＭＲＴ(株),01/19,1747,-4.01 %,-73,56500
40,6195,マザーズ,(株)ホープ,01/19,1236,-3.96 %,-51,4500
41,3787,東証2部,(株)テクノマセマティカル,01/19,1351,-3.91 %,-55,22400
42,3984,マザーズ,(株)ユーザーローカル,01/19,7680,-3.88 %,-310,16300
43,6548,マザーズ,(株)旅工房,01/19,1114,-3.88 %,-45,124700
44,7399,東証JQS,(株)ナンシン,01/19,678,-3.83 %,-27,5200
45,6325,東証1部,(株)タカキタ,01/19,1065,-3.71 %,-41,55900
46,9647,東証JQS,(株)協和コンサルタンツ,01/19,2300,-3.69 %,-88,41900
47,3753,東証2部,(株)フライトホールディングス,01/19,737,-3.66 %,-28,208900
48,8152,東証2部,ソマール(株),01/19,3555,-3.66 %,-135,15700
49,4583,マザーズ,(株)カイオム・バイオサイエンス,01/19,398,-3.63 %,-15,557000
50,4594,マザーズ,ブライトパス・バイオ(株),01/19,771,-3.63 %,-29,3246100
51,9731,東証1部,(株)白洋舍,01/19,4290,-3.49 %,-155,3700
52,2931,東証1部,(株)ユーグレナ,01/19,1110,-3.48 %,-40,1168100
53,8066,東証2部,三谷商事(株),01/19,5610,-3.44 %,-200,5200
54,2134,東証JQS,燦キャピタルマネージメント(株),01/19,85,-3.41 %,-3,3842400
55,6328,東証1部,荏原実業(株),01/19,1871,-3.41 %,-66,38600
56,7608,東証1部,(株)エスケイジャパン,01/19,573,-3.37 %,-20,511700
57,7638,東証JQS,(株)ＮＥＷ　ＡＲＴ,01/19,29,-3.33 %,-1,1935800
58,3067,東証1部,(株)東京一番フーズ,01/19,735,-3.29 %,-25,278100
59,3996,マザーズ,サインポスト(株),01/19,17070,-3.29 %,-580,85800
60,1384,東証1部,(株)ホクリヨウ,01/19,1523,-3.24 %,-51,55300
61,7951,東証1部,ヤマハ(株),01/19,4490,-3.23 %,-150,956400
62,6901,東証1部,澤藤電機(株),01/19,2229,-3.21 %,-74,27600
63,8127,東証1部,ヤマト　インターナショナル(株),01/19,466,-3.12 %,-15,85300
64,3111,東証2部,オーミケンシ(株),01/19,156,-3.11 %,-5,10811000
65,6324,東証JQS,(株)ハーモニック・ドライブ・システムズ,01/19,7550,-3.08 %,-240,1350600
66,4183,東証1部,三井化学(株),01/19,3495,-3.05 %,-110,3656400
67,2743,東証JQS,ピクセルカンパニーズ(株),01/19,383,-3.04 %,-12,594600
68,6538,東証1部,(株)キャリアインデックス,01/19,1861,-3.02 %,-58,103400
69,6254,東証JQS,野村マイクロ・サイエンス(株),01/19,1131,-3.00 %,-35,91100
70,3541,マザーズ,(株)農業総合研究所,01/19,2081,-2.98 %,-64,52300
71,6703,東証1部,ＯＫＩ,01/19,1577,-2.95 %,-48,1493400
72,9914,東証JQS,(株)植松商会,01/19,530,-2.93 %,-16,10000
73,3782,マザーズ,(株)ディー・ディー・エス,01/19,599,-2.92 %,-18,463900
74,5341,東証2部,アサヒ衛陶(株),01/19,302,-2.89 %,-9,1060000
75,8715,東証1部,アニコム　ホールディングス(株),01/19,3525,-2.89 %,-105,134600
76,3350,東証JQS,(株)レッド・プラネット・ジャパン,01/19,34,-2.86 %,-1,5393800
77,9067,東証1部,(株)丸運,01/19,374,-2.86 %,-11,56600
78,7244,東証1部,市光工業(株),01/19,958,-2.84 %,-28,1031500
79,4188,東証1部,(株)三菱ケミカルホールディングス,01/19,1208.5,-2.78 %,-34.5,14136100
80,4316,東証JQG,(株)ビーマップ,01/19,1713,-2.78 %,-49,152500
81,7481,東証1部,尾家産業(株),01/19,1363,-2.78 %,-39,5500
82,7889,東証JQS,(株)桑山,01/19,631,-2.77 %,-18,7100
83,9687,東証JQS,(株)ＫＳＫ,01/19,1863,-2.77 %,-53,10500
84,1679,東証ETF,Simple-X NYダウ･ジョーンズ上場投信,01/19,25710,-2.76 %,-730,350
85,9060,東証JQS,日本ロジテム(株),01/19,3165,-2.76 %,-90,1400
86,3665,マザーズ,(株)エニグモ,01/19,1180,-2.72 %,-33,241900
87,4238,東証1部,ミライアル(株),01/19,2132,-2.69 %,-59,88400
88,2436,東証JQS,共同ピーアール(株),01/19,1751,-2.67 %,-48,4600
89,9758,東証JQS,ジャパンシステム(株),01/19,474,-2.67 %,-13,120200
90,3465,東証1部,ケイアイスター不動産(株),01/19,3115,-2.66 %,-85,65700
91,6276,東証JQS,ナビタス(株),01/19,406,-2.64 %,-11,3600
92,3997,東証JQS,(株)トレードワークス,01/19,9250,-2.63 %,-250,25300
93,4777,東証JQS,(株)ガーラ,01/19,408,-2.63 %,-11,240600
