0,2w2a,20180119,2036
1,3652,マザーズ,(株)ディジタルメディアプロフェッショナル,10870,-33.56 %,-5490,1802600
2,6558,マザーズ,クックビズ(株),3400,-30.96 %,-1525,882400
3,2195,東証JQG,アミタホールディングス(株),2829,-29.98 %,-1211,40800
4,3073,東証1部,(株)ＤＤホールディングス,4225,-22.62 %,-1235,1539400
5,3654,東証1部,(株)ヒト・コミュニケーションズ,2331,-21.59 %,-642,2921900
6,9972,東証1部,アルテック(株),360,-21.23 %,-97,9257100
7,3370,東証JQS,(株)フジタコーポレーション,3140,-20.30 %,-800,2037600
8,3323,東証JQS,レカム(株),315,-19.85 %,-78,149077900
9,3562,東証JQS,(株)Ｎｏ．１,2140,-18.07 %,-472,282700
10,3696,東証1部,(株)セレス,2032,-16.99 %,-416,4083600
11,3557,マザーズ,ユナイテッド＆コレクティブ(株),5830,-16.36 %,-1140,134600
12,6548,マザーズ,(株)旅工房,1114,-15.61 %,-206,1141000
13,2722,東証JQS,(株)アイケイ,3605,-15.28 %,-650,895600
14,4222,東証2部,児玉化学工業(株),195,-15.22 %,-35,13566000
15,2497,マザーズ,ユナイテッド(株),3575,-14.68 %,-615,10676800
16,9264,東証JQS,ポエック(株),3580,-14.56 %,-610,395000
17,6176,マザーズ,(株)ブランジスタ,1825,-13.55 %,-286,4024800
18,3558,マザーズ,(株)ロコンド,2574,-13.39 %,-398,2323200
19,3223,東証JQS,(株)エスエルディー,1754,-13.38 %,-271,89100
20,6064,マザーズ,(株)アクトコール,1156,-13.34 %,-178,446800
21,6628,東証JQS,オンキヨー(株),158,-12.71 %,-23,8775300
22,4596,マザーズ,窪田製薬ホールディングス(株),612,-12.57 %,-88,2854800
23,3228,東証1部,(株)三栄建築設計,2328,-12.42 %,-330,1093400
24,5304,東証2部,ＳＥＣカーボン(株),6670,-12.24 %,-930,61400
25,3678,東証1部,(株)メディアドゥホールディングス,2267,-11.86 %,-305,1382200
26,6565,東証JQS,ＡＢホテル(株),4105,-11.82 %,-550,251700
27,1418,東証JQS,インターライフホールディングス(株),292,-11.78 %,-39,1620000
