0,1d2a,20180112,1740
38,4343,東証1部,(株)イオンファンタジー,15:00,5740,9.75 %,510,207500,掲示板
39,4596,マザーズ,窪田製薬ホールディングス(株),15:00,700,9.55 %,61,981800,掲示板
40,2134,東証JQS,燦キャピタルマネージメント(株),15:00,82,9.33 %,7,4672200,掲示板
41,6192,マザーズ,ハイアス・アンド・カンパニー(株),15:00,1368,9.18 %,115,257800,掲示板
42,3660,東証1部,(株)アイスタイル,15:00,1145,8.53 %,90,3333200,掲示板
43,6089,東証1部,(株)ウィルグループ,15:00,1860,8.27 %,142,962200,掲示板
44,5753,東証2部,日本伸銅(株),15:00,2590,8.14 %,195,22100,掲示板
45,6177,マザーズ,ＡｐｐＢａｎｋ(株),15:00,566,8.02 %,42,136200,掲示板
46,9417,東証JQS,(株)スマートバリュー,15:00,1455,7.86 %,106,99000,掲示板
47,3931,マザーズ,(株)バリューゴルフ,15:00,3710,7.85 %,270,21200,掲示板
48,8919,東証1部,(株)カチタス,15:00,3010,7.85 %,219,1773100,掲示板
49,3965,東証JQS,(株)キャピタル・アセット・プランニング,15:00,3685,7.75 %,265,66700,掲示板
50,6629,東証JQS,テクノホライゾン・ホールディングス(株),15:00,603,7.68 %,43,2465700,掲示板
51,6136,東証1部,ＯＳＧ,15:00,2719,7.43 %,188,1786400,掲示板
52,6274,東証1部,(株)新川,15:00,1252,7.38 %,86,314900,掲示板
53,3920,東証1部,アイビーシー(株),15:00,1400,7.36 %,96,437900,掲示板
54,6264,東証2部,(株)マルマエ,15:00,2120,7.34 %,145,674900,掲示板
55,3991,マザーズ,ウォンテッドリー(株),15:00,2950,7.27 %,200,45800,掲示板
56,6239,東証JQS,(株)ナガオカ,15:00,1310,7.20 %,88,82700,掲示板
57,3189,東証JQS,(株)ＡＮＡＰ,15:00,1179,7.18 %,79,972300,掲示板
58,1606,東証1部,日本海洋掘削(株),15:00,3400,7.09 %,225,543300,掲示板
59,6099,東証1部,(株)エラン,15:00,1501,7.06 %,99,263400,掲示板
60,2195,東証JQG,アミタホールディングス(株),14:59,4040,7.02 %,265,23200,掲示板
61,4575,マザーズ,(株)キャンバス,15:00,823,7.02 %,54,89400,掲示板
62,6218,東証1部,エンシュウ(株),15:00,176,6.67 %,11,7998000,掲示板
63,2185,東証JQS,(株)シイエム・シイ,15:00,7250,6.62 %,450,6800,掲示板
64,8929,東証2部,(株)青山財産ネットワークス,15:00,1792,6.60 %,111,140400,掲示板
65,3625,東証JQG,テックファームホールディングス(株),15:00,1747,6.52 %,107,417300,掲示板
66,6669,東証JQS,シーシーエス(株),15:00,3490,6.40 %,210,34800,掲示板
67,6556,マザーズ,ウェルビー(株),15:00,4165,6.39 %,250,194900,掲示板
68,2150,マザーズ,(株)ケアネット,15:00,1278,6.32 %,76,208100,掲示板
69,7928,東証JQS,旭化学工業(株),15:00,715,6.24 %,42,133200,掲示板
70,8273,東証1部,(株)イズミ,15:00,7160,6.23 %,420,540400,掲示板
71,6181,マザーズ,(株)パートナーエージェント,15:00,412,6.19 %,24,319600,掲示板
72,7776,東証JQG,(株)セルシード,15:00,533,6.18 %,31,438300,掲示板
73,3135,マザーズ,(株)マーケットエンタープライズ,15:00,964,6.17 %,56,68700,掲示板
74,8143,東証2部,(株)ラピーヌ,15:00,965,6.16 %,56,55400,掲示板
75,3475,東証2部,(株)グッドコムアセット,15:00,1539,6.14 %,89,104000,掲示板
76,3787,東証2部,(株)テクノマセマティカル,15:00,1487,6.14 %,86,57100,掲示板
77,6474,東証1部,(株)不二越,15:00,835,6.10 %,48,7152000,掲示板
78,9983,東証1部,(株)ファーストリテイリング,15:00,49610,6.00 %,2810,2041000,掲示板
79,4976,東証JQS,東洋ドライルーブ(株),15:00,5900,5.92 %,330,11400,掲示板
80,4584,マザーズ,(株)ジーンテクノサイエンス,15:00,3260,5.84 %,180,218800,掲示板
81,3963,東証1部,(株)シンクロ・フード,15:00,3365,5.82 %,185,34900,掲示板
82,2497,マザーズ,ユナイテッド(株),15:00,4190,5.81 %,230,1383200,掲示板
83,7743,東証1部,(株)シード,15:00,5480,5.79 %,300,70600,掲示板
84,6862,東証JQS,ミナトホールディングス(株),15:00,586,5.78 %,32,2405800,掲示板
85,6731,東証2部,(株)ピクセラ,15:00,202,5.76 %,11,3080000,掲示板
86,2370,マザーズ,(株)メディネット,15:00,166,5.73 %,9,11249800,掲示板
87,5757,東証2部,(株)ＣＫサンエツ,15:00,4850,5.66 %,260,26000,掲示板
88,6155,東証2部,高松機械工業(株),15:00,1320,5.60 %,70,35800,掲示板
89,3048,東証1部,(株)ビックカメラ,15:00,1764,5.57 %,93,2956400,掲示板
90,4814,東証JQS,ネクストウェア(株),15:00,407,5.44 %,21,1002700,掲示板
91,3768,東証2部,リスクモンスター(株),15:00,1708,5.43 %,88,94700,掲示板
92,7927,東証JQS,ムトー精工(株),15:00,1919,5.38 %,98,156900,掲示板
93,4583,マザーズ,(株)カイオム・バイオサイエンス,15:00,393,5.36 %,20,748600,掲示板
94,9307,東証2部,(株)杉村倉庫,15:00,1970,5.35 %,100,1995700,掲示板
95,4237,東証JQS,フジプレアム(株),15:00,397,5.31 %,20,271100,掲示板
96,6838,東証JQS,(株)多摩川ホールディングス,15:00,119,5.31 %,6,1334000,掲示板
97,9264,東証JQS,ポエック(株),15:00,4190,5.28 %,210,81000,掲示板
98,3901,東証JQS,マークラインズ(株),15:00,1639,5.27 %,82,161500,掲示板
99,7647,東証2部,(株)音通,15:00,40,5.26 %,2,22676700,掲示板
100,6324,東証JQS,(株)ハーモニック・ドライブ・システムズ,15:00,7630,5.24 %,380,747400,掲示板
101,6090,マザーズ,ヒューマン・メタボローム・テクノロジーズ(株),15:00,2105,5.20 %,104,114200,掲示板
102,8946,東証JQS,(株)ＡＳＩＡＮ　ＳＴＡＲ,15:00,162,5.19 %,8,1395000,掲示板
103,8912,東証2部,(株)エリアクエスト,15:00,266,5.14 %,13,576900,掲示板
104,2321,東証JQG,(株)ソフトフロントホールディングス,15:00,167,5.03 %,8,550600,掲示板
105,9640,東証JQS,(株)セゾン情報システムズ,15:00,2650,5.03 %,127,24900,掲示板
106,5950,東証2部,日本パワーファスニング(株),15:00,272,5.02 %,13,302700,掲示板
107,5999,東証JQS,イハラサイエンス(株),15:00,2332,5.00 %,111,44400,掲示板
108,5602,東証1部,(株)栗本鐵工所,15:00,2608,4.99 %,124,149400,掲示板
109,3953,東証JQS,大村紙業(株),14:53,783,4.96 %,37,1200,掲示板
110,4849,東証JQS,エン・ジャパン(株),15:00,5530,4.93 %,260,414600,掲示板
111,7605,東証1部,(株)フジ・コーポレーション,15:00,2570,4.90 %,120,61100,掲示板
112,3652,マザーズ,(株)ディジタルメディアプロフェッショナル,15:00,16360,4.87 %,760,199300,掲示板
113,2191,東証JQS,テラ(株),15:00,566,4.81 %,26,629100,掲示板
114,6920,東証1部,レーザーテック(株),15:00,3600,4.80 %,165,724900,掲示板
115,4249,東証1部,森六ホールディングス(株),15:00,3310,4.75 %,150,349900,掲示板
116,6161,東証2部,(株)エスティック,15:00,4085,4.74 %,185,9300,掲示板
117,6184,東証1部,(株)鎌倉新書,15:00,2083,4.73 %,94,216100,掲示板
118,3267,マザーズ,(株)フィル・カンパニー,15:00,3890,4.71 %,175,170300,掲示板
119,4576,東証JQG,(株)デ・ウエスタン・セラピテクス研究所,15:00,578,4.71 %,26,504900,掲示板
120,3804,東証JQS,(株)システム　ディ,15:00,1047,4.70 %,47,72700,掲示板
121,5704,マザーズ,(株)ＪＭＣ,15:00,1122,4.66 %,50,65200,掲示板
122,4656,東証JQS,(株)サン・ライフ,14:59,1080,4.65 %,48,5300,掲示板
123,6272,東証1部,レオン自動機(株),15:00,2456,4.64 %,109,420400,掲示板
124,7868,東証1部,(株)廣済堂,15:00,496,4.64 %,22,430400,掲示板
125,1828,東証2部,田辺工業(株),15:00,1379,4.63 %,61,95700,掲示板
126,2307,東証JQS,(株)クロスキャット,15:00,1175,4.63 %,52,147600,掲示板
127,5021,東証1部,コスモエネルギーホールディングス(株),15:00,4975,4.63 %,220,790200,掲示板
128,6112,東証2部,(株)小島鐵工所,15:00,159,4.61 %,7,331000,掲示板
129,6408,東証JQS,小倉クラッチ(株),15:00,641,4.57 %,28,102000,掲示板
130,6205,東証1部,ＯＫＫ(株),15:00,1399,4.56 %,61,175200,掲示板
131,3528,東証2部,(株)プロスペクト,15:00,69,4.55 %,3,29362000,掲示板
132,9740,東証1部,ＣＳＰ,15:00,2583,4.49 %,111,68500,掲示板
133,2373,東証JQS,(株)ケア２１,14:56,3390,4.47 %,145,3500,掲示板
134,4238,東証1部,ミライアル(株),15:00,2038,4.46 %,87,164800,掲示板
135,5781,東証2部,東邦金属(株),15:00,1507,4.44 %,64,23900,掲示板
136,4667,東証JQS,アイサンテクノロジー(株),15:00,4130,4.42 %,175,277200,掲示板
137,3986,マザーズ,(株)ビーブレイクシステムズ,15:00,3700,4.37 %,155,54000,掲示板
138,4585,マザーズ,(株)ＵＭＮファーマ,15:00,598,4.36 %,25,372100,掲示板
139,6235,東証1部,(株)オプトラン,15:00,3130,4.33 %,130,587000,掲示板
140,4848,東証1部,(株)フルキャストホールディングス,15:00,2376,4.26 %,97,399900,掲示板
141,1498,東証ETF,One ETF ESG,09:03,14750,4.24 %,600,1,掲示板
142,6432,東証1部,(株)竹内製作所,15:00,2972,4.24 %,121,1389600,掲示板
143,6284,東証1部,日精エー・エス・ビー機械(株),15:00,7460,4.19 %,300,86900,掲示板
144,6337,東証JQS,(株)テセック,15:00,2141,4.18 %,86,82900,掲示板
145,6718,東証1部,アイホン(株),15:00,2077,4.16 %,83,51600,掲示板
146,3933,東証JQS,チエル(株),15:00,1533,4.14 %,61,18500,掲示板
147,3844,東証1部,コムチュア(株),15:00,3155,4.13 %,125,175400,掲示板
148,7299,東証2部,フジオーゼックス(株),14:59,5550,4.13 %,220,5400,掲示板
149,7725,東証1部,(株)インターアクション,15:00,1036,4.12 %,41,454700,掲示板
150,6366,東証1部,千代田化工建設(株),15:00,912,4.11 %,36,4961100,掲示板
151,4998,東証2部,フマキラー(株),15:00,2312,4.10 %,91,54500,掲示板
152,9143,東証1部,ＳＧホールディングス(株),15:00,2460,4.10 %,97,3649800,掲示板
153,9685,東証JQS,ＫＹＣＯＭホールディングス(株),15:00,406,4.10 %,16,17000,掲示板
154,6469,東証JQS,(株)放電精密加工研究所,15:00,1502,4.09 %,59,118500,掲示板
155,2379,東証1部,ディップ(株),15:00,3185,4.08 %,125,715600,掲示板
156,2153,東証2部,Ｅ・Ｊホールディングス(株),15:00,1664,4.07 %,65,23600,掲示板
157,2362,東証JQS,(株)夢真ホールディングス,15:00,1158,4.04 %,45,930500,掲示板
158,6698,東証JQS,ヴィスコ・テクノロジーズ(株),15:00,33850,3.99 %,1300,119300,掲示板
159,6467,東証JQS,(株)ニチダイ,15:00,709,3.96 %,27,65800,掲示板
160,8159,東証1部,(株)立花エレテック,15:00,2191,3.94 %,83,152800,掲示板
161,9913,東証JQS,日邦産業(株),15:00,529,3.93 %,20,449800,掲示板
162,3352,東証JQS,(株)バッファロー,15:00,1274,3.92 %,48,17100,掲示板
163,6633,東証2部,(株)Ｃ＆Ｇシステムズ,15:00,662,3.92 %,25,601400,掲示板
164,5406,東証1部,(株)神戸製鋼所,15:00,1175,3.89 %,44,16637200,掲示板
165,3557,マザーズ,ユナイテッド＆コレクティブ(株),15:00,6970,3.87 %,260,23700,掲示板
166,4987,東証2部,(株)寺岡製作所,15:00,914,3.86 %,34,78700,掲示板
167,6547,東証2部,(株)グリーンズ,15:00,1889,3.85 %,70,119000,掲示板
168,6707,東証1部,サンケン電気(株),15:00,865,3.84 %,32,2557000,掲示板
169,3559,マザーズ,(株)ピーバンドットコム,15:00,2720,3.82 %,100,84900,掲示板
170,6165,東証1部,パンチ工業(株),15:00,1495,3.82 %,55,308600,掲示板
171,2796,東証1部,ファーマライズホールディングス(株),15:00,628,3.80 %,23,92300,掲示板
172,4595,東証JQS,(株)ミズホメディー,15:00,4370,3.80 %,160,37800,掲示板
173,1905,東証JQS,(株)テノックス,15:00,1209,3.78 %,44,33500,掲示板
174,6392,東証2部,(株)ヤマダコーポレーション,15:00,3165,3.77 %,115,14300,掲示板
175,6079,マザーズ,(株)エナリス,15:00,607,3.76 %,22,448200,掲示板
176,4275,東証1部,カーリットホールディングス(株),15:00,1385,3.75 %,50,1173800,掲示板
177,4570,東証JQG,(株)免疫生物研究所,15:00,830,3.75 %,30,205000,掲示板
178,4628,東証JQS,エスケー化研(株),12:30,12450,3.75 %,450,2000,掲示板
179,6506,東証1部,(株)安川電機,15:00,5540,3.75 %,200,5411300,掲示板
180,6222,東証1部,(株)島精機製作所,15:00,7760,3.74 %,280,178800,掲示板
181,4367,東証2部,広栄化学工業(株),15:00,3375,3.69 %,120,19200,掲示板
182,5726,東証1部,(株)大阪チタニウムテクノロジーズ,15:00,2419,3.69 %,86,593000,掲示板
183,6149,東証JQS,(株)小田原エンジニアリング,15:00,3385,3.68 %,120,97200,掲示板
184,6376,東証1部,日機装(株),15:00,1331,3.66 %,47,693000,掲示板
185,1327,東証ETF,S&P GSCI商品指数エネルギー＆メタル,14:49,3405,3.65 %,120,255,掲示板
186,2499,東証2部,日本和装ホールディングス(株),15:00,540,3.65 %,19,156100,掲示板
187,7983,東証2部,(株)ミロク,14:58,454,3.65 %,16,48000,掲示板
188,7610,東証JQS,(株)テイツー,15:00,57,3.64 %,2,1187500,掲示板
189,6727,東証1部,(株)ワコム,15:00,657,3.63 %,23,1985200,掲示板
190,1419,東証1部,タマホーム(株),15:00,915,3.62 %,32,407500,掲示板
191,9074,東証1部,日本石油輸送(株),15:00,4005,3.62 %,140,22000,掲示板
192,3042,東証JQG,(株)セキュアヴェイル,15:00,718,3.61 %,25,21900,掲示板
193,3300,マザーズ,(株)ＡＭＢＩＴＩＯＮ,15:00,1896,3.61 %,66,36100,掲示板
194,3545,マザーズ,(株)デファクトスタンダード,15:00,1579,3.61 %,55,9800,掲示板
195,3976,マザーズ,(株)シャノン,15:00,2366,3.59 %,82,15500,掲示板
196,6566,東証2部,(株)要興業,15:00,1129,3.58 %,39,494900,掲示板
197,7219,東証JQS,(株)エッチ・ケー・エス,12:52,900,3.57 %,31,6000,掲示板
198,7444,東証2部,ハリマ共和物産(株),15:00,2874,3.57 %,99,6600,掲示板
199,7571,東証JQS,(株)ヤマノホールディングス,15:00,145,3.57 %,5,462300,掲示板
200,6495,東証2部,(株)宮入バルブ製作所,15:00,234,3.54 %,8,2756900,掲示板
