0,33d2a,20180115,1659
1,8705,東証JQS,岡藤ホールディングス(株),15:00,222,4938600,41400,119.290
2,1400,東証JQG,ルーデン・ホールディングス(株),15:00,660,4003100,35700,112.132
3,1387,東証ETF,UBS ETF 欧州通貨圏株(MSCI EMU),14:18,17390,67,1,67.000
4,3439,東証JQS,(株)三ツ知,13:53,1790,13300,200,66.500
5,1487,東証ETF,上場インデックスファンド米国債券(H有),13:40,18250,104,2,52.000
6,8044,東証2部,大都魚類(株),14:56,1255,4700,100,47.000
7,5287,東証2部,(株)イトーヨーギョー,15:00,1170,245500,5700,43.070
8,9836,東証JQS,リーバイ・ストラウス　ジャパン(株),14:58,314,75000,2000,37.500
9,1660,東証ETF,MAXIS高利回りJリート上場投信,14:52,9260,3283,96,34.198
10,3024,東証JQS,クリエイト(株),14:55,595,11700,400,29.250
11,8685,東証1部外国,ＡＩＧ,12:47,6750,669,24,27.875
12,8740,東証JQS,(株)フジトミ,14:40,285,30700,1200,25.583
13,7877,東証JQS,永大化工(株),14:17,402,21000,1000,21.000
14,4960,東証2部,ケミプロ化成(株),15:00,393,1277200,65200,19.589
15,5983,東証JQS,イワブチ(株),14:40,6820,1900,100,19.000
16,1627,東証ETF,(NEXT FUNDS)電力･ガス上場投信,14:59,7260,1079,58,18.603
17,2514,東証ETF,(NEXT FUNDS)外国株式･MSCI-KOKUSAI(H有),14:53,1059,2570,140,18.357
18,2480,東証JQS,システム・ロケーション(株),15:00,1438,14100,800,17.625
19,9780,東証JQS,(株)ハリマビステム,13:48,2473,1700,100,17.000
20,4240,東証JQG,クラスターテクノロジー(株),15:00,783,81000,4900,16.531
21,6026,マザーズ,ＧＭＯ　ＴＥＣＨ(株),15:00,3195,15300,1000,15.300
22,4327,東証JQS,日本エス・エイチ・エル(株),14:59,2243,13600,900,15.111
23,2761,東証JQS,トシン・グループ(株),09:00,3325,1500,100,15.000
24,1382,東証JQS,(株)ホーブ,12:52,967,1400,100,14.000
25,1630,東証ETF,(NEXT FUNDS)小売上場投信,14:54,21550,41,3,13.667
26,9967,東証2部,堺商事(株),12:32,1702,3800,300,12.667
27,1476,東証ETF,iシェアーズ Ｊリート ETF,14:59,1747,21386,1724,12.405
28,1628,東証ETF,(NEXT FUNDS)運輸･物流上場投信,09:00,19170,12,1,12.000
29,8127,東証1部,ヤマト　インターナショナル(株),15:00,493,478900,40400,11.854
30,2923,東証2部,サトウ食品工業(株),14:57,3615,3500,300,11.667
31,7879,東証2部,(株)ノダ,15:00,1368,196400,16900,11.621
32,1349,東証ETF,ABF 汎アジア債券インデックス･ファンド,12:57,13230,81,7,11.571
33,6894,東証2部,パルステック工業(株),14:28,1809,2300,200,11.500
34,3464,東証2部,プロパティエージェント(株),15:00,1776,47500,4200,11.310
35,1632,東証ETF,(NEXT FUNDS)金融(除く銀行)上場投信,13:35,14890,131,12,10.917
36,1560,東証ETF,(NEXT FUNDS)マレーシアKLCI連動型上場投信,14:52,4800,294,27,10.889
37,3358,東証JQS,ワイエスフード(株),15:00,270,17000,1600,10.625
38,5446,東証2部,北越メタル(株),14:58,1577,2100,200,10.500
39,2513,東証ETF,(NEXT FUNDS)外国株式･MSCI-KOKUSAI(H無),14:14,1051,1460,140,10.429
40,9408,東証JQS,(株)新潟放送,14:56,995,8300,800,10.375
41,9973,東証JQS,(株)小僧寿し,15:00,89,1669500,161100,10.363
42,3441,東証JQS,(株)山王,15:00,1223,316800,31000,10.219
43,3266,東証JQS,(株)ファンドクリエーショングループ,15:00,122,1932300,191800,10.075
44,1386,東証ETF,UBS ETF 欧州株(MSCIヨーロッパ),14:59,8940,1560,156,10.000
45,1388,東証ETF,UBS ETF 欧州通貨圏小型株(MSCI EMU小型株),12:30,14440,19,2,9.500
46,9904,東証2部,(株)ベリテ,15:00,333,477300,51200,9.322
47,4920,東証JQS,(株)日本色材工業研究所,14:59,5850,7400,800,9.250
48,9171,東証2部,栗林商船(株),14:34,666,18000,2000,9.000
49,9674,東証2部,花月園観光(株),13:39,859,15200,1700,8.941
50,6668,東証2部,(株)アドテック　プラズマ　テクノロジー,15:00,2206,1285000,144000,8.924
51,5950,東証2部,日本パワーファスニング(株),15:00,290,2674300,302700,8.835
52,1971,東証2部,中央ビルト工業(株),15:00,1170,17500,2000,8.750
53,7404,東証2部,昭和飛行機工業(株),15:00,1567,99200,11900,8.336
54,9017,東証2部,新潟交通(株),14:24,2044,2500,300,8.333
55,4999,東証2部,セメダイン(株),15:00,989,36400,4400,8.273
56,8519,東証1部,ポケットカード(株),15:00,1070,127700,15700,8.134
57,7859,東証2部,(株)アルメディオ,15:00,224,530700,65900,8.053
58,1312,東証ETF,小型コア･インデックス連動型上場投資信託,12:51,23650,64,8,8.000
59,4673,東証JQS,川崎地質(株),14:53,503,16000,2000,8.000
60,7515,東証2部,(株)マルヨシセンター,09:08,370,8000,1000,8.000
61,9353,東証2部,櫻島埠頭(株),15:00,343,1097000,141000,7.780
62,1597,東証ETF,MAXIS Jリート上場投信,15:00,1738,16220,2090,7.761
63,3181,東証JQS,(株)買取王国,15:00,724,40900,5300,7.717
64,6038,マザーズ,(株)イード,15:00,971,74600,9700,7.691
65,3583,東証2部,オーベクス(株),14:27,1021,9200,1200,7.667
66,5817,東証2部,ＪＭＡＣＳ(株),15:00,683,208400,27500,7.578
67,2068,東証ETF,NEXT NOTES 高ベータ30(NR)ETN,13:27,13460,3710,490,7.571
68,1681,東証ETF,上場インデックスファンド海外新興国株式,15:00,1652,39090,5200,7.517
69,2872,東証2部,(株)セイヒョー,11:29,3355,1500,200,7.500
70,7422,東証JQS,東邦レマック(株),14:40,476,15000,2000,7.500
71,1559,東証ETF,(NEXT FUNDS)タイ株式指数連動型上場投信,14:49,3615,313,42,7.452
72,8836,東証JQS,(株)ＲＩＳＥ,15:00,37,1393900,191600,7.275
73,3372,東証2部,(株)関門海,15:00,477,175400,24200,7.248
74,6070,東証1部,キャリアリンク(株),15:00,595,280000,38800,7.216
75,1364,東証ETF,ｉシェアーズ JPX日経400 ETF,15:00,16930,645,90,7.167
76,6195,マザーズ,(株)ホープ,15:00,1367,21300,3000,7.100
77,6138,東証1部,ダイジェット工業(株),15:00,1900,7000,1000,7.000
78,7726,東証2部,黒田精工(株),15:00,2535,77700,11200,6.938
79,6926,東証1部,岡谷電機産業(株),15:00,692,748400,108000,6.930
80,4812,東証1部,ＩＳＩＤ,15:00,2821,445100,64600,6.890
81,2404,東証2部,(株)鉄人化計画,15:00,377,31000,4500,6.889
82,4992,東証1部,北興化学工業(株),15:00,795,814200,121000,6.729
83,2134,東証JQS,燦キャピタルマネージメント(株),15:00,105,31150100,4672200,6.667
84,6267,東証JQS,ゼネラルパッカー(株),14:37,2159,2000,300,6.667
85,1381,東証JQS,(株)アクシーズ,14:58,4015,2600,400,6.500
86,5758,東証JQS,ＦＣＭ(株),14:48,3785,1300,200,6.500
87,2703,東証JQS,日本ライトン(株),15:00,312,181200,27900,6.495
88,3962,マザーズ,(株)チェンジ,15:00,8590,200000,30900,6.472
89,1693,東証ETF,ETFS 銅上場投資信託,13:17,3340,320,50,6.400
90,8922,マザーズ,日本アセットマーケティング(株),15:00,137,4019100,629600,6.384
91,7902,東証JQS,(株)ソノコム,14:59,1301,59300,9400,6.309
92,1592,東証ETF,上場インデックス JPX日経インデックス400,15:00,1522,11491,1849,6.215
93,5940,東証2部,不二サッシ(株),15:00,108,2455600,402500,6.101
94,7594,東証1部,マルカキカイ(株),15:00,2261,78500,12900,6.085
95,9519,マザーズ,(株)レノバ,15:00,1180,529700,87700,6.040
96,1670,東証ETF,MAXIS S&P三菱系企業群上場投信,14:22,170,3600,600,6.000
97,1776,東証2部,三井住建道路(株),15:00,391,12000,2000,6.000
98,4102,東証2部,丸尾カルシウム(株),13:27,1800,1200,200,6.000
99,4699,東証JQS,ウチダエスコ(株),14:42,1267,3000,500,6.000
