what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343480763195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343480775763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343480778117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343480786774
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343480788461
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343480788529
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343480814934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343480850218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343480925742
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343480933957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343480991665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343480995162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343481022639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343481028892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343481033619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343481038927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343481048037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343481049436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343481050897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343481052298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343481052928
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.format",1343481059772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343481061292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343481062434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343481082957
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343481083495
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343481085963
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343481089646
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343481090737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343481100740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343481101038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343481101260
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343481108106
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343481109509
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343481114879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343481122789
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343481124167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343481127720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343481131449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343481168976
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343481174605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343481185963
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343481187005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343481199196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343481200637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343481217735
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343481219863
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343481241423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343481280769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343481320804
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343481344115
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343481347276
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343481349293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343481382993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343481386001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343481394602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343481411778
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1343481418346
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343481421630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343481435289
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343481435818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343481443077
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343481444615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343481457355
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343481468040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343481470584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343481476001
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343481478249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343481531806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343481548454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343481557736
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343481559169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343481564235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343481581516
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343481582519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343481589180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343481590457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343481658295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343481666314
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343481671691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343481676194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343481751968
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343481754437
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343481757834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343481763782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343481797572
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343481800866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343481810883
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343481905845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343481905920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343481909394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343481913694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343481941782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482038526
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343482041361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343482051682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482057993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482280838
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343482283525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482298094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482311719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482316032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482317643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482327209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482338544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482348851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482351642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482364812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482366822
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1343482395988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482402288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482404240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482409467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482423197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343482429344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482430068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482612599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482615533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482645807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482649501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1343482649599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482656510
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343482657112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482658635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482712823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343482751987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343482759848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343482770017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343482770767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343482774272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343482780000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343483165372
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343483167618
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343483168580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343483169636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1343483169654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343483173601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343483202638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343483207663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343483212826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343483554527
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343483555074
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343483568601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343483570436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343484634592
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343484636716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343484644521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343484647753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343485129491
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343485131467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1343485138495
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343485145812
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343485145875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343485160964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343485161844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343485163432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343485549941
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343485559922
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343485560148
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343485560192
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343485657229
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343485662998
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343485681019
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343485698901
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343485717688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343485722086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343485763315
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343485764138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343485778988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343485812261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343485815433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343485821835
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343485822475
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343485828115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343485835325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343485844483
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343485846160
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343485853364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343485892289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343486125999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343486130872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343486131970
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343486133055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343486137667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343486935446
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343486938248
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343486939423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343486950282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343487086417
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343487090364
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343487091484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343487105568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343487106988
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343487107030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343487119335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343487221804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343487229749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343487290233
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343487311329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343487353891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343487363091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343487365420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343487394925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343487431293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343487432813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343487478646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343487481291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343487487723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343487530346
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343487534957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343487553665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343487555581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343487644028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343487704616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343487705100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343487705510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343487708580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343487709192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343487712995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343488612782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343488613895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343488648404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343488650416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343488739215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343488742207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343488751806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343488755649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343489020691
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343489028756
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343489028756
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343489029942
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343489029942
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343489031541
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343489033334
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343489034877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343489039178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343489106652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343489108261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343489172641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343489173655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343489193228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343489195005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343489246264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343489272644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343489299071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343489301829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343489389798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343489392189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343489443469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343489446198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343490372170
