Num of Cities, Iteration, D&S time, D&S cost, NN time, NN cost, DST time, DST cost, factor = 2.4.
100, 0, 0, 108009, 0.02, 96297.8, 0.07, 103248
100, 1, 0, 106611, 0.02, 89429.6, 0.06, 108269
100, 2, 0, 104787, 0.02, 89265.3, 0.06, 107969
100, 3, 0, 108795, 0.02, 86548.6, 0.06, 103608
100, 4, 0, 106233, 0.02, 113141, 0.06, 113500
100, 5, 0, 105414, 0.02, 96853.2, 0.06, 105480
100, 6, 0, 102527, 0.02, 88888.4, 0.06, 99120.6
100, 7, 0, 107236, 0.02, 88941.6, 0.06, 102448
100, 8, 0, 104169, 0.02, 102312, 0.06, 103188
100, 9, 0, 107684, 0.02, 99850.8, 0.06, 110833
100, 10, 0, 101979, 0.02, 88962.7, 0.06, 98241
100, 11, 0, 100465, 0.02, 92737.1, 0.06, 103353
100, 12, 0, 107314, 0.02, 97951.9, 0.06, 105239
100, 13, 0, 102398, 0.02, 92978.8, 0.06, 95058.5
100, 14, 0, 106999, 0.02, 92876.6, 0.06, 105787
100, 15, 0, 106032, 0.02, 91197.4, 0.06, 106732
100, 16, 0, 107933, 0.02, 90009.2, 0.06, 103563
100, 17, 0, 104285, 0.02, 86728.2, 0.06, 105073
100, 18, 0, 110596, 0.02, 93694.7, 0.06, 111676
100, 19, 0, 102447, 0.02, 93594.2, 0.06, 108637
100, 20, 0, 101847, 0.02, 93396, 0.06, 105559
100, 21, 0, 98733, 0.02, 108618, 0.06, 114901
100, 22, 0, 105821, 0.02, 93205.4, 0.06, 108506
100, 23, 0, 103230, 0.02, 94944, 0.06, 104125
200, 0, 0, 145714, 0.08, 138873, 0.26, 152949
200, 1, 0, 142715, 0.08, 129401, 0.26, 150656
200, 2, 0, 145601, 0.08, 132311, 0.26, 149466
200, 3, 0, 146119, 0.08, 126067, 0.26, 150196
200, 4, 0, 145491, 0.08, 137580, 0.25, 146633
200, 5, 0, 141933, 0.08, 132349, 0.25, 148035
200, 6, 0, 144026, 0.08, 136179, 0.26, 146981
200, 7, 0, 141790, 0.08, 130669, 0.25, 150586
200, 8, 0, 140475, 0.08, 136018, 0.25, 154428
200, 9, 0, 139636, 0.08, 145479, 0.26, 148033
200, 10, 0, 144578, 0.08, 138521, 0.26, 146345
200, 11, 0, 148073, 0.08, 134775, 0.25, 146884
200, 12, 0, 146129, 0.08, 133437, 0.25, 147054
200, 13, 0, 139695, 0.08, 128676, 0.26, 140491
200, 14, 0, 144618, 0.08, 136103, 0.26, 138045
200, 15, 0, 144361, 0.08, 131415, 0.25, 143099
200, 16, 0, 142771, 0.08, 124978, 0.27, 147521
200, 17, 0, 138375, 0.08, 135603, 0.25, 151887
200, 18, 0, 144230, 0.08, 129759, 0.25, 144438
200, 19, 0, 143491, 0.08, 134044, 0.26, 147776
200, 20, 0, 146206, 0.08, 128918, 0.26, 137595
200, 21, 0, 148070, 0.08, 136393, 0.25, 142439
200, 22, 0, 140268, 0.08, 139481, 0.26, 148827
200, 23, 0, 147672, 0.08, 132514, 0.26, 143097
400, 0, 0.01, 205217, 0.32, 190995, 1.02, 208762
400, 1, 0.01, 207556, 0.32, 190893, 1.02, 209402
400, 2, 0.01, 204051, 0.32, 188944, 1.02, 199695
400, 3, 0.01, 208295, 0.32, 189207, 1.03, 206354
400, 4, 0.01, 206737, 0.32, 190428, 1.01, 203820
400, 5, 0.01, 209931, 0.32, 193458, 1.01, 210183
400, 6, 0.01, 211246, 0.32, 190139, 1.02, 210463
400, 7, 0.01, 208469, 0.32, 176745, 1.03, 204227
400, 8, 0.01, 209580, 0.32, 188163, 1.01, 211325
400, 9, 0.01, 209785, 0.31, 179454, 1.01, 206976
400, 10, 0.01, 209103, 0.32, 179643, 1.03, 203239
400, 11, 0.01, 211276, 0.33, 181056, 1.03, 206280
400, 12, 0.01, 212069, 0.33, 191778, 1.07, 198688
400, 13, 0.01, 210806, 0.33, 182793, 1.04, 205929
400, 14, 0.01, 208812, 0.32, 189193, 1.01, 207339
400, 15, 0.01, 206545, 0.33, 190837, 1.03, 212557
400, 16, 0.01, 209065, 0.32, 192636, 1.02, 209134
400, 17, 0.01, 206025, 0.31, 189002, 1.01, 205187
400, 18, 0.01, 210771, 0.32, 186013, 1.01, 207227
400, 19, 0.01, 209843, 0.32, 191134, 1.02, 205787
400, 20, 0.01, 206141, 0.32, 183911, 1.01, 208948
400, 21, 0.01, 203810, 0.32, 180623, 1.01, 204835
400, 22, 0.01, 212322, 0.32, 191171, 1.01, 207872
400, 23, 0.01, 207935, 0.32, 176222, 1.02, 208019
800, 0, 0.04, 285662, 1.27, 258782, 4.13, 299320
800, 1, 0.04, 281573, 1.28, 250892, 4.12, 294064
800, 2, 0.04, 286155, 1.27, 260339, 4.13, 287382
800, 3, 0.04, 290203, 1.26, 261033, 4.1, 290385
800, 4, 0.04, 283652, 1.26, 254248, 4.1, 291194
800, 5, 0.04, 284144, 1.26, 248085, 4.1, 287137
800, 6, 0.04, 289904, 1.27, 252817, 4.11, 290969
800, 7, 0.04, 288796, 1.26, 269787, 4.12, 287246
800, 8, 0.04, 287149, 1.27, 251520, 4.11, 287892
800, 9, 0.04, 283688, 1.26, 254286, 4.09, 292473
800, 10, 0.04, 287044, 1.26, 269322, 4.11, 291421
800, 11, 0.04, 282461, 1.26, 247794, 4.1, 292615
800, 12, 0.04, 288758, 1.27, 257041, 4.1, 292940
800, 13, 0.04, 288855, 1.26, 258194, 4.12, 291244
800, 14, 0.04, 292042, 1.26, 258304, 4.1, 297345
800, 15, 0.04, 284591, 1.26, 253607, 4.08, 293203
800, 16, 0.04, 286353, 1.27, 252419, 4.1, 294062
800, 17, 0.04, 285845, 1.26, 259672, 4.11, 292988
800, 18, 0.04, 290161, 1.26, 264305, 4.1, 292050
800, 19, 0.04, 286233, 1.26, 254274, 4.11, 290656
800, 20, 0.04, 288361, 1.27, 260016, 4.11, 283757
800, 21, 0.04, 278378, 1.26, 251959, 4.09, 290496
800, 22, 0.04, 286931, 1.27, 249395, 4.13, 283778
800, 23, 0.04, 292611, 1.27, 262219, 4.12, 287819
1000, 0, 0.05, 326327, 1.98, 285015, 6.42, 333469
1000, 1, 0.05, 329614, 1.99, 288777, 6.41, 325386
1000, 2, 0.05, 328884, 1.98, 282419, 6.41, 329479
1000, 3, 0.05, 324572, 1.99, 288479, 6.5, 319081
1000, 4, 0.05, 326190, 1.98, 291144, 6.41, 323877
1000, 5, 0.05, 328819, 1.98, 290383, 6.41, 326315
1000, 6, 0.05, 330237, 1.98, 283565, 6.39, 324070
1000, 7, 0.05, 330096, 1.99, 286478, 6.43, 328818
1000, 8, 0.05, 334664, 1.98, 281827, 6.41, 329608
1000, 9, 0.05, 329219, 1.99, 283195, 6.41, 317715
1000, 10, 0.05, 328659, 1.98, 293543, 6.41, 323220
1000, 11, 0.05, 328858, 1.98, 293440, 6.4, 323888
1000, 12, 0.05, 325409, 1.98, 294590, 6.4, 320048
1000, 13, 0.05, 329101, 1.98, 289199, 6.39, 321884
1000, 14, 0.05, 328914, 1.98, 291734, 6.43, 325933
1000, 15, 0.05, 331789, 1.98, 282877, 6.5, 321695
1000, 16, 0.05, 323343, 2.02, 278450, 6.56, 318099
1000, 17, 0.05, 326351, 2.01, 288281, 6.5, 321152
1000, 18, 0.05, 329446, 1.99, 288802, 6.47, 321372
1000, 19, 0.05, 328495, 2, 303162, 6.47, 317791
1000, 20, 0.05, 328580, 1.98, 292903, 6.41, 324514
1000, 21, 0.05, 327621, 1.99, 287945, 6.41, 328694
1000, 22, 0.05, 329823, 1.98, 297423, 6.46, 330603
1000, 23, 0.05, 325020, 1.99, 290686, 6.47, 326024
2000, 0, 0.14, 456344, 7.93, 399079, 25.84, 453877
2000, 1, 0.14, 456509, 7.94, 396001, 25.88, 453823
2000, 2, 0.14, 459051, 7.96, 398936, 25.7, 462704
2000, 3, 0.14, 457581, 7.93, 402966, 25.66, 453186
2000, 4, 0.14, 454884, 7.95, 406581, 25.71, 458857
2000, 5, 0.14, 459580, 7.98, 413489, 25.88, 457884
2000, 6, 0.14, 455992, 8.05, 394214, 26.02, 455094
2000, 7, 0.14, 455853, 7.97, 403159, 25.8, 454893
2000, 8, 0.14, 457489, 7.97, 395547, 25.74, 453416
2000, 9, 0.14, 455272, 7.95, 416774, 25.75, 460053
2000, 10, 0.14, 453239, 7.95, 402788, 25.73, 454693
2000, 11, 0.14, 454009, 7.93, 399215, 25.72, 452087
2000, 12, 0.14, 452669, 7.95, 406662, 25.7, 458233
2000, 13, 0.14, 455150, 7.91, 414725, 25.69, 461727
2000, 14, 0.14, 452398, 7.96, 402770, 25.69, 447776
2000, 15, 0.14, 456999, 7.94, 408573, 25.72, 451879
2000, 16, 0.14, 456559, 7.99, 406572, 25.85, 457370
2000, 17, 0.14, 457910, 7.95, 403958, 25.71, 448290
2000, 18, 0.14, 452289, 7.95, 409063, 25.71, 456151
2000, 19, 0.14, 456036, 7.93, 408669, 25.87, 457934
2000, 20, 0.14, 453637, 7.96, 393623, 25.7, 452650
2000, 21, 0.14, 458564, 7.91, 392282, 25.69, 455834
2000, 22, 0.14, 454944, 7.96, 405105, 25.77, 454251
2000, 23, 0.14, 456578, 7.94, 401357, 25.72, 458084
4000, 0, 0.36, 652284, 31.96, 566526, 105.7, 647602
4000, 1, 0.38, 650996, 32.14, 573137, 105.33, 637812
4000, 2, 0.38, 645250, 32, 555709, 104.69, 638729
4000, 3, 0.37, 647092, 31.93, 582873, 105.51, 643765
4000, 4, 0.37, 647853, 31.76, 556587, 115.66, 635694
4000, 5, 0.36, 646673, 31.83, 553649, 104.64, 649659
4000, 6, 0.35, 648190, 31.81, 564302, 105.06, 644917
4000, 7, 0.37, 648262, 32.05, 570904, 105.74, 635457
4000, 8, 0.36, 648151, 32.01, 570430, 105.19, 643856
4000, 9, 0.38, 646171, 32.13, 574526, 105.36, 639046
4000, 10, 0.36, 651998, 31.94, 558535, 105.2, 639857
4000, 11, 0.37, 646318, 31.92, 568016, 105.73, 645159
4000, 12, 0.37, 650473, 31.94, 568765, 104.79, 640713
4000, 13, 0.37, 645375, 32.16, 558417, 104.78, 642640
4000, 14, 0.37, 644102, 31.89, 566464, 105.35, 643481
4000, 15, 0.37, 647078, 34.87, 565669, 105.73, 643570
4000, 16, 0.36, 645955, 32.05, 559534, 105.41, 643328
4000, 17, 0.38, 644075, 32.01, 572045, 105.32, 644795
4000, 18, 0.35, 647616, 31.89, 568922, 105.51, 644258
4000, 19, 0.37, 645262, 31.84, 573914, 104.76, 638320
4000, 20, 0.38, 645794, 31.81, 565102, 105.32, 648240
4000, 21, 0.37, 649057, 31.88, 558538, 105.98, 646603
4000, 22, 0.36, 645797, 32.04, 556565, 104.86, 640756
4000, 23, 0.38, 654639, 32.09, 562750, 105.45, 644408
