Cities, Avr. NN run time, Avr. D&S run time, 2, 2, 2, 2.2, 2.2, 2.2, 2.4, 2.4, 2.4, 2.6, 2.6, 2.6, 2.8, 2.8, 2.8, 3, 3, 3, 3.2, 3.2, 3.2, 3.4, 3.4, 3.4, 3.6, 3.6, 3.6, 3.8, 3.8, 3.8, 4, 4, 4, 4.2, 4.2, 4.2, 4.4, 4.4, 4.4, 4.6, 4.6, 4.6, 4.8, 4.8, 4.8, Iteration 100.
100, 0.00999999, 0.002, 1.10423, 1.27882, 0.949903, 1.10423, 1.27882, 0.949903, 1.10423, 1.27882, 0.949903, 1.02282, 1.15949, 0.87378, 1.02282, 1.15949, 0.87378, 1.02282, 1.15949, 0.87378, 1.02282, 1.15949, 0.87378, 0.999195, 1.15411, 0.859439, 0.999195, 1.15411, 0.859439, 0.999195, 1.15411, 0.859439, 0.999195, 1.15411, 0.859439, 0.999195, 1.15411, 0.859439, 0.999195, 1.15411, 0.859439, 0.999195, 1.15411, 0.859439, 0.999195, 1.15411, 0.859439, 
250, 0.0597, 0.00743344, 1.16969, 1.29198, 1.05281, 1.16969, 1.29198, 1.05281, 1.0988, 1.21063, 0.993599, 1.0988, 1.21063, 0.993599, 1.04285, 1.18948, 0.934341, 1.04285, 1.18948, 0.934341, 1.01242, 1.15365, 0.920348, 1.01242, 1.15365, 0.920348, 1.01242, 1.15365, 0.920348, 1.01242, 1.15365, 0.920348, 1.04339, 1.16066, 0.909157, 1.04339, 1.16066, 0.909157, 1.04339, 1.16066, 0.909157, 1.04339, 1.16066, 0.909157, 1.04339, 1.16066, 0.909157, 
500, 0.2356, 0.018847, 1.25068, 1.35402, 1.16845, 1.18714, 1.27981, 1.10518, 1.13067, 1.20021, 1.05437, 1.08416, 1.15156, 1.0183, 1.0497, 1.12983, 0.977039, 1.0497, 1.12983, 0.977039, 1.03234, 1.09795, 0.944603, 1.03234, 1.09795, 0.944603, 1.03234, 1.09795, 0.944603, 1.03541, 1.1237, 0.948027, 1.03541, 1.1237, 0.948027, 1.03541, 1.1237, 0.948027, 1.03541, 1.1237, 0.948027, 1.08976, 1.16989, 1.02425, 1.08976, 1.16989, 1.02425, 
750, 0.5322, 0.0321401, 1.23693, 1.31181, 1.16099, 1.18719, 1.26901, 1.12154, 1.14048, 1.21654, 1.07772, 1.10215, 1.1937, 1.04465, 1.06508, 1.13478, 1.00014, 1.06508, 1.13478, 1.00014, 1.04787, 1.12202, 0.972009, 1.04787, 1.12202, 0.972009, 1.04293, 1.11944, 0.969558, 1.04293, 1.11944, 0.969558, 1.05944, 1.13528, 0.973569, 1.05944, 1.13528, 0.973569, 1.05944, 1.13528, 0.973569, 1.10856, 1.19106, 1.03576, 1.10856, 1.19106, 1.03576, 
1000, 0.9525, 0.0471936, 1.24563, 1.30155, 1.16965, 1.20179, 1.25144, 1.1223, 1.16076, 1.21418, 1.08794, 1.1227, 1.17865, 1.05562, 1.09093, 1.15167, 1.03274, 1.06701, 1.1176, 1.01201, 1.04976, 1.12283, 0.974307, 1.04976, 1.12283, 0.974307, 1.04892, 1.10925, 0.981742, 1.04892, 1.10925, 0.981742, 1.06794, 1.14877, 1.00153, 1.06794, 1.14877, 1.00153, 1.06794, 1.14877, 1.00153, 1.10856, 1.17394, 1.03318, 1.10856, 1.17394, 1.03318, 
2500, 6.0492, 0.165473, 1.26431, 1.31194, 1.22496, 1.20522, 1.25485, 1.16187, 1.15138, 1.20259, 1.1119, 1.12727, 1.17695, 1.08271, 1.08932, 1.13462, 1.0508, 1.07304, 1.11196, 1.02608, 1.06418, 1.10677, 1.02977, 1.05899, 1.0939, 1.02205, 1.05916, 1.10547, 1.01976, 1.05916, 1.10547, 1.01976, 1.06742, 1.1065, 1.02942, 1.08951, 1.13992, 1.05698, 1.08951, 1.13992, 1.05698, 1.12178, 1.17164, 1.07963, 1.12178, 1.17164, 1.07963, 
5000, 24.2165, 0.430186, 1.29452, 1.33262, 1.25571, 1.22918, 1.26004, 1.18826, 1.16946, 1.2034, 1.13987, 1.13432, 1.17389, 1.10567, 1.10602, 1.13686, 1.0794, 1.08244, 1.1155, 1.04964, 1.07537, 1.10848, 1.0386, 1.06573, 1.09485, 1.03595, 1.0668, 1.0967, 1.03963, 1.07219, 1.1039, 1.04014, 1.08078, 1.11309, 1.04273, 1.09275, 1.12443, 1.06178, 1.09275, 1.12443, 1.06178, 1.11416, 1.14934, 1.07459, 1.14272, 1.1714, 1.11208, 
