Num of Cities, Iteration, D&S time, D&S cost, NN time, NN cost, DST time, DST cost, factor = 2.1.
100, 0, 0, 108869, 0.02, 94370.3, 0.06, 100809
100, 1, 0, 106095, 0.02, 90641.6, 0.06, 101396
100, 2, 0, 104393, 0.02, 101862, 0.06, 102429
100, 3, 0, 109569, 0.02, 98772.7, 0.06, 102413
100, 4, 0, 111863, 0.02, 100745, 0.06, 108856
100, 5, 0, 108735, 0.02, 107630, 0.07, 114878
100, 6, 0, 109741, 0.02, 89583.7, 0.06, 108606
100, 7, 0, 105276, 0.02, 95822.5, 0.06, 104180
100, 8, 0, 109190, 0.02, 96678.3, 0.06, 106491
100, 9, 0, 99888.6, 0.02, 84147.6, 0.06, 101185
100, 10, 0, 104636, 0.02, 101829, 0.07, 108382
100, 11, 0, 109918, 0.02, 96775.7, 0.06, 103448
100, 12, 0, 108617, 0.02, 94886.6, 0.06, 101335
100, 13, 0, 114743, 0.02, 101686, 0.06, 110968
100, 14, 0, 109033, 0.02, 100070, 0.06, 107442
100, 15, 0, 111942, 0.02, 97360.6, 0.06, 105741
100, 16, 0, 105649, 0.02, 99354.8, 0.07, 106086
100, 17, 0, 108831, 0.02, 99965.5, 0.06, 103910
100, 18, 0, 103168, 0.02, 109807, 0.06, 112744
100, 19, 0, 110833, 0.02, 87607.9, 0.06, 99674.8
100, 20, 0, 105715, 0.02, 101219, 0.06, 104836
100, 21, 0, 108918, 0.02, 107382, 0.06, 108267
100, 22, 0, 110571, 0.02, 102096, 0.06, 105759
100, 23, 0, 110429, 0.02, 100241, 0.06, 111517
200, 0, 0, 153012, 0.08, 132833, 0.26, 151818
200, 1, 0, 157832, 0.08, 119286, 0.25, 155303
200, 2, 0, 152149, 0.08, 130331, 0.26, 144055
200, 3, 0, 154814, 0.08, 133076, 0.26, 147255
200, 4, 0, 151531, 0.08, 130388, 0.25, 143294
200, 5, 0, 159860, 0.08, 129110, 0.25, 153206
200, 6, 0, 153836, 0.08, 133755, 0.26, 151375
200, 7, 0, 157038, 0.08, 135127, 0.25, 148889
200, 8, 0, 158858, 0.08, 135842, 0.26, 152218
200, 9, 0, 158362, 0.08, 125588, 0.26, 153976
200, 10, 0, 152016, 0.08, 152019, 0.26, 159437
200, 11, 0, 153945, 0.08, 131786, 0.26, 151430
200, 12, 0, 154863, 0.08, 137340, 0.26, 149491
200, 13, 0, 156027, 0.08, 137810, 0.26, 146896
