Num of Cities, Iteration, D&S time, D&S cost, NN time, NN cost, DST time, DST cost, factor = 2.3.
100, 0, 0, 109160, 0.02, 101417, 0.06, 105734
100, 1, 0, 110382, 0.02, 95090.5, 0.06, 107695
100, 2, 0, 107871, 0.02, 84996.8, 0.06, 95200.7
100, 3, 0, 108725, 0.02, 92922.6, 0.06, 105162
100, 4, 0, 104945, 0.02, 90463, 0.06, 98174.3
100, 5, 0, 107659, 0.02, 86720.3, 0.06, 107948
100, 6, 0, 108079, 0.02, 96021.9, 0.06, 109445
100, 7, 0, 107958, 0.02, 91627.3, 0.06, 94792.8
100, 8, 0, 107244, 0.02, 104115, 0.06, 105067
100, 9, 0, 107008, 0.02, 102385, 0.06, 107841
100, 10, 0, 108123, 0.02, 99545, 0.06, 104305
100, 11, 0, 106893, 0.02, 101703, 0.06, 102848
100, 12, 0, 107783, 0.02, 86002.7, 0.06, 103150
100, 13, 0, 107361, 0.02, 97394.5, 0.06, 112631
100, 14, 0, 111466, 0.02, 101481, 0.06, 110387
100, 15, 0, 104933, 0.02, 93169.2, 0.06, 103287
100, 16, 0, 106716, 0.02, 101353, 0.06, 106944
100, 17, 0, 108594, 0.02, 95302.6, 0.06, 104681
100, 18, 0, 104093, 0.02, 107432, 0.06, 104353
100, 19, 0, 111409, 0.02, 106097, 0.06, 106274
100, 20, 0, 105281, 0.02, 102852, 0.06, 104194
100, 21, 0, 106544, 0.02, 90434.2, 0.06, 99298.4
100, 22, 0, 104354, 0.02, 91810.1, 0.06, 98559.3
100, 23, 0, 103167, 0.02, 88485.9, 0.06, 106747
200, 0, 0, 153247, 0.08, 137026, 0.26, 146212
200, 1, 0, 147779, 0.08, 132069, 0.26, 139643
200, 2, 0, 151800, 0.08, 144824, 0.26, 150836
200, 3, 0, 151392, 0.08, 130743, 0.26, 137173
200, 4, 0, 158439, 0.08, 143148, 0.26, 158483
200, 5, 0, 151053, 0.08, 131157, 0.26, 142974
200, 6, 0, 156388, 0.08, 132738, 0.26, 145355
200, 7, 0, 155750, 0.08, 135356, 0.26, 155000
200, 8, 0, 155389, 0.08, 136452, 0.25, 154211
200, 9, 0, 152572, 0.08, 136455, 0.26, 148812
200, 10, 0, 158574, 0.08, 143205, 0.26, 154791
200, 11, 0, 153896, 0.08, 134147, 0.25, 152316
200, 12, 0, 157453, 0.08, 127874, 0.25, 149667
200, 13, 0, 150794, 0.08, 120826, 0.26, 156525
200, 14, 0, 153336, 0.08, 126761, 0.25, 147782
200, 15, 0, 146028, 0.08, 123362, 0.26, 144227
200, 16, 0, 152812, 0.08, 126952, 0.26, 148031
200, 17, 0, 155625, 0.08, 145145, 0.26, 150157
