Timestamp,Temp.,R. Humidity,B.Pressure,Lux
2021-10-19 00:00:00,18.88,56.88,1018.77
2021-10-19 00:30:00,18.96,56.08,1018.54
2021-10-19 01:00:00,18.75,56.85,1018.2
2021-10-19 01:30:00,18.36,58.82,1017.66
2021-10-19 02:00:00,17.77,59.53,1017.2
2021-10-19 02:30:00,17.4,59.93,1016.84
2021-10-19 03:00:00,17.51,59.55,1016.74
2021-10-19 03:30:00,17.48,59.05,1016.94
2021-10-19 04:00:00,17.43,57.89,1016.63
2021-10-19 04:30:00,16.86,59.95,1016.48
2021-10-19 05:00:00,16.58,61.55,1016.39
2021-10-19 05:30:00,16.23,63.09,1015.96
2021-10-19 06:00:00,16.39,62.17,1016.0
2021-10-19 06:30:00,16.46,62.36,1016.15
2021-10-19 07:00:00,16.33,62.66,1016.09
2021-10-19 07:30:00,17.05,62.2,1015.77
2021-10-19 08:00:00,17.92,58.86,1016.5
2021-10-19 08:30:00,18.95,53.95,1016.5
2021-10-19 09:00:00,20.58,50.72,1016.5
2021-10-19 09:30:00,21.55,49.74,1016.58
2021-10-19 10:00:00,20.94,47.5,1016.47
2021-10-19 10:30:00,21.35,49.95,1016.15
2021-10-19 11:00:00,23.09,49.6,1015.89
2021-10-19 11:30:00,22.84,50.02,1015.55
2021-10-19 12:00:00,23.56,48.01,1015.05
2021-10-19 12:30:00,23.56,48.66,1014.82
2021-10-19 13:00:00,23.51,49.9,1014.47
2021-10-19 13:30:00,23.54,47.79,1014.1
2021-10-19 14:00:00,23.75,44.19,1013.88
2021-10-19 14:30:00,23.94,41.78,1013.79
2021-10-19 15:00:00,23.42,39.53,1013.62
2021-10-19 15:30:00,23.33,38.29,1013.61
2021-10-19 16:00:00,22.49,38.97,1013.75
2021-10-19 16:30:00,22.14,41.22,1013.77
2021-10-19 17:00:00,21.76,41.65,1013.92
2021-10-19 17:30:00,21.48,42.99,1014.01
2021-10-19 18:00:00,21.23,43.67,1014.12
2021-10-19 18:30:00,21.1,45.26,1014.11
2021-10-19 19:00:00,21.04,46.75,1014.14
2021-10-19 19:30:00,21.07,47.52,1014.33
2021-10-19 20:00:00,20.56,44.66,1014.41
2021-10-19 20:30:00,20.45,43.88,1014.74
2021-10-19 21:00:00,20.85,43.4,1014.74
2021-10-19 21:30:00,20.57,43.01,1014.98
2021-10-19 22:00:00,20.62,43.45,1014.89
2021-10-19 22:30:00,20.68,43.64,1015.09
2021-10-19 23:00:00,20.66,44.83,1015.28
2021-10-19 23:30:00,19.71,52.15,1015.24
2021-10-20 00:00:00,19.66,49.15,1015.5
2021-10-20 00:30:00,19.68,49.04,1015.61
2021-10-20 01:00:00,19.7,47.63,1015.95
2021-10-20 01:30:00,19.51,47.56,1016.0
2021-10-20 02:00:00,19.55,47.06,1016.03
2021-10-20 02:30:00,19.51,47.68,1016.08
2021-10-20 03:00:00,19.52,53.1,1015.85
2021-10-20 03:30:00,19.28,55.0,1015.84
2021-10-20 04:00:00,19.08,55.04,1015.78
2021-10-20 04:30:00,18.87,56.45,1015.67
2021-10-20 05:00:00,18.46,60.96,1015.81
2021-10-20 05:30:00,18.37,60.08,1016.3
2021-10-20 06:00:00,17.95,62.14,1016.48
2021-10-20 06:30:00,17.12,64.28,1016.66
2021-10-20 07:00:00,17.07,62.9,1016.62
2021-10-20 07:30:00,17.27,62.57,1017.16
2021-10-20 08:00:00,17.27,62.01,1017.55
2021-10-20 08:30:00,17.76,60.86,1017.83
2021-10-20 09:00:00,17.88,59.57,1017.8
2021-10-20 09:30:00,18.27,57.16,1018.06
2021-10-20 10:00:00,18.57,55.89,1018.41
2021-10-20 10:30:00,18.67,53.5,1018.09
2021-10-20 11:00:00,18.66,54.65,1018.14
2021-10-20 11:30:00,18.72,52.4,1018.17
2021-10-20 12:00:00,19.09,52.29,1017.27
2021-10-20 12:30:00,18.89,51.36,1017.15
2021-10-20 13:00:00,20.02,49.58,1016.68
2021-10-20 13:30:00,20.15,51.49,1016.32
2021-10-20 14:00:00,20.36,49.81,1016.01
2021-10-20 14:30:00,20.1,48.82,1015.94
2021-10-20 15:00:00,19.66,49.96,1015.78
2021-10-20 15:30:00,19.44,51.97,1015.93
2021-10-20 16:00:00,19.19,49.69,1016.29
2021-10-20 16:30:00,19.3,50.7,1016.27
2021-10-20 17:00:00,18.84,50.86,1016.48
2021-10-20 17:30:00,19.07,50.86,1016.21
2021-10-20 18:00:00,18.3,50.34,1016.38
2021-10-20 18:30:00,18.81,53.29,1016.65
2021-10-20 19:00:00,18.54,50.51,1016.92
2021-10-20 19:30:00,18.36,50.57,1017.19
2021-10-20 20:00:00,17.91,50.93,1017.18
2021-10-20 20:30:00,17.78,49.94,1017.04
2021-10-20 21:00:00,17.5,50.43,1017.28
2021-10-20 21:30:00,17.42,53.08,1017.08
2021-10-20 22:00:00,17.45,53.45,1017.29
2021-10-20 22:30:00,17.39,53.25,1017.31
2021-10-20 23:00:00,17.34,51.2,1017.4
2021-10-20 23:30:00,17.02,51.16,1017.04
2021-10-21 00:00:00,17.21,52.01,1017.01
2021-10-21 00:30:00,16.8,53.06,1016.91
2021-10-21 01:00:00,16.71,53.47,1017.11
2021-10-21 01:30:00,16.59,52.98,1017.05
2021-10-21 02:00:00,16.5,52.73,1017.01
2021-10-21 02:30:00,16.44,52.86,1016.87
2021-10-21 03:00:00,16.37,53.18,1016.71
2021-10-21 03:30:00,16.3,53.84,1016.41
2021-10-21 04:00:00,16.1,54.79,1016.13
2021-10-21 04:30:00,16.07,55.2,1016.21
2021-10-21 05:00:00,16.0,54.74,1016.1
2021-10-21 05:30:00,15.97,53.92,1016.45
2021-10-21 06:00:00,16.03,53.39,1016.77
2021-10-21 06:30:00,15.87,55.26,1016.95
2021-10-21 07:00:00,15.48,58.24,1016.99
2021-10-21 07:30:00,15.58,58.42,1017.25
2021-10-21 08:00:00,15.55,58.29,1017.27
2021-10-21 08:30:00,15.47,60.05,1017.58
2021-10-21 09:00:00,15.71,59.92,1017.56
2021-10-21 09:30:00,15.79,59.87,1017.57
2021-10-21 10:00:00,15.9,59.48,1017.33
2021-10-21 10:30:00,16.19,59.13,1017.21
2021-10-21 11:00:00,16.72,57.56,1017.03
2021-10-21 11:30:00,17.23,57.09,1016.66
2021-10-21 12:00:00,17.76,55.33,1016.12
2021-10-21 12:30:00,18.1,53.2,1015.43
2021-10-21 13:00:00,18.68,51.45,1014.9
2021-10-21 13:30:00,18.71,49.75,1014.65
2021-10-21 14:00:00,19.1,49.1,1014.26
2021-10-21 14:30:00,19.06,49.02,1014.23
2021-10-21 15:00:00,18.96,49.04,1014.25
2021-10-21 15:30:00,19.05,49.54,1014.17
2021-10-21 16:00:00,18.91,50.54,1014.22
2021-10-21 16:30:00,18.87,50.54,1014.1
2021-10-21 17:00:00,18.7,51.92,1014.13
2021-10-21 17:30:00,18.39,54.4,1014.13
2021-10-21 18:00:00,18.14,56.95,1014.4
2021-10-21 18:30:00,18.02,58.3,1014.54
2021-10-21 19:00:00,17.98,60.58,1014.91
2021-10-21 19:30:00,17.77,59.22,1015.1
2021-10-21 20:00:00,17.64,60.25,1015.11
2021-10-21 20:30:00,17.53,61.0,1015.08
2021-10-21 21:00:00,17.37,61.61,1015.09
2021-10-21 21:30:00,17.25,62.86,1015.06
2021-10-21 22:00:00,17.15,63.51,1014.76
2021-10-21 22:30:00,17.13,63.46,1014.82
2021-10-21 23:00:00,16.95,64.35,1014.55
2021-10-21 23:30:00,16.98,65.16,1014.79
2021-10-22 00:00:00,16.93,65.07,1014.68
2021-10-22 00:30:00,16.74,65.44,1014.5
2021-10-22 01:00:00,16.55,66.15,1014.25
2021-10-22 01:30:00,16.44,67.25,1014.12
2021-10-22 02:00:00,16.16,68.09,1013.99
2021-10-22 02:30:00,16.1,68.22,1013.91
2021-10-22 03:00:00,16.22,68.17,1013.94
2021-10-22 03:30:00,15.94,68.96,1013.96
2021-10-22 04:00:00,15.77,70.0,1014.46
2021-10-22 04:30:00,16.15,69.9,1014.29
2021-10-22 05:00:00,16.0,70.17,1014.33
2021-10-22 05:30:00,15.71,71.29,1014.52
2021-10-22 06:00:00,15.79,70.88,1014.57
2021-10-22 06:30:00,15.82,70.72,1014.96
2021-10-22 07:00:00,15.96,72.14,1015.43
2021-10-22 07:30:00,15.8,75.11,1015.82
2021-10-22 08:00:00,15.6,76.23,1015.5
2021-10-22 08:30:00,16.48,74.76,1015.87
2021-10-22 09:00:00,16.61,75.13,1016.25
2021-10-22 09:30:00,16.74,74.91,1016.63
2021-10-22 10:00:00,17.1,75.33,1016.63
2021-10-22 10:30:00,16.85,75.05,1016.66
2021-10-22 11:00:00,18.24,72.95,1016.49
2021-10-22 11:30:00,20.03,64.31,1016.48
2021-10-22 12:00:00,20.17,65.51,1016.09
2021-10-22 12:30:00,21.32,61.94,1015.69
2021-10-22 13:00:00,22.06,57.99,1015.46
2021-10-22 13:30:00,22.0,49.42,1015.24
2021-10-22 14:00:00,20.93,50.68,1015.16
2021-10-22 14:30:00,21.24,49.6,1015.28
2021-10-22 15:00:00,21.16,47.26,1015.68
2021-10-22 15:30:00,20.82,46.68,1015.87
2021-10-22 16:00:00,20.28,43.58,1016.02
2021-10-22 16:30:00,19.89,43.45,1015.94
2021-10-22 17:00:00,19.69,45.32,1016.05
2021-10-22 17:30:00,19.74,48.57,1016.08
2021-10-22 18:00:00,19.46,47.69,1016.23
2021-10-22 18:30:00,19.16,47.22,1016.51
2021-10-22 19:00:00,19.44,55.09,1016.85
2021-10-22 19:30:00,18.85,56.59,1016.99
2021-10-22 20:00:00,17.73,65.21,1018.23
2021-10-22 20:30:00,17.49,66.42,1017.8
2021-10-22 21:00:00,16.82,74.05,1017.9
2021-10-22 21:30:00,17.75,63.55,1017.89
2021-10-22 22:00:00,16.39,70.12,1018.65
2021-10-22 22:30:00,17.39,67.36,1018.51
2021-10-22 23:00:00,17.4,66.23,1019.19
2021-10-22 23:30:00,16.97,64.97,1019.7
2021-10-23 00:00:00,15.98,70.58,1020.02
2021-10-23 00:30:00,16.16,67.62,1020.32
2021-10-23 01:00:00,16.24,66.66,1020.14
2021-10-23 01:30:00,16.1,65.88,1020.36
2021-10-23 02:00:00,16.21,65.11,1020.78
2021-10-23 02:30:00,16.24,65.0,1020.53
2021-10-23 03:00:00,16.2,66.65,1020.91
2021-10-23 03:30:00,16.06,65.02,1021.13
2021-10-23 04:00:00,15.68,67.49,1021.21
2021-10-23 04:30:00,15.69,67.41,1021.52
2021-10-23 05:00:00,15.64,67.95,1021.94
2021-10-23 05:30:00,15.47,68.87,1022.21
2021-10-23 06:00:00,15.26,69.42,1022.71
2021-10-23 06:30:00,15.1,69.33,1023.09
2021-10-23 07:00:00,15.2,69.25,1022.99
2021-10-23 07:30:00,16.21,66.32,1023.6
2021-10-23 08:00:00,17.71,62.01,1024.29
2021-10-23 08:30:00,18.97,55.92,1024.69
2021-10-23 09:00:00,19.85,51.8,1024.79
2021-10-23 09:30:00,20.42,48.07,1024.92
2021-10-23 10:00:00,21.57,44.43,1024.8
2021-10-23 10:30:00,22.17,43.11,1024.65
2021-10-23 11:00:00,22.18,42.0,1024.41
2021-10-23 11:30:00,22.08,41.08,1024.43
2021-10-23 12:00:00,22.02,40.14,1024.21
2021-10-23 12:30:00,21.68,41.32,1024.25
2021-10-23 13:00:00,21.8,40.99,1023.96
2021-10-23 13:30:00,21.48,42.06,1023.85
2021-10-23 14:00:00,21.95,40.05,1023.83
2021-10-23 14:30:00,21.44,39.79,1023.71
2021-10-23 15:00:00,21.13,40.12,1023.86
2021-10-23 15:30:00,21.03,41.62,1023.85
2021-10-23 16:00:00,20.29,42.54,1023.81
2021-10-23 16:30:00,20.13,41.84,1024.04
2021-10-23 17:00:00,19.8,42.52,1024.07
2021-10-23 17:30:00,19.4,42.54,1024.19
2021-10-23 18:00:00,19.3,41.41,1024.4
2021-10-23 18:30:00,19.19,43.45,1024.65
2021-10-23 19:00:00,18.74,44.48,1024.83
2021-10-23 19:30:00,18.55,43.29,1025.12
2021-10-23 20:00:00,18.55,43.51,1025.4
2021-10-23 20:30:00,18.05,44.09,1025.2
2021-10-23 21:00:00,18.08,44.87,1025.33
2021-10-23 21:30:00,17.93,44.23,1025.28
2021-10-23 22:00:00,17.52,44.37,1025.27
2021-10-23 22:30:00,17.41,45.05,1025.5
2021-10-23 23:00:00,17.41,49.27,1025.57
2021-10-23 23:30:00,17.06,50.83,1025.22
2021-10-24 00:00:00,16.52,51.52,1025.1
2021-10-24 00:30:00,16.43,51.85,1025.22
2021-10-24 01:00:00,16.31,53.53,1025.32
2021-10-24 01:30:00,16.03,53.91,1025.32
2021-10-24 02:00:00,15.93,53.9,1024.94
2021-10-24 02:30:00,16.02,54.42,1024.62
2021-10-24 03:00:00,15.44,54.85,1024.74
2021-10-24 03:30:00,15.32,54.37,1024.55
2021-10-24 04:00:00,15.55,54.41,1024.35
2021-10-24 04:30:00,15.14,55.02,1024.46
2021-10-24 05:00:00,15.24,55.18,1024.47
2021-10-24 05:30:00,14.96,55.45,1024.52
2021-10-24 06:00:00,15.08,54.08,1024.25
2021-10-24 06:30:00,14.87,54.07,1024.18
2021-10-24 07:00:00,15.12,53.16,1024.54
2021-10-24 07:30:00,15.55,51.02,1024.6
2021-10-24 08:00:00,16.94,47.84,1024.71
2021-10-24 08:30:00,17.82,44.43,1025.04
2021-10-24 09:00:00,18.25,43.08,1025.23
2021-10-24 09:30:00,19.73,39.59,1025.32
2021-10-24 10:00:00,20.44,38.97,1025.04
2021-10-24 10:30:00,19.88,38.85,1024.83
2021-10-24 11:00:00,21.01,38.93,1024.12
2021-10-24 11:30:00,20.96,42.51,1023.62
2021-10-24 12:00:00,22.6,40.8,1022.99
2021-10-24 12:30:00,21.44,42.32,1022.46
2021-10-24 13:00:00,20.89,42.12,1022.13
2021-10-24 13:30:00,21.62,41.5,1021.71
2021-10-24 14:00:00,21.51,43.4,1021.48
2021-10-24 14:30:00,21.43,42.43,1021.03
2021-10-24 15:00:00,22.18,39.11,1020.97
2021-10-24 15:30:00,22.21,40.11,1020.98
2021-10-24 16:00:00,21.24,40.39,1020.99
2021-10-24 16:30:00,20.84,42.41,1021.15
2021-10-24 17:00:00,20.2,43.68,1021.42
2021-10-24 17:30:00,19.84,45.65,1021.47
2021-10-24 18:00:00,19.81,44.62,1021.59
2021-10-24 18:30:00,19.73,45.92,1021.89
2021-10-24 19:00:00,19.15,47.46,1021.91
2021-10-24 19:30:00,19.33,49.17,1022.03
2021-10-24 20:00:00,19.3,50.69,1022.07
2021-10-24 20:30:00,19.06,52.75,1022.12
2021-10-24 21:00:00,19.07,52.9,1022.23
2021-10-24 21:30:00,18.78,53.61,1022.35
2021-10-24 22:00:00,18.62,53.93,1021.8
2021-10-24 22:30:00,19.08,53.38,1021.79
2021-10-24 23:00:00,18.4,55.56,1021.99
2021-10-24 23:30:00,18.2,55.9,1021.66
2021-10-25 00:00:00,17.99,56.8,1021.31
2021-10-25 00:30:00,17.4,58.28,1021.4
2021-10-25 01:00:00,17.33,58.43,1021.03
2021-10-25 01:30:00,17.71,57.92,1020.92
2021-10-25 02:00:00,17.29,59.27,1020.54
2021-10-25 02:30:00,17.34,58.92,1020.79
2021-10-25 03:00:00,17.38,59.45,1020.53
2021-10-25 03:30:00,17.2,59.82,1020.17
2021-10-25 04:00:00,17.04,61.57,1020.23
2021-10-25 04:30:00,17.09,61.15,1020.13
2021-10-25 05:00:00,17.22,61.19,1019.92
2021-10-25 05:30:00,17.15,62.32,1020.31
2021-10-25 06:00:00,16.68,62.86,1019.68
2021-10-25 06:30:00,16.53,62.7,1019.59
2021-10-25 07:00:00,16.78,63.65,1019.51
2021-10-25 07:30:00,16.86,63.9,1019.61
2021-10-25 08:00:00,16.99,64.07,1019.87
2021-10-25 08:30:00,17.22,63.59,1019.66
2021-10-25 09:00:00,17.75,62.81,1019.71
2021-10-25 09:30:00,18.47,60.0,1019.88
2021-10-25 10:00:00,18.47,59.51,1019.42
2021-10-25 10:30:00,19.0,57.57,1019.34
2021-10-25 11:00:00,19.62,57.99,1019.14
2021-10-25 11:30:00,20.22,56.23,1018.97
2021-10-25 12:00:00,20.91,55.29,1018.42
2021-10-25 12:30:00,22.51,52.0,1018.13
2021-10-25 13:00:00,22.74,46.61,1017.89
2021-10-25 13:30:00,22.65,44.17,1017.71
2021-10-25 14:00:00,22.33,44.58,1017.26
2021-10-25 14:30:00,22.39,44.11,1017.4
2021-10-25 15:00:00,22.5,43.19,1017.2
2021-10-25 15:30:00,21.63,46.35,1017.28
2021-10-25 16:00:00,21.21,42.78,1017.14
2021-10-25 16:30:00,20.79,42.3,1017.38
2021-10-25 17:00:00,20.72,42.42,1017.43
2021-10-25 17:30:00,20.62,43.0,1017.33
2021-10-25 18:00:00,20.33,45.3,1017.23
2021-10-25 18:30:00,20.53,47.07,1017.38
2021-10-25 19:00:00,20.24,47.31,1017.2
2021-10-25 19:30:00,19.86,47.49,1017.06
2021-10-25 20:00:00,19.78,48.14,1017.1
2021-10-25 20:30:00,19.49,48.49,1017.25
2021-10-25 21:00:00,19.14,51.34,1017.39
2021-10-25 21:30:00,18.61,53.01,1017.37
2021-10-25 22:00:00,18.24,54.12,1017.43
2021-10-25 22:30:00,17.96,54.73,1017.24
2021-10-25 23:00:00,17.91,55.16,1017.22
2021-10-25 23:30:00,17.6,56.07,1017.03
2021-10-26 00:00:00,17.38,57.34,1016.86
2021-10-26 00:30:00,17.44,57.91,1016.73
2021-10-26 01:00:00,17.34,58.99,1016.71
2021-10-26 01:30:00,17.23,60.33,1016.71
2021-10-26 02:00:00,17.08,61.79,1016.49
2021-10-26 02:30:00,16.93,63.36,1016.53
2021-10-26 03:00:00,16.81,64.2,1016.56
2021-10-26 03:30:00,16.73,65.08,1016.48
2021-10-26 04:00:00,16.63,66.3,1016.66
2021-10-26 04:30:00,16.21,67.95,1016.73
2021-10-26 05:00:00,16.4,68.2,1016.93
2021-10-26 05:30:00,16.29,68.69,1017.11
2021-10-26 06:00:00,16.23,69.13,1017.34
2021-10-26 06:30:00,16.1,69.91,1017.77
2021-10-26 07:00:00,16.13,70.15,1018.11
2021-10-26 07:30:00,17.22,68.28,1018.05
2021-10-26 08:00:00,18.14,65.98,1018.11
2021-10-26 08:30:00,19.92,62.3,1018.43
2021-10-26 09:00:00,21.7,58.54,1018.57
2021-10-26 09:30:00,23.0,54.01,1018.49
2021-10-26 10:00:00,23.72,51.49,1018.54
2021-10-26 10:30:00,24.29,49.25,1018.43
2021-10-26 11:00:00,24.91,47.94,1018.37
2021-10-26 11:30:00,25.12,46.36,1018.07
2021-10-26 12:00:00,25.07,46.29,1017.83
2021-10-26 12:30:00,25.1,43.57,1017.64
2021-10-26 13:00:00,24.77,42.41,1017.16
2021-10-26 13:30:00,24.68,42.64,1016.87
2021-10-26 14:00:00,24.5,42.52,1016.42
2021-10-26 14:30:00,23.9,42.17,1016.54
2021-10-26 15:00:00,24.05,43.16,1016.35
2021-10-26 15:30:00,23.72,42.29,1016.35
2021-10-26 16:00:00,23.22,43.7,1016.32
2021-10-26 16:30:00,22.49,44.33,1016.17
2021-10-26 17:00:00,21.99,44.76,1016.01
2021-10-26 17:30:00,21.63,44.86,1015.74
2021-10-26 18:00:00,21.46,45.87,1015.96
2021-10-26 18:30:00,21.52,46.16,1016.06
2021-10-26 19:00:00,21.21,44.87,1016.39
2021-10-26 19:30:00,21.05,45.28,1016.44
2021-10-26 20:00:00,20.86,48.17,1016.7
2021-10-26 20:30:00,20.04,51.22,1016.62
2021-10-26 21:00:00,19.64,52.36,1016.78
2021-10-26 21:30:00,19.51,52.71,1016.63
2021-10-26 22:00:00,19.25,53.55,1016.57
2021-10-26 22:30:00,19.03,53.38,1016.56
2021-10-26 23:00:00,18.71,55.09,1016.42
2021-10-26 23:30:00,19.23,54.93,1016.46
2021-10-27 00:00:00,19.17,54.96,1016.41
2021-10-27 00:30:00,18.46,56.05,1016.26
2021-10-27 01:00:00,18.23,56.02,1016.2
2021-10-27 01:30:00,17.9,57.01,1016.15
2021-10-27 02:00:00,17.98,57.53,1016.16
2021-10-27 02:30:00,17.82,57.68,1016.42
2021-10-27 03:00:00,17.34,59.28,1016.08
2021-10-27 03:30:00,17.0,60.62,1015.89
2021-10-27 04:00:00,16.76,61.77,1016.13
2021-10-27 04:30:00,16.74,62.24,1016.14
2021-10-27 05:00:00,16.73,62.38,1016.25
2021-10-27 05:30:00,16.96,62.22,1016.51
2021-10-27 06:00:00,16.55,62.76,1016.79
2021-10-27 06:30:00,16.3,63.84,1016.95
2021-10-27 07:00:00,16.3,64.52,1017.13
2021-10-27 07:30:00,16.7,63.6,1017.34
2021-10-27 08:00:00,16.93,62.62,1017.47
2021-10-27 08:30:00,17.49,61.9,1017.44
2021-10-27 09:00:00,18.14,59.82,1017.7
2021-10-27 09:30:00,20.92,53.83,1017.69
2021-10-27 10:00:00,22.28,50.97,1017.53
2021-10-27 10:30:00,23.45,47.47,1017.38
2021-10-27 11:00:00,24.34,43.6,1017.01
2021-10-27 11:30:00,25.27,40.11,1016.92
2021-10-27 12:00:00,25.4,39.2,1016.56
2021-10-27 12:30:00,25.62,37.4,1016.15
2021-10-27 13:00:00,25.4,38.87,1015.83
2021-10-27 13:30:00,25.17,38.12,1015.77
2021-10-27 14:00:00,25.34,37.87,1015.51
2021-10-27 14:30:00,25.19,39.06,1015.42
2021-10-27 15:00:00,24.83,40.0,1015.42
2021-10-27 15:30:00,24.71,40.5,1015.44
2021-10-27 16:00:00,24.28,40.31,1015.48
2021-10-27 16:30:00,23.69,40.75,1015.69
2021-10-27 17:00:00,23.3,41.8,1015.71
2021-10-27 17:30:00,23.12,42.69,1015.9
2021-10-27 18:00:00,22.94,43.89,1016.1
2021-10-27 18:30:00,22.69,45.94,1016.28
2021-10-27 19:00:00,21.91,47.66,1016.48
2021-10-27 19:30:00,21.15,49.15,1016.59
2021-10-27 20:00:00,21.04,49.48,1016.67
2021-10-27 20:30:00,20.79,50.14,1016.77
2021-10-27 21:00:00,20.5,51.39,1016.72
2021-10-27 21:30:00,20.0,52.48,1016.77
2021-10-27 22:00:00,19.93,52.57,1016.78
2021-10-27 22:30:00,19.61,52.84,1016.92
2021-10-27 23:00:00,19.51,53.35,1016.85
2021-10-27 23:30:00,19.29,54.55,1016.71
2021-10-28 00:00:00,18.98,55.64,1016.59
2021-10-28 00:30:00,18.66,56.62,1016.66
2021-10-28 01:00:00,18.27,57.47,1016.81
2021-10-28 01:30:00,18.22,56.78,1016.96
2021-10-28 02:00:00,18.27,57.32,1016.94
2021-10-28 02:30:00,18.08,57.4,1016.92
2021-10-28 03:00:00,17.82,57.97,1016.91
2021-10-28 03:30:00,17.54,58.63,1016.88
2021-10-28 04:00:00,17.17,59.03,1017.07
2021-10-28 04:30:00,16.98,59.4,1017.0
2021-10-28 05:00:00,16.81,59.91,1017.06
2021-10-28 05:30:00,16.16,61.13,1017.22
2021-10-28 06:00:00,16.34,60.69,1017.44
2021-10-28 06:30:00,16.24,61.39,1017.6
2021-10-28 07:00:00,16.43,61.2,1017.72
2021-10-28 07:30:00,16.39,61.2,1018.08
2021-10-28 08:00:00,17.35,59.59,1018.35
2021-10-28 08:30:00,18.12,58.94,1018.73
2021-10-28 09:00:00,19.63,54.65,1018.87
2021-10-28 09:30:00,21.19,50.5,1018.93
2021-10-28 10:00:00,22.93,47.53,1018.88
2021-10-28 10:30:00,23.89,45.36,1018.8
2021-10-28 11:00:00,24.45,44.04,1018.63
2021-10-28 11:30:00,25.26,42.91,1018.34
2021-10-28 12:00:00,25.62,44.22,1018.12
2021-10-28 12:30:00,24.96,44.85,1017.81
2021-10-28 13:00:00,25.63,43.1,1017.47
2021-10-28 13:30:00,25.03,44.01,1017.4
2021-10-28 14:00:00,24.76,43.2,1017.24
2021-10-28 14:30:00,24.27,44.63,1017.31
2021-10-28 15:00:00,23.94,44.93,1017.55
2021-10-28 15:30:00,23.41,45.21,1017.81
2021-10-28 16:00:00,23.03,46.63,1017.69
2021-10-28 16:30:00,22.47,49.46,1017.72
2021-10-28 17:00:00,22.22,50.19,1017.81
2021-10-28 17:30:00,21.79,47.83,1017.93
2021-10-28 18:00:00,21.92,49.62,1018.24
2021-10-28 18:30:00,21.78,52.52,1018.6
2021-10-28 19:00:00,21.55,55.49,1019.14
2021-10-28 19:30:00,21.21,55.04,1019.6
2021-10-28 20:00:00,20.92,54.27,1020.08
2021-10-28 20:30:00,20.89,52.6,1020.25
2021-10-28 21:00:00,20.64,49.75,1020.2
2021-10-28 21:30:00,20.71,48.55,1020.26
2021-10-28 22:00:00,20.63,49.5,1020.31
2021-10-28 22:30:00,19.85,51.75,1020.33
2021-10-28 23:00:00,20.0,55.58,1020.2
2021-10-28 23:30:00,19.86,55.94,1020.15
2021-10-29 00:00:00,19.81,54.29,1020.07
2021-10-29 00:30:00,19.92,54.55,1020.29
2021-10-29 01:00:00,19.8,53.75,1020.52
2021-10-29 01:30:00,19.48,52.6,1020.73
2021-10-29 02:00:00,19.28,52.11,1020.66
2021-10-29 02:30:00,19.36,51.63,1020.9
2021-10-29 03:00:00,19.11,51.21,1020.85
2021-10-29 03:30:00,18.58,51.06,1020.92
2021-10-29 04:00:00,18.35,49.92,1020.75
2021-10-29 04:30:00,18.3,48.93,1020.92
2021-10-29 05:00:00,18.32,48.59,1020.91
2021-10-29 05:30:00,18.2,48.13,1021.07
2021-10-29 06:00:00,17.99,47.8,1021.01
2021-10-29 06:30:00,17.71,48.81,1021.29
2021-10-29 07:00:00,17.66,49.09,1021.49
2021-10-29 07:30:00,18.34,47.56,1021.67
2021-10-29 08:00:00,19.13,45.42,1021.9
2021-10-29 08:30:00,19.97,42.9,1022.18
2021-10-29 09:00:00,21.01,40.99,1022.36
2021-10-29 09:30:00,20.82,40.03,1022.28
2021-10-29 10:00:00,21.76,38.2,1021.99
2021-10-29 10:30:00,22.81,35.79,1021.77
2021-10-29 11:00:00,22.84,35.66,1021.43
2021-10-29 11:30:00,23.69,35.5,1021.07
2021-10-29 12:00:00,23.31,34.82,1020.8
2021-10-29 12:30:00,23.75,32.55,1020.56
2021-10-29 13:00:00,24.04,31.64,1020.14
2021-10-29 13:30:00,24.2,34.17,1019.78
2021-10-29 14:00:00,23.01,36.99,1019.52
2021-10-29 14:30:00,22.98,42.18,1019.36
2021-10-29 15:00:00,22.39,43.82,1019.12
2021-10-29 15:30:00,22.15,43.35,1019.02
2021-10-29 16:00:00,21.82,45.56,1019.21
2021-10-29 16:30:00,21.52,46.17,1019.42
2021-10-29 17:00:00,21.01,46.49,1019.32
2021-10-29 17:30:00,20.71,46.95,1019.33
2021-10-29 18:00:00,20.62,47.14,1019.6
2021-10-29 18:30:00,20.39,48.95,1019.82
2021-10-29 19:00:00,20.21,49.49,1020.3
2021-10-29 19:30:00,20.07,48.38,1020.65
2021-10-29 20:00:00,19.79,48.45,1020.75
2021-10-29 20:30:00,19.58,48.66,1020.77
2021-10-29 21:00:00,19.61,49.49,1020.64
2021-10-29 21:30:00,19.27,49.95,1020.8
2021-10-29 22:00:00,18.87,52.61,1020.78
2021-10-29 22:30:00,18.87,54.14,1020.76
2021-10-29 23:00:00,18.48,55.12,1020.74
2021-10-29 23:30:00,18.28,55.72,1020.64
2021-10-30 00:00:00,18.32,55.88,1020.79
2021-10-30 00:30:00,17.76,56.03,1020.77
2021-10-30 01:00:00,17.69,56.44,1020.53
2021-10-30 01:30:00,17.7,57.45,1020.48
2021-10-30 02:00:00,17.83,57.83,1020.53
2021-10-30 02:30:00,17.33,58.12,1020.46
2021-10-30 03:00:00,17.24,59.74,1020.5
2021-10-30 03:30:00,17.0,59.61,1020.34
2021-10-30 04:00:00,16.56,61.37,1020.39
