date,open,high,low,close,volume,adj.close,sma 25,sma 55,sma 225,stddev,-3s,-2s,+2s,+3s,RCI
2017-02-20,19630,19720,19560,19700,26166,19700,19594.0,19670.6,19670.6,265.2,18798.5,19063.7,20124.3,20389.5,38.1
2017-02-21,19720,19850,19710,19830,26311,19830,19597.6,19675.6,19675.6,262.4,18810.5,19072.9,20122.3,20384.7,49.0
2017-02-22,19900,19900,19780,19830,26925,19830,19608.4,19680.3,19680.3,259.6,18829.5,19089.1,20127.7,20387.3,52.0
2017-02-23,19830,19830,19720,19830,14531,19830,19631.2,19684.7,19684.7,257.0,18860.3,19117.3,20145.1,20402.1,47.7
2017-02-24,19710,19850,19680,19760,18015,19760,19648.0,19686.9,19686.9,253.5,18887.6,19141.1,20154.9,20408.4,40.9
2017-02-27,19620,19630,19450,19580,85936,19580,19650.4,19683.9,19683.9,250.5,18899.0,19149.5,20151.3,20401.8,33.2
2017-02-28,19690,19720,19590,19590,21612,19590,19649.6,19681.4,19681.4,247.4,18907.3,19154.7,20144.5,20391.9,29.4
2017-03-01,19690,19880,19630,19850,55822,19850,19669.6,19685.8,19685.8,245.6,18932.8,19178.4,20160.8,20406.4,25.2
2017-03-02,20110,20140,20030,20040,159258,20040,19701.6,19694.9,19694.9,248.9,18954.9,19203.8,20199.4,20448.3,25.2
2017-03-03,20000,20060,19860,19940,35717,19940,19720.0,19701.0,19701.0,248.7,18973.8,19222.6,20217.4,20466.2,27.4
2017-03-09,19810,19820,19730,19800,20457,19800,19718.0,19703.4,19703.4,246.1,18979.8,19225.8,20210.2,20456.2,34.8
2017-03-10,19940,20100,19900,20080,158910,20080,19724.4,19712.4,19712.4,249.9,18974.7,19224.6,20224.2,20474.1,54.5
2017-03-13,20020,20140,20010,20110,17589,20110,19736.8,19721.6,19721.6,254.2,18974.1,19228.3,20245.3,20499.5,65.5
2017-03-14,20140,20140,20070,20100,9212,20100,19760.8,19730.2,19730.2,257.7,18987.8,19245.5,20276.1,20533.8,66.5
2017-03-15,20010,20060,19980,20040,17021,20040,19779.2,19737.1,19737.1,258.9,19002.6,19261.4,20297.0,20555.8,67.5
2017-03-16,19910,20090,19910,20080,31518,20080,19804.8,19744.6,19744.6,260.9,19022.0,19282.9,20326.7,20587.6,67.3
2017-03-17,19960,20030,19960,20010,21266,20010,19831.2,19750.2,19750.2,261.0,19048.3,19309.3,20353.1,20614.1,65.5
2017-03-21,19890,19950,19800,19910,23644,19910,19850.0,19753.5,19753.5,259.2,19072.4,19331.6,20368.4,20627.6,61.0
2017-03-22,19560,19650,19480,19510,57901,19510,19856.0,19748.6,19748.6,258.8,19079.5,19338.3,20373.7,20632.5,37.9
2017-03-23,19510,19570,19430,19550,17413,19550,19844.8,19744.6,19744.6,257.7,19071.7,19329.4,20360.2,20617.9,23.7
2017-03-24,19540,19750,19510,19730,39133,19730,19837.6,19744.3,19744.3,255.1,19072.2,19327.3,20347.9,20603.0,20.5
2017-03-27,19520,19550,19390,19430,47979,19430,19826.4,19738.3,19738.3,256.4,19057.3,19313.7,20339.1,20595.5,2.9
2017-03-28,19600,19650,19560,19640,30752,19640,19816.4,19736.4,19736.4,254.2,19053.7,19307.9,20324.9,20579.1,-4.8
2017-03-29,19790,19840,19750,19800,49258,19800,19816.4,19737.6,19737.6,252.0,19060.5,19312.5,20320.3,20572.3,-7.8
2017-03-30,19750,19810,19620,19650,27526,19650,19815.6,19736.0,19736.0,249.9,19065.9,19315.8,20315.4,20565.3,-19.3
2017-03-31,19750,19800,19510,19530,40254,19530,19808.8,19724.0,19732.3,243.5,19078.4,19321.9,20295.7,20539.2,-32.7
2017-04-03,19550,19650,19500,19600,51758,19600,19799.6,19714.0,19730.0,236.9,19089.0,19325.9,20273.3,20510.2,-36.5
2017-04-04,19510,19540,19290,19410,93355,19410,19782.8,19701.6,19724.5,234.6,19079.0,19313.6,20252.0,20486.6,-44.4
2017-04-05,19490,19530,19350,19450,29463,19450,19767.6,19692.9,19719.8,234.9,19063.0,19297.9,20237.3,20472.2,-50.8
2017-04-06,19330,19380,19110,19180,48581,19180,19744.4,19678.0,19710.8,241.0,19021.5,19262.5,20226.3,20467.3,-59.1
2017-04-07,19320,19350,19090,19250,79964,19250,19731.2,19672.0,19703.3,247.5,18988.8,19236.3,20226.1,20473.6,-71.9
2017-04-10,19400,19430,19340,19370,44130,19370,19722.4,19665.3,19697.9,250.6,18970.6,19221.2,20223.6,20474.2,-83.3
2017-04-11,19290,19350,19230,19320,27056,19320,19701.2,19660.9,19691.9,254.5,18937.6,19192.2,20210.2,20464.8,-86.9
2017-04-12,19140,19180,19030,19120,59104,19120,19664.4,19658.4,19683.0,259.3,18886.6,19145.9,20182.9,20442.2,-88.4
2017-04-13,18970,19030,18870,19010,30153,19010,19627.2,19652.4,19672.6,270.3,18816.2,19086.5,20167.9,20438.2,-90.5
2017-04-14,18930,18980,18850,18900,23548,18900,19591.2,19641.1,19660.9,288.3,18726.3,19014.6,20167.8,20456.1,-92.6
2017-04-17,18780,18930,18780,18930,15030,18930,19545.2,19628.7,19650.0,303.8,18633.7,18937.6,20152.8,20456.7,-92.8
2017-04-18,19060,19120,18930,19000,26239,19000,19500.8,19622.4,19640.4,313.3,18560.9,18874.2,20127.4,20440.7,-92.5
2017-04-19,18880,19030,18880,18990,17175,18990,19456.4,19617.8,19631.0,320.7,18494.4,18815.1,20097.7,20418.4,-92.2
2017-04-20,19020,19090,18990,19010,14450,19010,19415.2,19609.3,19622.1,330.5,18423.7,18754.2,20076.2,20406.7,-91.5
2017-04-21,19150,19210,19110,19200,18791,19200,19380.0,19597.5,19616.2,333.4,18379.9,18713.3,20046.7,20380.1,-88.5
2017-04-24,19470,19520,19410,19470,70358,19470,19358.4,19589.3,19614.2,330.8,18366.0,18696.8,20020.0,20350.8,-78.8
2017-04-25,19450,19690,19440,19670,49857,19670,19348.8,19586.9,19614.9,329.7,18359.6,18689.3,20008.3,20338.0,-58.9
2017-04-26,19790,19870,19760,19870,80315,19870,19363.2,19593.6,19618.4,331.7,18368.1,18699.8,20026.6,20358.3,-40.2
2017-04-27,19790,19860,19790,19850,27593,19850,19375.2,19598.5,19621.5,333.5,18374.7,18708.2,20042.2,20375.7,-22.4
2017-04-28,19830,19850,19760,19790,28096,19790,19377.6,19604.9,19623.7,333.7,18376.4,18710.1,20045.1,20378.8,-5.1
2017-05-01,19800,19900,19800,19900,22231,19900,19396.4,19614.9,19627.3,334.2,18393.8,18728.0,20064.8,20399.0,7.8
2017-05-02,19940,20060,19940,20040,44701,20040,19412.4,19625.8,19632.6,338.2,18397.9,18736.1,20088.7,20426.9,22.2
2017-05-08,20340,20550,20320,20530,100913,20530,19441.6,19647.1,19643.9,357.4,18369.5,18726.8,20156.4,20513.7,38.5
2017-05-15,20390,20480,20370,20470,39078,20470,19474.4,19658.7,19654.2,373.5,18353.9,18727.4,20221.4,20594.9,50.2
2017-05-16,20570,20620,20490,20540,20882,20540,19514.8,19670.2,19665.2,390.6,18342.9,18733.6,20296.0,20686.7,60.6
2017-05-17,20420,20460,20380,20420,47743,20420,19547.6,19683.1,19674.4,403.5,18337.2,18740.6,20354.6,20758.0,69.4
2017-05-18,20120,20220,20050,20170,56841,20170,19578.0,19688.2,19680.4,407.9,18354.4,18762.2,20393.8,20801.6,75.5
2017-05-19,20210,20240,20100,20210,32381,20210,19608.4,19695.6,19686.7,413.7,18367.4,18781.1,20435.7,20849.4,80.5
2017-05-22,20300,20330,20240,20300,27813,20300,19653.2,19707.1,19693.9,421.6,18388.4,18810.0,20496.4,20918.0,82.8
2017-05-23,20260,20310,20190,20220,22674,20220,19692.0,19716.5,19700.0,427.2,18410.3,18837.6,20546.4,20973.7,85.1
2017-05-24,20400,20400,20310,20360,27035,20360,19731.6,19726.2,19707.6,435.7,18424.4,18860.2,20603.0,21038.8,86.5
2017-05-25,20350,20470,20340,20420,32319,20420,19775.6,19736.9,19715.7,445.5,18439.2,18884.6,20666.6,21112.0,87.0
2017-05-26,20420,20420,20300,20320,27484,20320,19823.6,19745.8,19722.5,452.2,18466.9,18919.2,20728.0,21180.3,85.8
2017-05-29,20300,20350,20240,20310,14401,20310,19875.6,19755.8,19729.0,458.6,18499.9,18958.4,20792.8,21251.3,83.5
2017-05-30,20300,20300,20180,20290,16707,20290,19931.2,19768.7,19735.2,463.5,18540.7,19004.2,20858.2,21321.7,79.1
2017-05-31,20220,20280,20190,20260,14345,20260,19984.4,19780.9,19740.9,467.5,18581.9,19049.4,20919.4,21386.9,73.8
2017-06-01,20300,20500,20290,20470,34004,20470,20043.2,19792.2,19748.7,476.6,18613.4,19090.0,20996.4,21473.0,70.9
2017-06-02,20570,20870,20570,20810,67723,20810,20116.0,19806.2,19760.0,495.0,18631.1,19126.1,21105.9,21600.9,70.9
2017-06-05,20760,20860,20730,20820,53112,20820,20188.4,19822.2,19771.2,513.3,18648.6,19161.9,21214.9,21728.2,70.9
2017-06-06,20770,20780,20580,20610,58021,20610,20244.8,19836.9,19779.9,524.1,18672.5,19196.6,21293.0,21817.1,70.7
2017-06-07,20590,20650,20530,20590,14710,20590,20289.6,19846.2,19788.2,532.9,18690.8,19223.7,21355.5,21888.4,70.2
2017-06-08,20680,20690,20510,20550,36426,20550,20324.8,19854.2,19796.0,540.2,18704.2,19244.4,21405.2,21945.4,69.5
2017-06-09,20590,20720,20540,20630,59851,20630,20355.2,19863.8,19804.4,549.3,18707.2,19256.5,21453.9,22003.2,69.0
2017-06-14,20600,20630,20500,20500,23514,20500,20381.2,19872.2,19811.4,555.5,18714.6,19270.1,21492.3,22047.8,64.4
2017-06-15,20460,20580,20380,20450,29289,20450,20407.6,19878.9,19817.7,560.3,18726.7,19287.0,21528.2,22088.5,56.8
2017-06-16,20540,20640,20510,20570,54759,20570,20434.4,19889.1,19825.1,567.8,18731.1,19298.8,21570.0,22137.7,54.5
2017-06-19,20590,20710,20570,20690,24810,20690,20460.4,19903.3,19833.5,578.0,18726.5,19304.5,21616.3,22194.3,53.2
2017-06-20,20860,20950,20850,20870,49315,20870,20474.0,19928.0,19843.5,589.8,18704.6,19294.4,21653.6,22243.4,64.5
2017-06-21,20820,20840,20740,20770,32052,20770,20486.0,19950.2,19852.3,598.2,18691.4,19289.6,21682.4,22280.6,71.3
2017-06-22,20760,20810,20730,20750,49670,20750,20494.4,19968.7,19860.8,607.0,18673.4,19280.4,21708.4,22315.4,78.3
2017-06-23,20770,20770,20720,20760,46362,20760,20508.0,19992.9,19869.2,611.6,18673.2,19284.8,21731.2,22342.8,80.2
2017-06-26,20750,20820,20740,20780,17364,20780,20532.4,20013.6,19877.6,618.7,18676.3,19295.0,21769.8,22388.5,77.8
2017-06-27,20880,20880,20810,20840,19623,20840,20557.6,20032.5,19886.4,627.9,18674.0,19301.9,21813.3,22441.2,77.5
2017-06-28,20810,20870,20780,20780,20586,20780,20576.8,20053.1,19894.5,633.6,18676.0,19309.6,21844.0,22477.6,75.5
2017-06-29,20910,20930,20850,20870,51318,20870,20602.8,20077.5,19903.3,638.8,18686.3,19325.1,21880.5,22519.3,74.9
2017-06-30,20690,20690,20600,20680,41015,20680,20615.6,20097.1,19910.3,640.5,18694.1,19334.6,21896.6,22537.1,69.8
2017-07-03,20690,20750,20680,20710,16853,20710,20627.2,20120.7,19917.3,638.6,18711.3,19349.9,21904.5,22543.1,64.4
2017-07-04,20860,20860,20620,20690,27190,20690,20642.0,20143.3,19924.1,636.4,18732.8,19369.2,21914.8,22551.2,56.9
2017-07-05,20670,20730,20540,20730,35272,20730,20658.8,20171.5,19931.1,627.2,18777.1,19404.4,21913.2,22540.5,49.4
2017-07-06,20720,20720,20590,20640,25768,20640,20672.8,20196.7,19937.2,617.3,18820.8,19438.1,21907.5,22524.8,39.2
2017-07-07,20500,20620,20490,20570,53583,20570,20685.2,20218.5,19942.6,608.7,18859.0,19467.8,21902.6,22511.4,21.9
2017-07-10,20720,20780,20670,20740,26238,20740,20696.0,20244.4,19949.4,600.0,18896.1,19496.1,21895.9,22495.9,12.5
2017-07-11,20730,20850,20720,20840,109780,20840,20697.2,20275.6,19956.9,584.9,18942.5,19527.4,21867.0,22451.9,29.7
2017-07-13,20640,20640,20530,20570,27343,20570,20687.2,20304.0,19962.0,559.7,19008.2,19567.9,21806.5,22366.2,29.5
2017-07-14,20580,20620,20570,20600,24576,20600,20686.8,20334.9,19967.3,526.7,19106.8,19633.5,21740.1,22266.8,19.9
2017-07-18,20550,20550,20410,20450,49224,20450,20681.2,20362.5,19971.2,490.2,19210.6,19700.8,21661.6,22151.8,1.2
2017-07-19,20440,20490,20410,20470,11455,20470,20678.0,20389.3,19975.3,453.2,19318.4,19771.6,21584.4,22037.6,-17.9
2017-07-20,20510,20610,20490,20590,28190,20590,20676.4,20418.4,19980.2,411.1,19443.0,19854.2,21498.6,21909.8,-25.8
2017-07-21,20570,20590,20550,20560,15033,20560,20678.8,20446.5,19984.9,363.1,19589.5,19952.6,21405.0,21768.1,-43.2
2017-07-24,20440,20450,20360,20440,24492,20440,20678.4,20469.1,19988.5,320.3,19717.6,20037.9,21318.9,21639.2,-64.6
2017-07-25,20440,20500,20410,20420,12437,20420,20672.4,20486.4,19991.9,289.5,19803.9,20093.4,21251.4,21540.9,-78.4
2017-07-26,20560,20580,20490,20520,19864,20520,20665.6,20501.8,19996.0,266.9,19864.8,20131.7,21199.5,21466.4,-84.2
2017-07-27,20510,20650,20470,20540,60940,20540,20652.4,20514.0,20000.2,252.5,19895.0,20147.5,21157.3,21409.8,-82.7
2017-07-28,20500,20510,20400,20430,27584,20430,20638.8,20524.5,20003.5,235.8,19931.5,20167.3,21110.3,21346.1,-84.9
2017-07-31,20410,20440,20370,20400,16888,20400,20624.8,20535.6,20006.6,213.9,19983.1,20197.0,21052.6,21266.5,-87.1
2017-08-01,20390,20460,20390,20430,16912,20430,20611.6,20545.3,20009.8,195.9,20023.8,20219.7,21003.5,21199.4,-88.3
2017-08-02,20530,20570,20490,20550,26866,20550,20602.4,20554.5,20013.8,183.2,20052.7,20235.9,20968.9,21152.1,-85.7
2017-08-03,20520,20530,20450,20490,25404,20490,20588.4,20553.8,20017.4,183.4,20038.2,20221.6,20955.2,21138.6,-82.2
2017-08-04,20430,20440,20400,20420,10179,20420,20574.0,20552.9,20020.4,184.0,20022.1,20206.1,20941.9,21125.9,-82.7
2017-08-07,20510,20550,20500,20520,21486,20520,20560.0,20552.5,20024.0,184.0,20008.0,20192.0,20928.0,21112.0,-77.8
2017-08-08,20510,20540,20430,20460,28241,20460,20551.2,20553.3,20027.2,183.5,20000.6,20184.1,20918.3,21101.8,-74.9
2017-08-09,20380,20380,20110,20200,138622,20200,20530.8,20553.8,20028.5,182.4,19983.5,20165.9,20895.7,21078.1,-75.9
2017-08-10,20240,20290,20130,20190,52939,20190,20510.8,20553.5,20029.6,183.1,19961.4,20144.5,20877.1,21060.2,-76.7
2017-08-17,20150,20200,20130,20150,10119,20150,20487.6,20550.7,20030.5,188.0,19923.5,20111.5,20863.7,21051.7,-77.2
2017-08-18,19920,19990,19870,19920,54657,19920,20458.8,20545.3,20029.7,201.7,19853.8,20055.5,20862.1,21063.8,-77.6
2017-08-21,19940,19940,19820,19850,24387,19850,20430.0,20536.0,20028.5,221.1,19766.6,19987.7,20872.3,21093.4,-78.7
2017-08-22,19830,19880,19810,19830,20550,19830,20393.6,20525.3,20027.1,240.3,19672.6,19912.9,20874.3,21114.6,-78.8
2017-08-23,19990,20000,19860,19880,34778,19880,20355.2,20517.3,20026.0,254.2,19592.5,19846.8,20863.6,21117.9,-78.5
2017-08-24,19800,19870,19800,19810,16367,19810,20324.8,20508.2,20024.6,270.2,19514.2,19784.4,20865.2,21135.4,-78.9
2017-08-25,19850,19930,19830,19900,12381,19900,20296.8,20501.1,20023.7,280.9,19454.0,19734.9,20858.7,21139.6,-78.2
2017-08-28,19930,19980,19870,19890,10362,19890,20274.4,20494.4,20022.8,291.1,19401.2,19692.3,20856.5,21147.6,-82.5
2017-08-29,19770,19830,19740,19830,29735,19830,20248.8,20482.7,20021.5,304.5,19335.2,19639.7,20857.9,21162.4,-86.0
2017-08-30,19930,19980,19890,19980,22814,19980,20224.4,20467.6,20021.2,308.6,19298.7,19607.3,20841.5,21150.1,-83.2
2017-08-31,20040,20140,20030,20120,14486,20120,20206.8,20454.9,20021.9,308.2,19282.2,19590.4,20823.2,21131.4,-79.8
2017-09-01,20190,20190,20090,20160,29006,20160,20195.6,20446.7,20022.8,310.0,19265.7,19575.7,20815.5,21125.5,-77.8
2017-09-04,20060,20080,19950,19980,28534,19980,20178.0,20435.6,20022.5,315.6,19231.2,19546.8,20809.2,21124.8,-76.5
2017-09-05,20010,20020,19820,19850,23427,19850,20151.2,20422.9,20021.4,324.9,19176.5,19501.4,20801.0,21125.9,-75.2
2017-09-06,19760,19830,19720,19830,7830,19830,20122.8,20408.4,20020.1,333.2,19123.1,19456.3,20789.3,21122.5,-74.8
2017-09-07,19880,19940,19830,19860,11640,19860,20100.0,20396.7,20019.1,341.1,19076.8,19417.9,20782.1,21123.2,-72.9
2017-09-08,19810,19810,19700,19740,20280,19740,20073.6,20383.8,20017.3,352.3,19016.8,19369.1,20778.1,21130.4,-74.5
2017-09-11,19890,20020,19890,20010,24100,20010,20056.8,20373.6,20017.3,354.9,18992.2,19347.1,20766.5,21121.4,-66.0
2017-09-12,20190,20260,20170,20240,21459,20240,20044.4,20365.5,20018.7,352.6,18986.5,19339.2,20749.6,21102.3,-49.8
2017-09-13,20350,20360,20310,20340,17501,20340,20038.4,20355.8,20020.7,345.8,19001.1,19346.9,20729.9,21075.7,-32.2
2017-09-14,20320,20380,20250,20280,7872,20280,20032.8,20346.9,20022.3,341.2,19009.3,19350.5,20715.1,21056.3,-13.1
2017-09-15,20240,20400,20240,20360,12525,20360,20026.4,20339.8,20024.4,336.7,19016.4,19353.1,20699.7,21036.4,8.2
2017-09-19,20590,20790,20590,20770,81573,20770,20038.8,20340.0,20029.0,336.9,19028.1,19365.0,20712.6,21049.5,31.2
2017-09-20,20760,20820,20740,20780,31818,20780,20062.0,20340.0,20033.6,336.9,19051.3,19388.2,20735.8,21072.7,45.8
2017-09-21,20930,20960,20810,20820,53918,20820,20087.2,20339.6,20038.4,336.4,19078.1,19414.5,20759.9,21096.3,59.0
2017-09-22,20870,20900,20740,20780,67249,20780,20112.4,20339.6,20042.9,336.4,19103.3,19439.7,20785.1,21121.5,69.7
2017-09-25,20890,20930,20840,20870,14314,20870,20150.4,20339.6,20047.9,336.4,19141.3,19477.7,20823.1,21159.5,76.0
2017-09-26,20820,20860,20770,20780,30228,20780,20187.6,20341.5,20052.3,338.5,19172.1,19510.6,20864.6,21203.1,78.8
2017-09-27,20870,20890,20810,20890,29319,20890,20230.0,20344.7,20057.3,343.0,19201.1,19544.1,20915.9,21258.9,81.2
2017-09-28,21000,21010,20900,20980,28532,20980,20274.0,20350.0,20062.7,350.5,19222.5,19573.0,20975.0,21325.5,84.8
2017-09-29,20930,20970,20880,20950,17473,20950,20319.6,20354.0,20067.9,356.1,19251.2,19607.3,21031.9,21388.0,85.6
2017-10-02,20990,21020,20960,21010,48436,21010,20364.0,20360.7,20073.5,365.0,19268.9,19633.9,21094.1,21459.1,88.5
2017-10-03,21080,21250,21040,21240,33206,21240,20418.0,20372.9,20080.2,382.9,19269.4,19652.2,21183.8,21566.6,90.8
2017-10-04,21270,21310,21210,21250,45791,21250,20474.8,20382.2,20087.0,397.8,19281.3,19679.2,21270.4,21668.3,91.9
2017-10-05,21260,21280,21220,21260,25324,21260,20526.0,20389.8,20093.7,410.6,19294.2,19704.8,21347.2,21757.8,93.8
2017-10-06,21310,21340,21280,21320,19680,21320,20574.0,20403.5,20100.7,428.7,19287.8,19716.5,21431.5,21860.2,95.9
2017-10-10,21280,21440,21280,21430,19471,21430,20624.8,20418.5,20108.3,449.9,19275.2,19725.0,21524.6,21974.4,97.5
2017-10-11,21430,21530,21410,21500,17479,21500,20685.6,20437.6,20116.2,472.9,19266.8,19739.7,21631.5,22104.4,98.3
2017-10-12,21590,21610,21550,21580,72344,21580,20754.8,20457.8,20124.4,497.4,19262.6,19760.0,21749.6,22247.0,98.6
2017-10-13,21580,21840,21550,21800,40322,21800,20833.6,20479.8,20133.7,529.1,19246.3,19775.4,21891.8,22420.9,98.8
2017-10-19,22100,22140,22020,22090,32254,22090,20922.8,20507.6,20144.6,571.9,19207.2,19779.1,22066.5,22638.4,98.8
2017-10-20,22020,22130,22000,22080,43226,22080,21016.4,20537.5,20155.3,609.8,19187.1,19796.8,22236.0,22845.7,98.8
2017-10-23,22390,22390,22260,22340,39450,22340,21109.6,20572.4,20167.3,656.1,19141.2,19797.3,22421.9,23078.0,98.8
2017-10-24,22310,22460,22280,22450,35416,22450,21198.0,20607.5,20179.8,703.2,19088.4,19791.6,22604.4,23307.6,98.8
2017-10-25,22540,22580,22290,22380,46498,22380,21279.6,20640.9,20191.7,742.6,19051.8,19794.4,22764.8,23507.4,98.8
2017-10-26,22360,22440,22350,22380,18048,22380,21363.6,20676.4,20203.6,778.0,19029.5,19807.5,22919.7,23697.7,98.5
2017-10-27,22510,22680,22470,22680,32055,22680,21456.4,20717.8,20216.9,822.5,18988.9,19811.4,23101.4,23923.9,98.5
2017-10-30,22730,22750,22570,22670,27016,22670,21532.4,20758.5,20230.0,862.5,18944.9,19807.4,23257.4,24119.9,98.5
2017-10-31,22530,22680,22500,22670,23327,22670,21608.0,20797.1,20243.0,899.6,18909.3,19808.9,23407.1,24306.7,98.7
2017-11-01,22840,23120,22840,23090,47132,23090,21698.8,20844.4,20258.0,950.0,18848.7,19798.7,23598.9,24548.9,99.0
2017-11-02,23190,23210,23080,23200,52607,23200,21795.6,20894.9,20273.5,999.7,18796.5,19796.2,23795.0,24794.7,99.2
2017-11-06,23300,23330,23100,23230,44981,23230,21890.0,20944.2,20289.0,1046.6,18750.3,19796.9,23983.1,25029.7,99.2
2017-11-07,23220,23650,23190,23630,58634,23630,22004.0,21001.8,20306.4,1105.1,18688.8,19793.9,24214.1,25319.2,99.2
2017-11-08,23510,23610,23440,23600,32973,23600,22112.4,21063.6,20323.5,1153.4,18652.2,19805.6,24419.2,25572.6,99.2
2017-11-09,23700,24090,23200,23580,141324,23580,22216.4,21125.3,20340.3,1195.7,18629.4,19825.1,24607.7,25803.4,99.0
2017-11-10,23300,23410,23180,23360,63417,23360,22312.8,21183.6,20355.7,1225.2,18637.3,19862.5,24763.1,25988.3,98.5
2017-11-13,23300,23300,23050,23070,39380,23070,22395.2,21240.9,20369.6,1238.5,18679.6,19918.1,24872.3,26110.8,96.4
2017-11-14,23030,23210,23000,23050,69366,23050,22467.6,21299.1,20383.2,1247.1,18726.2,19973.3,24961.9,26209.0,93.6
2017-11-15,22940,22980,22680,22710,74505,22710,22526.0,21351.5,20394.9,1244.8,18791.7,20036.5,25015.5,26260.3,90.2
2017-11-16,22640,23060,22630,23020,34603,23020,22596.4,21408.5,20408.1,1248.0,18852.3,20100.3,25092.5,26340.5,86.0
2017-11-20,22990,23090,22880,22940,27452,22940,22661.2,21465.5,20420.8,1245.1,18925.8,20170.9,25151.5,26396.6,81.1
2017-11-21,23130,23240,23090,23110,27879,23110,22728.4,21523.8,20434.2,1245.6,18991.5,20237.1,25219.7,26465.3,77.2
2017-11-22,23320,23370,23180,23220,36609,23220,22797.2,21584.4,20448.0,1245.7,19060.1,20305.8,25288.6,26534.3,73.7
2017-11-24,23110,23240,23060,23220,40125,23220,22862.8,21646.0,20461.6,1241.1,19139.4,20380.5,25345.1,26586.2,69.8
