date,open,high,low,close,volume,adj.close,sma 8,sma 25,sma 90,stddev,-3s,-2s,+2s,+3s,RCI
2017-12-22,2001,2004,1974,1982,208700,1982,2014.6,2097.6,2103.6,118.8,1741.3,1860.1,2335.1,2453.9,-75.5
2017-12-25,1975,1984,1922,1934,266300,1934,1998.1,2085.9,2112.2,120.0,1726.0,1846.0,2325.8,2445.8,-76.9
2017-12-26,1900,1908,1822,1854,573900,1854,1979.9,2070.8,2119.5,124.5,1697.3,1821.8,2319.8,2444.3,-77.5
2017-12-27,1874,1922,1852,1894,259800,1894,1966.9,2056.9,2126.9,124.1,1684.7,1808.7,2305.1,2429.1,-77.8
2017-12-28,1908,1937,1878,1926,178600,1926,1955.0,2045.4,2134.1,122.3,1678.5,1800.8,2290.0,2412.3,-78.4
2017-12-29,1950,1993,1932,1937,236600,1937,1946.4,2032.0,2141.1,114.5,1688.6,1803.1,2260.9,2375.4,-76.4
2018-01-04,1985,1986,1945,1960,176400,1960,1937.1,2018.0,2148.8,99.5,1719.6,1819.1,2216.9,2316.4,-73.8
2018-01-05,1998,2235,1991,2211,1975500,2211,1962.2,2017.5,2156.1,98.5,1721.9,1820.4,2214.6,2313.1,-52.7
2018-01-09,2295,2384,2252,2360,1427900,2360,2009.5,2022.8,2165.5,112.8,1684.4,1797.2,2248.4,2361.2,-29.6
2018-01-10,2382,2395,2297,2359,683900,2359,2062.6,2029.3,2174.6,127.0,1648.2,1775.2,2283.4,2410.4,-10.3
2018-01-11,2310,2366,2306,2339,301600,2339,2123.2,2034.7,2181.2,137.2,1623.0,1760.3,2309.1,2446.4,7.2
2018-01-12,2355,2394,2313,2339,363100,2339,2178.9,2046.7,2187.7,150.1,1596.3,1746.4,2347.0,2497.1,22.4
2018-01-15,2357,2365,2305,2334,331800,2334,2229.9,2058.9,2194.9,160.7,1576.9,1737.6,2380.2,2540.9,34.6
2018-01-16,2323,2334,2256,2274,327600,2274,2272.0,2072.4,2202.6,164.0,1580.3,1744.3,2400.5,2564.5,37.9
2018-01-17,2260,2260,2207,2242,287800,2242,2307.2,2082.7,2210.6,166.4,1583.6,1750.0,2415.4,2581.8,43.9
2018-01-18,2240,2268,2169,2186,251700,2186,2304.1,2091.8,2217.1,165.6,1595.1,1760.7,2422.9,2588.5,47.4
2018-01-19,2200,2202,2121,2164,213700,2164,2279.6,2096.9,2223.2,165.7,1599.7,1765.5,2428.3,2594.1,53.0
2018-01-22,2160,2284,2130,2277,446700,2277,2269.4,2108.3,2229.2,168.0,1604.2,1772.3,2444.3,2612.4,56.2
2018-01-23,2287,2307,2245,2258,283900,2258,2259.2,2116.0,2235.5,170.4,1604.9,1775.2,2456.8,2627.1,59.7
2018-01-24,2273,2285,2211,2238,175700,2238,2246.6,2125.5,2241.9,170.3,1614.7,1784.9,2466.1,2636.3,60.1
2018-01-25,2250,2319,2238,2313,461700,2313,2244.0,2138.1,2250.5,172.1,1621.8,1793.9,2482.3,2654.4,60.5
2018-01-26,2315,2315,2255,2260,236300,2260,2242.2,2147.6,2257.2,172.0,1631.7,1803.7,2491.5,2663.5,59.4
2018-01-29,2254,2261,2218,2244,141700,2244,2242.5,2157.2,2263.5,170.4,1646.1,1816.5,2497.9,2668.3,56.4
2018-01-30,2216,2240,2167,2200,179100,2200,2244.2,2163.8,2268.7,168.6,1658.0,1826.6,2501.0,2669.6,49.8
2018-01-31,2150,2232,2145,2199,139400,2199,2248.6,2171.4,2270.5,165.6,1674.5,1840.2,2502.6,2668.3,41.5
2018-02-01,2245,2245,2184,2218,125600,2218,2241.2,2180.8,2267.0,161.0,1697.7,1858.7,2502.9,2663.9,33.1
2018-02-02,2215,2215,2170,2192,144100,2192,2233.0,2191.1,2264.7,152.6,1733.3,1885.9,2496.3,2648.9,20.5
2018-02-05,2092,2135,2054,2090,229300,2090,2214.5,2200.6,2263.8,137.4,1788.3,1925.7,2475.5,2612.9,4.4
2018-02-06,1830,1930,1725,1895,604000,1895,2162.2,2200.6,2258.8,137.3,1788.6,1925.9,2475.3,2612.6,-18.7
2018-02-07,2040,2040,1901,1904,219300,1904,2117.8,2199.7,2253.2,139.2,1782.0,1921.2,2478.2,2617.4,-39.8
2018-02-08,1910,1970,1893,1954,155500,1954,2081.5,2200.4,2248.9,137.9,1786.6,1924.5,2476.3,2614.2,-59.1
2018-02-09,1762,1920,1762,1915,258500,1915,2045.9,2198.6,2244.5,141.5,1774.2,1915.7,2481.5,2623.0,-76.5
