date,open,high,low,close,sma 5,sma 21,sma 43,sma 55,sma 144,stddev,-3s,-2s,+2s,+3s,RCI
2015-05-07,19356.46,19461.08,19257.85,19291.99,19677.2,19790.6,19500.8,19244.6,18681.9,251.4,19036.3,19287.7,20293.5,20544.9,16186.0
2015-05-08,19315.63,19458.75,19302.71,19379.19,19556.4,19787.9,19513.7,19270.1,18690.7,255.7,19020.9,19276.6,20299.2,20554.9,15942.0
2015-05-13,19568.76,19791.88,19494.7,19764.72,19497.5,19805.4,19535.7,19303.8,18704.1,239.7,19086.3,19326.0,20284.8,20524.5,15788.0
2015-05-14,19661.52,19717.8,19546.82,19570.24,19507.6,19802.0,19555.9,19332.2,18714.8,242.6,19074.2,19316.8,20287.2,20529.8,15636.0
2015-05-15,19693.17,19750.76,19633.75,19732.92,19547.8,19799.3,19578.7,19364.0,18727.2,243.1,19070.1,19313.2,20285.4,20528.5,15579.0
2015-05-18,19766.16,19890.27,19741.22,19890.27,19667.5,19797.1,19607.2,19394.7,18741.3,241.9,19071.3,19313.2,20281.0,20522.9,15625.0
2015-05-19,19977.14,20087.7,19946.75,20026.38,19796.9,19802.7,19637.5,19426.7,18756.6,246.0,19064.7,19310.7,20294.7,20540.7,15777.0
2015-05-20,20175.59,20278.89,20148.51,20196.56,19883.3,19816.6,19665.5,19460.6,18773.5,259.9,19036.9,19296.8,20336.4,20596.3,15956.0
2015-05-21,20215.46,20320.9,20175.78,20202.87,20009.8,19830.6,19687.6,19492.2,18790.1,272.7,19012.5,19285.2,20376.0,20648.7,16119.0
2015-05-22,20208.85,20278.31,20130.84,20264.41,20116.1,19849.4,19711.3,19522.4,18807.1,288.7,18983.4,19272.1,20426.7,20715.4,16244.0
2015-05-25,20331.92,20417.77,20318.54,20413.77,20220.8,19874.5,19734.0,19555.6,18825.3,313.9,18932.8,19246.7,20502.3,20816.2,16357.0
2015-05-26,20431.27,20473.85,20378.77,20437.48,20303.0,19911.9,19754.8,19585.7,18843.4,332.3,18914.9,19247.2,20576.6,20908.9,16425.0
2015-05-27,20380.64,20513.22,20363.21,20472.58,20358.2,19951.8,19777.9,19616.1,18861.5,347.3,18909.8,19257.1,20646.5,20993.8,16484.0
2015-05-28,20590.28,20655.33,20473.27,20551.46,20427.9,19982.4,19801.0,19647.5,18880.1,370.9,18869.7,19240.6,20724.2,21095.1,16583.0
2015-05-29,20510.27,20636.41,20508.4,20563.15,20487.7,20002.8,19819.8,19679.3,18898.4,390.9,18830.0,19220.9,20784.7,21175.6,16700.0
2015-06-01,20444.54,20595.41,20410.27,20569.87,20518.9,20021.0,19839.7,19713.2,18916.4,408.5,18795.6,19204.0,20838.0,21246.4,16801.0
2015-06-02,20604.67,20619.61,20470.26,20543.19,20540.0,20046.0,19858.2,19745.8,18933.7,424.1,18773.8,19197.9,20894.1,21318.2,16862.0
2015-06-03,20443.15,20506.35,20397.73,20473.51,20540.2,20069.3,19881.5,19778.6,18949.9,433.8,18767.8,19201.6,20937.0,21370.8,16906.0
2015-06-04,20539.94,20552.46,20438.21,20488.19,20527.6,20089.7,19909.5,19810.7,18965.9,443.3,18759.7,19203.1,20976.3,21419.7,16947.0
2015-06-05,20398.76,20480.25,20363.18,20460.9,20507.1,20134.5,19933.9,19837.4,18981.3,430.2,18843.9,19274.1,20994.9,21425.1,16917.0
2015-06-08,20537.85,20544.94,20359.06,20457.19,20484.6,20178.6,19963.0,19859.3,18996.4,412.4,18941.4,19353.8,21003.4,21415.8,16874.0
2015-06-09,20293.05,20332.42,20095.48,20096.3,20395.2,20216.9,19987.7,19874.8,19007.5,360.0,19137.0,19497.0,20936.8,21296.8,16738.0
2015-06-15,20205.1,20401.48,20205.1,20387.79,20378.1,20264.9,20012.7,19892.1,19021.3,305.8,19347.5,19653.3,20876.5,21182.3,16638.0
2015-06-16,20332.83,20368.21,20234.16,20257.94,20332.0,20288.4,20031.8,19905.0,19033.5,283.6,19437.6,19721.2,20855.6,21139.2,16508.0
2015-06-17,20306.1,20323.08,20126.57,20219.27,20283.7,20319.3,20050.9,19918.5,19045.2,232.1,19622.9,19855.1,20783.5,21015.7,16356.0
2015-06-18,20193.59,20200.51,19990.55,19990.82,20190.4,20331.6,20059.1,19926.4,19054.3,204.7,19717.4,19922.1,20741.1,20945.8,16109.0
2015-06-19,20152.41,20194.45,20075.91,20174.24,20206.0,20345.1,20068.0,19934.0,19065.1,182.3,19798.2,19980.5,20709.7,20892.0,15870.0
2015-06-22,20174.14,20433.3,20174.14,20428.19,20214.1,20364.3,20079.4,19947.0,19078.1,167.7,19861.3,20029.0,20699.6,20867.3,15745.0
2015-06-23,20547.74,20809.42,20531.13,20809.42,20324.4,20393.5,20100.4,19966.3,19094.4,189.0,19826.5,20015.5,20771.5,20960.5,15812.0
2015-06-24,20889.32,20952.71,20838.22,20868.03,20454.1,20425.1,20122.8,19991.7,19111.0,210.0,19795.0,20005.1,20845.1,21055.2,15874.0
2015-06-25,20777.69,20866.58,20758.6,20771.4,20610.3,20449.3,20142.8,20018.7,19126.4,219.5,19790.7,20010.2,20888.4,21107.9,15966.0
2015-06-26,20758.43,20785.76,20650.0,20706.15,20716.6,20463.2,20162.3,20042.3,19140.9,226.3,19784.2,20010.5,20915.9,21142.2,16064.0
2015-06-29,20305.97,20361.6,20093.16,20109.95,20653.0,20447.6,20167.5,20058.7,19149.7,239.1,19730.2,19969.3,20925.9,21165.0,15932.0
2015-06-30,20174.61,20243.18,20118.26,20235.73,20538.3,20436.3,20181.0,20080.5,19159.5,243.4,19706.0,19949.4,20923.2,21166.6,15862.0
2015-07-01,20291.05,20346.74,20225.27,20329.32,20430.5,20425.7,20197.2,20099.0,19169.9,243.0,19696.7,19939.7,20911.7,21154.7,15843.0
2015-07-02,20565.94,20601.73,20479.85,20522.5,20380.7,20423.8,20211.5,20118.8,19181.9,242.0,19697.7,19939.8,20907.8,21149.9,15955.0
2015-07-03,20476.69,20557.51,20431.25,20539.79,20347.5,20422.4,20220.9,20139.5,19193.8,241.2,19698.8,19940.0,20904.8,21146.0,16092.0
2015-07-06,20200.15,20310.72,20012.23,20112.12,20347.9,20401.8,20219.2,20148.1,19201.8,248.6,19655.9,19904.5,20899.1,21147.7,16065.0
2015-07-07,20354.23,20428.0,20337.18,20376.59,20376.1,20397.2,20227.4,20158.8,19211.9,248.1,19652.8,19900.9,20893.5,21141.6,16064.0
2015-07-08,20282.49,20310.89,19737.64,19737.64,20257.7,20361.5,20221.7,20155.2,19216.4,285.6,19504.7,19790.3,20932.7,21218.3,15958.0
2015-07-09,19422.78,19855.5,19115.2,19855.5,20124.3,20332.7,20217.0,20154.2,19221.8,305.0,19417.8,19722.8,20942.6,21247.6,15862.0
2015-07-10,19829.93,19978.24,19720.15,19779.83,19972.3,20300.4,20223.0,20151.9,19226.5,326.2,19321.7,19648.0,20952.8,21279.1,15775.0
2015-07-15,20478.85,20496.6,20401.09,20463.33,20042.6,20317.9,20244.7,20162.0,19236.8,324.6,19344.2,19668.8,20967.0,21291.6,15773.0
2015-07-16,20588.98,20612.5,20522.25,20600.12,20087.3,20328.0,20275.1,20175.3,19248.1,330.1,19337.7,19667.8,20988.2,21318.3,15869.0
2015-07-17,20646.63,20658.95,20611.22,20650.92,20269.9,20346.7,20304.7,20189.2,19259.6,337.0,19335.7,19672.7,21020.7,21357.7,15910.0
2015-07-21,20763.31,20850.0,20710.34,20841.97,20467.2,20376.4,20329.8,20210.8,19272.4,352.3,19319.6,19671.8,21081.0,21433.2,15983.0
2015-07-22,20657.8,20677.84,20576.19,20593.67,20630.0,20405.1,20353.6,20228.3,19283.1,343.8,19373.8,19717.6,21092.6,21436.4,15948.0
2015-07-23,20693.57,20708.23,20648.76,20683.95,20674.1,20429.3,20375.7,20242.3,19294.3,344.6,19395.4,19740.0,21118.6,21463.2,15931.0
2015-07-24,20603.63,20631.54,20527.78,20544.53,20663.0,20434.9,20390.9,20249.8,19304.2,345.5,19398.3,19743.8,21126.0,21471.5,15917.0
2015-07-27,20374.05,20486.93,20278.73,20350.1,20602.8,20413.0,20398.4,20252.8,19312.5,335.0,19407.9,19742.9,21083.1,21418.1,16006.0
2015-07-28,20188.57,20423.58,20070.62,20328.89,20500.2,20387.3,20401.5,20258.4,19320.4,318.7,19431.3,19749.9,21024.7,21343.3,16108.0
2015-07-29,20425.69,20425.69,20205.21,20302.91,20442.1,20365.0,20403.8,20264.2,19328.0,306.6,19445.1,19751.8,20978.2,21284.9,16197.0
2015-07-30,20450.61,20583.57,20443.89,20522.83,20409.9,20356.3,20409.8,20272.6,19337.2,298.9,19459.5,19758.4,20954.2,21253.1,16381.0
2015-07-31,20506.55,20585.24,20466.8,20585.24,20418.0,20378.9,20413.8,20292.0,19346.7,297.3,19486.9,19784.2,20973.6,21270.9,16360.0
2015-08-03,20540.21,20562.2,20396.5,20548.11,20457.6,20393.8,20416.4,20310.5,19355.8,297.6,19500.9,19798.5,20989.1,21286.7,16332.0
2015-08-04,20462.18,20552.04,20448.49,20520.36,20495.9,20402.9,20417.5,20332.8,19364.6,298.5,19507.5,19805.9,20999.9,21298.3,16270.0
2015-08-05,20490.15,20715.48,20469.87,20614.06,20558.1,20407.3,20419.0,20355.3,19373.9,301.0,19504.4,19805.4,21009.2,21310.2,16348.0
2015-08-06,20768.77,20817.48,20664.44,20664.44,20586.4,20413.2,20421.3,20371.6,19383.5,304.9,19498.4,19803.4,21023.0,21328.0,16447.0
2015-08-07,20601.57,20754.0,20567.51,20724.56,20614.3,20442.4,20424.9,20392.6,19393.3,304.0,19530.5,19834.5,21050.3,21354.3,16442.0
2015-08-10,20618.31,20820.86,20617.05,20808.69,20666.4,20462.9,20431.1,20412.2,19403.7,313.8,19521.6,19835.4,21090.4,21404.2,16478.0
2015-08-11,20920.6,20946.93,20582.01,20720.75,20706.5,20509.8,20436.8,20427.3,19413.2,270.5,19698.3,19968.8,21050.8,21321.3,16455.0
2015-08-12,20632.68,20703.2,20303.02,20392.77,20662.2,20535.3,20434.6,20433.9,19420.3,227.5,19852.8,20080.3,20990.3,21217.8,16252.0
2015-08-17,20600.16,20668.87,20541.0,20620.26,20653.4,20575.4,20438.3,20441.6,19428.8,148.0,20131.4,20279.4,20871.4,21019.4,16169.0
2015-08-18,20640.59,20663.18,20545.25,20554.47,20619.4,20579.7,20440.6,20448.0,19436.8,145.9,20142.1,20288.0,20871.4,21017.3,16061.0
2015-08-19,20467.49,20521.97,20218.03,20222.63,20502.2,20561.7,20443.5,20447.3,19442.4,165.2,20066.1,20231.3,20892.1,21057.3,15930.0
2015-08-20,20194.26,20246.47,20033.29,20033.52,20364.7,20532.3,20435.3,20440.3,19446.5,199.8,19932.8,20132.6,20932.0,21131.8,15849.0
2015-08-21,19711.34,19737.54,19435.83,19435.83,20173.3,20465.4,20416.2,20422.1,19446.4,300.9,19562.7,19863.6,21067.2,21368.1,15849.0
2015-08-24,19075.05,19154.65,18498.8,18540.68,19757.4,20367.6,20377.1,20387.0,19454.3,514.7,18823.5,19338.2,21397.0,21911.7,15749.0
2015-08-25,18171.66,18835.35,17747.5,17806.7,19207.9,20230.6,20326.3,20337.1,19460.7,753.7,17969.4,18723.1,21738.1,22491.8,15703.0
2015-08-26,17894.29,18442.84,17714.3,18376.83,18838.7,20127.4,20284.5,20297.4,19471.0,850.8,17575.1,18425.9,21828.9,22679.7,15587.0
2015-08-27,18680.47,18810.05,18486.46,18574.44,18546.9,20042.8,20241.4,20261.1,19480.8,913.5,17302.4,18215.9,21869.7,22783.2,15462.0
2015-08-28,18908.73,19192.82,18901.09,19136.32,18487.0,19986.0,20202.5,20235.5,19494.3,931.7,17191.0,18122.7,21849.3,22781.0,15358.0
2015-08-31,19006.98,19019.61,18749.77,18890.48,18557.0,19918.8,20156.5,20206.7,19506.8,958.3,17044.0,18002.3,21835.3,22793.6,15275.0
2015-09-01,18763.72,18777.47,18165.69,18165.69,18628.8,19806.5,20095.9,20164.5,19516.3,1020.0,16746.4,17766.5,21846.5,22866.6,15212.0
2015-09-02,17861.81,18467.44,17857.3,18095.4,18572.5,19688.0,20035.2,20121.5,19523.2,1068.5,16482.4,17550.9,21825.1,22893.6,15175.0
2015-09-03,18359.53,18481.57,18176.75,18182.39,18494.1,19575.3,19990.4,20080.1,19532.3,1097.6,16282.4,17380.1,21770.5,22868.2,15140.0
2015-09-04,18312.13,18312.13,17608.17,17792.16,18225.2,19445.4,19933.6,20038.2,19537.7,1140.8,16023.1,17163.9,21726.9,22867.7,15101.0
2015-09-07,17674.82,18013.64,17478.72,17860.47,18019.2,19314.3,19876.1,19992.3,19541.1,1157.9,15840.7,16998.6,21630.0,22787.9,15094.0
2015-09-08,17941.91,17962.56,17415.61,17427.08,17871.5,19160.1,19804.2,19940.8,19542.2,1184.3,15607.2,16791.5,21528.7,22713.0,15086.0
2015-09-09,17758.13,18770.51,17756.76,18770.51,18006.5,19067.1,19763.0,19914.5,19552.2,1130.8,15674.7,16805.5,21328.7,22459.5,15166.0
2015-09-10,18418.64,18420.56,17956.15,18299.62,18030.0,18947.6,19720.9,19883.7,19557.6,1068.4,15742.4,16810.8,21084.4,22152.8,15217.0
2015-09-11,18155.71,18362.99,18124.35,18264.22,18124.4,18830.6,19671.7,19849.0,19563.2,996.6,15840.7,16837.3,20823.9,21820.5,15277.0
2015-09-14,18341.01,18344.07,17925.09,17965.7,18145.4,18715.0,19630.5,19804.2,19564.5,945.9,15877.4,16823.3,20606.7,21552.6,15310.0
2015-09-15,18082.72,18329.57,17995.98,18026.48,18265.3,18591.5,19588.0,19753.6,19566.1,849.0,16044.5,16893.5,20289.5,21138.5,15355.0
2015-09-16,18238.15,18291.97,18094.99,18171.6,18145.5,18478.0,19550.6,19704.6,19570.1,723.5,16307.5,17031.0,19925.0,20648.5,15434.0
2015-09-17,18361.99,18468.2,18289.63,18432.27,18172.1,18392.8,19503.4,19662.1,19575.3,603.1,16583.4,17186.6,19599.0,20202.2,15570.0
2015-09-18,18275.48,18295.9,18069.5,18070.21,18133.3,18299.3,19444.5,19614.1,19579.3,474.5,16875.7,17350.2,19248.4,19722.9,15638.0
2015-09-24,17803.41,17865.84,17571.83,17571.83,18054.5,18210.5,19372.9,19568.0,19578.7,422.8,16942.0,17364.9,19056.1,19479.0,15649.0
2015-09-25,17618.3,17880.51,17483.69,17880.51,18025.3,18179.1,19304.1,19525.2,19579.9,421.6,16914.3,17335.9,19022.3,19443.9,15688.0
2015-09-28,17811.12,17886.49,17562.6,17645.11,17920.0,18171.4,19235.5,19476.4,19579.9,430.1,16881.1,17311.2,19031.6,19461.7,15481.0
2015-09-29,17359.38,17366.95,16901.49,16930.84,17619.7,18102.5,19148.2,19411.1,19572.6,504.8,16588.0,17092.8,19112.2,19617.0,15439.0
2015-09-30,17193.84,17460.97,17179.4,17388.15,17483.3,18046.0,19074.8,19353.8,19568.9,515.6,16499.1,17014.7,19077.3,19592.9,15425.0
2015-10-01,17479.97,17831.58,17389.57,17722.42,17513.4,17978.7,19013.7,19310.3,19567.0,454.9,16614.0,17068.9,18888.5,19343.4,15457.0
2015-10-02,17564.39,17775.77,17537.85,17725.13,17482.3,17923.2,18953.1,19262.1,19565.1,406.6,16703.3,17109.9,18736.5,19143.1,15497.0
2015-10-05,17921.0,18079.46,17869.74,18005.49,17554.4,17915.6,18899.7,19230.6,19563.8,403.3,16705.6,17108.9,18722.3,19125.6,15556.0
2015-10-06,18302.41,18372.72,18094.85,18186.1,17805.5,17919.9,18845.4,19200.2,19563.2,405.8,16702.4,17108.2,18731.6,19137.4,15705.0
2015-10-07,18168.2,18379.23,18043.08,18322.98,17992.4,17926.6,18792.8,19173.8,19563.2,411.5,16692.1,17103.6,18749.6,19161.1,15883.0
2015-10-08,18310.62,18400.69,18121.68,18141.17,18076.2,17943.2,18736.8,19131.5,19560.9,412.9,16704.6,17117.5,18768.9,19181.8,15895.0
2015-10-09,18281.51,18438.67,18184.96,18438.67,18218.9,17970.8,18688.4,19092.2,19559.8,426.1,16692.4,17118.6,18823.0,19249.2,15975.0
2015-10-13,18335.15,18359.71,18223.8,18234.74,18264.7,18009.2,18633.0,19048.3,19557.3,410.8,16776.9,17187.7,18830.7,19241.5,15910.0
2015-10-14,18106.66,18126.39,17831.53,17891.0,18205.7,17967.3,18568.5,18994.7,19551.1,372.3,16850.4,17222.7,18711.9,19084.2,16001.0
2015-10-15,17804.91,18170.67,17758.12,18096.9,18160.5,17957.7,18507.4,18949.3,19546.3,365.8,16860.2,17226.0,18689.4,19055.2,16129.0
2015-10-19,18282.78,18314.09,18078.43,18131.23,18158.5,17951.4,18445.2,18902.8,19541.4,361.4,16867.2,17228.6,18674.2,19035.6,16277.0
2015-10-20,18245.54,18253.13,18147.98,18207.15,18112.2,17962.9,18386.7,18860.3,19537.2,365.7,16865.9,17231.5,18694.3,19059.9,16329.0
2015-10-21,18167.64,18605.41,18167.64,18554.28,18176.1,17988.0,18343.9,18827.7,19536.2,387.7,16824.8,17212.5,18763.5,19151.2,16429.0
2015-10-22,18443.69,18579.14,18376.01,18435.87,18285.1,18000.6,18293.1,18793.3,19534.0,398.1,16806.2,17204.3,18796.9,19195.0,16571.0
2015-10-23,18762.65,18915.64,18746.61,18825.3,18430.8,18019.3,18252.9,18766.4,19535.1,427.6,16736.5,17164.1,18874.5,19302.1,16777.0
2015-10-26,19036.13,19088.76,18937.45,18947.12,18593.9,18061.0,18223.3,18737.8,19536.6,473.2,16641.4,17114.6,19007.4,19480.6,16842.0
2015-10-27,18961.16,18964.99,18760.79,18777.04,18707.9,18118.4,18194.0,18704.9,19535.2,483.9,16666.8,17150.6,19086.2,19570.0,16847.0
2015-10-28,18826.94,18925.51,18815.12,18903.02,18777.7,18167.1,18181.7,18675.0,19532.7,509.5,16638.6,17148.1,19186.1,19695.6,16864.0
2015-10-29,19046.16,19080.89,18809.48,18935.71,18877.6,18228.6,18190.8,18646.2,19530.6,521.1,16665.3,17186.4,19270.8,19791.9,16864.0
2015-10-30,18924.31,19202.34,18784.69,19083.1,18929.2,18331.1,18220.5,18618.3,19528.1,461.3,16947.2,17408.5,19253.7,19715.0,16864.0
2015-11-02,18827.11,18861.11,18641.22,18683.24,18876.4,18392.7,18227.7,18582.3,19522.1,413.0,17153.7,17566.7,19218.7,19631.7,16836.0
2015-11-04,18941.32,19151.89,18926.91,18926.91,18906.4,18450.1,18235.9,18549.6,19518.3,398.6,17254.2,17652.8,19247.4,19646.0,16822.0
2015-11-05,19029.44,19167.09,18995.96,19116.41,18949.1,18516.4,18235.4,18518.9,19515.2,387.6,17353.7,17741.2,19291.6,19679.1,16822.0
2015-11-06,19194.34,19294.15,19164.86,19265.6,19015.1,18576.4,18244.1,18492.4,19511.8,401.8,17370.9,17772.8,19380.0,19781.9,16830.0
2015-11-09,19411.51,19684.41,19389.74,19642.74,19127.0,18645.7,18278.5,18478.8,19511.3,453.5,17285.2,17738.7,19552.7,20006.2,16856.0
2015-11-10,19457.05,19674.05,19457.05,19671.26,19324.6,18709.9,18315.1,18461.5,19510.8,498.7,17213.8,17712.5,19707.3,20206.0,16890.0
2015-11-11,19602.01,19724.12,19602.01,19691.39,19477.5,18783.7,18350.2,18445.8,19512.3,524.4,17210.6,17735.0,19832.4,20356.8,16905.0
2015-11-12,19644.65,19725.83,19597.99,19697.77,19593.8,18843.7,18394.5,18436.3,19515.2,554.1,17181.4,17735.5,19951.9,20506.0,16934.0
2015-11-13,19495.26,19601.49,19388.91,19596.91,19660.0,18908.6,18434.9,18428.3,19516.5,558.9,17231.8,17790.7,20026.5,20585.4,16934.0
2015-11-16,19263.96,19451.09,19252.04,19393.69,19610.2,18980.1,18480.6,18427.6,19517.8,516.8,17429.8,17946.6,20013.6,20530.4,16914.0
2015-11-20,19800.2,19879.81,19715.74,19879.81,19651.9,19065.0,18506.4,18451.9,19523.7,510.8,17532.5,18043.4,20086.6,20597.5,16914.0
2015-11-24,19875.99,19954.0,19834.76,19924.89,19698.6,19150.4,18544.2,18490.4,19527.9,496.6,17660.5,18157.1,20143.7,20640.3,16914.0
2015-11-25,19856.84,19871.75,19786.53,19847.58,19728.6,19228.6,18581.1,18517.2,19530.8,469.1,17821.3,18290.4,20166.8,20635.9,16910.0
2015-11-26,19929.97,19992.44,19926.1,19944.41,19798.1,19294.8,18627.1,18542.1,19534.6,467.3,17893.0,18360.3,20229.3,20696.6,16912.0
2015-11-27,19994.05,19994.05,19831.25,19883.94,19896.1,19363.7,18670.3,18555.7,19536.3,440.2,18043.0,18483.2,20244.2,20684.4,16906.0
2015-11-30,19857.38,19867.95,19707.67,19747.47,19869.7,19407.6,18706.9,18571.2,19536.0,429.7,18118.4,18548.2,20267.0,20696.8,16897.0
2015-12-01,19799.08,20012.4,19797.55,20012.4,19887.2,19458.3,18743.7,18604.8,19536.5,435.5,18151.9,18587.3,20329.3,20764.7,16919.0
2015-12-02,19957.5,20002.12,19926.22,19938.13,19905.3,19513.6,18787.1,18638.3,19536.7,418.0,18259.6,18677.6,20349.6,20767.6,16918.0
2015-12-03,19894.63,19967.88,19862.74,19939.9,19904.4,19563.0,18842.2,18670.3,19536.9,403.3,18353.2,18756.5,20369.5,20772.8,16913.0
2015-12-04,19616.52,19660.9,19444.54,19504.48,19828.5,19590.1,18879.9,18701.4,19534.1,377.3,18458.2,18835.5,20344.7,20722.0,16777.0
2015-12-07,19710.39,19811.51,19677.21,19698.15,19818.6,19619.4,18927.7,18734.8,19532.9,359.4,18541.2,18900.6,20338.2,20697.6,16710.0
2015-12-08,19689.87,19764.21,19475.28,19492.6,19714.7,19657.9,18987.3,18772.4,19530.2,290.9,18785.3,19076.2,20239.6,20530.5,16527.0
2015-12-09,19391.5,19475.4,19260.12,19301.07,19587.2,19675.7,19031.7,18782.0,19527.8,252.8,18917.3,19170.1,20181.3,20434.1,16305.0
2015-12-10,19070.02,19125.06,19025.78,19046.55,19408.6,19672.4,19062.5,18795.6,19523.7,260.9,18889.8,19150.7,20194.1,20455.0,16032.0
2015-12-11,19020.75,19282.21,19020.75,19230.48,19353.8,19670.7,19097.6,18813.2,19519.0,263.7,18879.6,19143.3,20198.1,20461.8,15787.0
2015-12-14,18887.09,18911.78,18611.09,18883.42,19190.8,19634.6,19118.0,18829.9,19510.3,314.8,18690.1,19004.9,20264.3,20579.1,15642.0
2015-12-15,18869.04,18897.87,18562.51,18565.9,19005.5,19581.9,19126.8,18839.7,19499.0,391.5,18407.5,18798.9,20364.9,20756.3,15513.0
2015-12-16,18868.2,19054.89,18859.11,19049.91,18955.3,19551.4,19143.7,18855.6,19492.3,407.2,18329.7,18737.0,20365.8,20773.1,15409.0
2015-12-17,19364.57,19507.17,19325.15,19353.56,19016.7,19535.0,19171.9,18872.4,19487.9,408.0,18311.1,18719.1,20350.9,20758.9,15338.0
2015-12-18,19320.46,19869.08,18982.25,18986.8,18967.9,19506.0,19184.6,18889.1,19480.5,424.7,18231.9,18656.6,20355.4,20780.1,15261.0
2015-12-21,18845.5,18979.83,18651.13,18916.02,18974.4,19483.2,19200.5,18913.5,19476.3,443.4,18153.0,18596.4,20370.0,20813.4,15171.0
2015-12-22,18927.86,18943.46,18824.65,18886.7,19038.6,19435.9,19223.6,18931.8,19471.8,451.9,18080.3,18532.2,20339.6,20791.5,15148.0
2015-12-24,19071.41,19071.41,18780.94,18789.69,18986.6,19381.9,19239.8,18952.6,19468.3,458.3,18007.0,18465.3,20298.5,20756.8,15130.0
2015-12-25,18823.91,18870.7,18744.44,18769.06,18869.7,19330.5,19254.6,18986.0,19464.1,463.9,17938.8,18402.7,20258.3,20722.2,15116.0
2015-12-28,18838.91,18922.9,18764.54,18873.35,18847.0,19279.5,19270.1,19013.0,19457.9,451.8,17924.2,18376.0,20183.0,20634.8,15126.0
2015-12-29,18843.39,18991.01,18783.36,18982.23,18860.2,19236.6,19280.0,19035.9,19453.8,433.9,17934.8,18368.7,20104.5,20538.4,15158.0
2016-01-04,18818.58,18951.12,18394.43,18450.98,18773.1,19174.8,19280.4,19049.1,19444.9,449.6,17826.1,18275.7,20073.9,20523.5,15151.0
2016-01-05,18398.76,18547.38,18327.52,18374.0,18689.9,19096.8,19269.9,19055.8,19434.4,439.0,17779.9,18218.8,19974.8,20413.7,15151.0
2016-01-06,18410.57,18469.38,18064.3,18191.32,18574.4,19013.6,19252.3,19055.9,19421.6,437.1,17702.4,18139.4,19887.8,20324.8,15149.0
2016-01-07,18139.77,18172.04,17767.34,17767.34,18353.2,18910.2,19228.8,19045.8,19404.8,463.2,17520.6,17983.8,19836.6,20299.8,15149.0
2016-01-08,17562.23,17975.31,17509.64,17697.96,18096.3,18824.1,19200.8,19037.8,19387.4,512.5,17286.7,17799.2,19849.0,20361.5,15148.0
2016-01-12,17470.93,17546.57,17184.78,17218.96,17849.9,18706.1,19160.9,19015.6,19366.2,581.9,16960.4,17542.3,19869.9,20451.8,15148.0
2016-01-13,17449.12,17717.75,17414.55,17715.63,17718.2,18621.5,19129.1,19006.2,19347.5,590.9,16848.7,17439.6,19803.4,20394.3,15152.0
2016-01-14,17384.93,17393.83,16944.41,17240.95,17528.2,18523.4,19095.5,18994.3,19325.3,641.3,16599.4,17240.7,19806.1,20447.4,15147.0
2016-01-15,17522.46,17597.87,17057.6,17147.11,17404.1,18432.9,19054.2,18977.1,19302.2,695.5,16346.4,17041.9,19823.9,20519.4,15134.0
2016-01-18,16826.93,17037.26,16665.05,16955.57,17255.6,18324.6,19003.9,18955.7,19277.2,740.8,16102.3,16843.1,19806.1,20546.9,15129.0
2016-01-19,16902.29,17088.31,16812.65,17048.37,17221.5,18237.2,18952.3,18934.6,19252.8,778.8,15900.8,16679.6,19794.8,20573.6,15091.0
2016-01-20,17030.28,17031.32,16387.61,16416.19,16961.6,18134.8,18877.3,18895.7,19224.0,869.4,15526.5,16395.9,19873.7,20743.1,15032.0
2016-01-21,16466.86,16734.58,16017.26,16017.26,16716.9,17990.4,18792.3,18851.8,19192.5,957.3,15118.6,16075.8,19905.0,20862.2,15031.0
2016-01-22,16336.72,16993.96,16332.45,16958.53,16679.2,17876.4,18728.8,18817.8,19168.1,929.0,15089.4,16018.4,19734.4,20663.4,15040.0
2016-01-25,17145.81,17208.24,16922.21,17110.91,16710.3,17787.1,18668.6,18784.4,19144.7,906.8,15066.6,15973.5,19600.7,20507.6,15060.0
2016-01-26,16833.13,16839.52,16652.26,16708.9,16642.4,17682.0,18601.4,18746.8,19118.6,897.3,14990.1,15887.4,19476.6,20373.9,15062.0
2016-01-27,16949.19,17242.27,16947.95,17163.92,16791.9,17599.9,18549.6,18715.2,19095.7,859.6,15021.1,15880.7,19319.1,20178.7,15104.0
2016-01-28,17059.84,17235.44,16942.13,17041.45,16996.7,17516.7,18483.6,18680.8,19074.5,822.5,15049.3,15871.8,19161.6,19984.1,15130.0
2016-01-29,17155.06,17638.93,16767.09,17518.3,17108.7,17457.1,18427.6,18652.3,19054.6,770.9,15144.4,15915.3,18998.9,19769.8,15229.0
2016-02-01,17699.6,17905.37,17666.48,17865.23,17259.6,17409.1,18381.5,18637.5,19038.0,707.0,15288.0,15995.0,18823.2,19530.2,15404.0
2016-02-05,16790.53,16893.12,16627.8,16819.59,17281.7,17306.1,18308.8,18599.1,19014.4,618.4,15450.9,16069.3,18542.9,19161.3,15432.0
2016-02-08,16620.91,17099.01,16552.3,17004.3,17249.8,17237.2,18241.9,18560.7,18993.6,562.5,15549.6,16112.1,18362.3,18924.8,15492.0
2016-02-09,16666.79,16668.7,16025.94,16085.44,17058.6,17128.2,18156.7,18502.9,18965.2,552.9,15469.5,16022.4,18234.0,18786.9,15505.0
2016-02-10,16127.86,16163.03,15429.99,15713.39,16697.6,17010.3,18056.7,18431.5,18932.5,578.5,15274.8,15853.3,18167.3,18745.8,15505.0
