date,open,high,low,close,volume,sma 5,sma 12,sma 21,sma 25,sma 33,sma 55,sma 89,sma 144,sma 233,momentum (9),stddev,-3s,-2s,+2s,+3s,RCI
2017-07-05,20015.07,20087.01,19888.9,20081.63,1794610000.0,20084.7,20128.7,20046.9,20046.9,19961.2,19702.9,19484.8,19400.1,19400.1,-28.87999999999738,119.3,19689.1,19808.4,20285.4,20404.7,-671.0
2017-07-06,20061.68,20078.88,19947.63,19994.06,1683080000.0,20039.5,20109.0,20047.4,20052.3,19970.8,19732.7,19494.8,19405.0,19405.0,-138.60999999999694,119.0,19690.3,19809.3,20285.5,20404.5,-671.0
2017-07-07,19856.65,19979.93,19856.65,19929.09,1653750000.0,20018.6,20091.6,20048.3,20042.4,19980.3,19760.2,19503.9,19409.3,19409.3,-224.2599999999984,118.0,19694.4,19812.4,20284.2,20402.2,-762.0
2017-07-10,20070.44,20127.76,20023.03,20080.98,1540250000.0,20023.6,20089.1,20051.5,20038.8,19990.6,19790.1,19511.6,19414.8,19414.8,-144.11000000000058,117.9,19697.9,19815.7,20287.3,20405.1,-741.0
2017-07-11,20073.86,20200.88,20070.67,20195.48,1436210000.0,20056.2,20094.3,20065.2,20047.4,20002.2,19822.2,19518.7,19421.1,19421.1,65.06999999999971,117.1,19713.9,19831.0,20299.4,20416.5,-455.0
2017-07-12,20137.22,20153.04,20061.16,20098.38,1480420000.0,20059.6,20089.7,20074.7,20052.0,20014.6,19849.1,19525.7,19426.5,19426.5,-121.91999999999825,110.9,19742.1,19853.0,20296.4,20407.3,-315.0
2017-07-13,20177.28,20183.8,20062.27,20099.81,1739570000.0,20080.7,20079.3,20085.0,20059.6,20027.3,19871.3,19533.8,19431.8,19431.8,66.38000000000102,101.9,19779.3,19881.2,20288.8,20390.7,-14.0
2017-07-14,20157.92,20163.67,20101.71,20118.86,2043290000.0,20118.7,20078.3,20098.7,20063.8,20040.6,19890.2,19542.5,19437.2,19437.2,63.06000000000131,83.9,19847.1,19930.9,20266.5,20350.3,280.0
2017-07-18,20074.41,20081.29,19943.14,19999.91,1817250000.0,20102.5,20060.0,20101.4,20067.5,20051.2,19903.2,19550.9,19441.6,19441.6,-32.43999999999869,79.4,19863.1,19942.5,20260.3,20339.7,371.0
2017-07-19,19970.78,20032.46,19947.26,20020.86,1641420000.0,20067.6,20058.9,20099.2,20072.3,20056.1,19917.1,19558.8,19446.1,19446.1,-60.77000000000044,81.1,19856.0,19937.1,20261.3,20342.4,175.0
2017-07-20,20046.9,20157.11,20032.23,20144.59,1650970000.0,20076.8,20066.3,20095.1,20082.8,20055.1,19934.4,19564.9,19451.5,19451.5,150.52999999999884,76.1,19866.7,19942.9,20247.3,20323.5,336.0
2017-07-21,20089.86,20135.33,20081.91,20099.75,1534020000.0,20076.8,20071.9,20093.2,20093.5,20052.9,19948.7,19570.1,19456.4,19456.4,170.65999999999985,75.5,19866.8,19942.2,20244.2,20319.6,385.0
2017-07-24,19973.67,20002.54,19901.88,19975.67,1561430000.0,20048.2,20063.1,20086.8,20094.8,20052.8,19958.4,19574.2,19460.4,19460.4,-105.31000000000131,79.6,19848.1,19927.7,20245.9,20325.5,154.0
2017-07-25,19979.56,20036.31,19941.61,19955.2,1497560000.0,20039.2,20059.9,20078.3,20090.3,20051.9,19959.4,19578.5,19464.1,19464.1,-240.27999999999884,83.8,19827.0,19910.8,20245.8,20329.6,-147.0
2017-07-26,20098.14,20116.0,20016.58,20050.16,1727770000.0,20045.1,20070.0,20073.4,20083.1,20056.2,19963.2,19583.6,19468.5,19468.5,-48.220000000001164,82.1,19827.0,19909.1,20237.7,20319.8,-510.0
2017-07-27,20026.58,20176.39,20005.2,20079.64,1837160000.0,20032.1,20069.9,20066.5,20080.7,20058.2,19966.5,19589.9,19473.0,19473.0,-20.17000000000189,74.5,19843.0,19917.5,20215.5,20290.0,-552.0
2017-07-28,20048.46,20056.16,19926.6,19959.84,2028090000.0,20004.1,20050.2,20058.4,20074.7,20059.8,19966.4,19595.6,19476.6,19476.6,-159.02000000000044,76.4,19829.1,19905.5,20211.3,20287.7,-531.0
2017-07-31,19933.45,19983.9,19891.9,19925.18,2334550000.0,19994.0,20035.8,20044.3,20066.4,20060.6,19967.2,19605.5,19479.9,19479.9,-74.72999999999956,72.2,19827.7,19899.9,20188.7,20260.9,-629.0
2017-08-01,19907.08,20000.46,19904.72,19985.79,1944530000.0,20000.1,20026.3,20042.0,20059.7,20063.7,19969.3,19615.6,19483.5,19483.5,-35.06999999999971,73.3,19822.1,19895.4,20188.6,20261.9,-566.0
2017-08-02,20057.07,20113.73,20022.05,20080.04,1718450000.0,20006.1,20023.1,20043.2,20053.9,20071.2,19972.2,19624.8,19487.8,19487.8,-64.54999999999927,73.7,19822.0,19895.8,20190.6,20264.4,-245.0
2017-08-03,20066.0,20070.16,19985.4,20029.26,1680630000.0,19996.0,20025.5,20043.1,20049.8,20073.8,19976.1,19636.5,19491.7,19491.7,-70.4900000000016,73.7,19821.9,19895.6,20190.6,20264.3,-210.0
2017-08-04,19949.79,19984.51,19933.59,19952.33,1515000000.0,19994.5,20019.8,20036.9,20039.1,20070.3,19983.4,19645.0,19494.9,19494.9,-23.339999999996508,75.7,19809.7,19885.4,20188.4,20264.1,-427.0
2017-08-07,20059.29,20085.9,20037.4,20055.89,1505900000.0,20020.7,20012.4,20039.8,20040.0,20065.0,19991.8,19654.4,19498.9,19498.9,100.68999999999869,75.2,19814.3,19889.4,20190.2,20265.3,-112.0
2017-08-08,20062.65,20076.8,19970.57,19996.01,1652360000.0,20022.7,20003.8,20043.0,20037.6,20060.7,19997.6,19664.9,19502.4,19502.4,-54.150000000001455,71.6,19828.2,19899.8,20186.2,20257.8,175.0
2017-08-09,19928.96,19945.28,19660.22,19738.71,2066310000.0,19954.4,19984.0,20026.7,20025.9,20049.4,19999.9,19674.2,19504.0,19504.0,-340.9300000000003,97.0,19735.8,19832.7,20220.7,20317.6,-154.0
2017-08-10,19792.45,19829.88,19685.83,19729.74,1964130000.0,19894.5,19965.2,20004.6,20011.8,20037.2,19999.6,19682.6,19507.1,19505.6,-230.09999999999854,109.0,19677.7,19786.7,20222.5,20331.5,-455.0
2017-08-14,19545.58,19598.41,19486.48,19537.1,1959110000.0,19811.5,19922.5,19977.8,19993.5,20018.5,19994.6,19690.7,19510.2,19505.8,-388.08000000000175,147.0,19536.8,19683.8,20271.8,20418.8,-552.0
2017-08-15,19689.38,19824.12,19656.91,19753.31,1650800000.0,19751.0,19895.3,19961.3,19986.5,20004.2,19995.8,19700.8,19516.7,19507.5,-232.47999999999956,152.0,19505.3,19657.3,20265.3,20417.3,-538.0
2017-08-16,19750.55,19776.86,19719.08,19729.28,1435390000.0,19697.6,19876.1,19942.8,19972.4,19992.1,19996.7,19713.5,19522.5,19509.0,-350.76000000000204,155.5,19476.2,19631.7,20253.9,20409.4,-678.0
2017-08-17,19707.75,19739.04,19679.37,19702.63,1436190000.0,19690.4,19857.5,19928.6,19952.7,19976.4,19997.1,19725.1,19526.9,19510.3,-326.6299999999974,163.4,19438.4,19601.8,20255.4,20418.8,-804.0
2017-08-18,19471.27,19543.13,19433.09,19470.41,1671730000.0,19638.5,19814.6,19902.4,19927.6,19959.3,19993.8,19732.7,19529.2,19510.0,-481.9200000000019,189.9,19332.8,19522.7,20282.1,20472.0,-888.0
2017-08-21,19509.53,19509.53,19365.65,19393.13,1406900000.0,19609.8,19757.3,19866.6,19899.3,19939.2,19985.4,19739.9,19532.7,19509.2,-662.7599999999984,211.5,19232.0,19443.6,20289.6,20501.2,-888.0
2017-08-22,19373.11,19437.25,19361.95,19383.84,1314910000.0,19535.9,19703.5,19832.5,19869.9,19919.6,19970.9,19749.3,19536.8,19508.4,-612.1699999999983,229.0,19145.4,19374.4,20290.6,20519.6,-902.0
2017-08-23,19547.05,19561.32,19408.47,19434.64,1453320000.0,19476.9,19660.4,19806.8,19847.3,19900.0,19957.5,19760.6,19539.4,19507.9,-304.0699999999997,242.2,19080.3,19322.4,20291.2,20533.3,-902.0
2017-08-24,19366.36,19428.55,19351.92,19353.77,1442220000.0,19407.2,19601.9,19778.1,19820.6,19880.6,19946.2,19772.1,19539.1,19506.9,-375.97000000000116,258.7,19001.9,19260.6,20295.6,20554.3,-902.0
2017-08-25,19401.12,19485.97,19384.37,19452.61,1343610000.0,19403.6,19556.6,19749.7,19793.0,19866.1,19936.5,19784.4,19539.0,19506.6,-84.48999999999796,260.2,18969.1,19229.3,20270.1,20530.3,-832.0
2017-08-28,19502.23,19535.5,19420.5,19449.9,1344920000.0,19415.0,19532.5,19719.7,19767.0,19847.0,19928.1,19796.0,19539.5,19506.2,-303.40999999999985,256.5,18950.1,19206.7,20232.7,20489.3,-755.0
2017-08-29,19319.11,19371.9,19280.02,19362.55,1387000000.0,19410.7,19501.9,19691.2,19742.4,19821.8,19916.3,19806.4,19541.8,19505.3,-366.72999999999956,261.6,18906.3,19168.0,20214.4,20476.1,-748.0
2017-08-30,19480.98,19538.23,19435.1,19506.54,1705300000.0,19425.1,19499.4,19671.3,19724.5,19803.8,19909.0,19818.5,19544.2,19505.3,-196.09000000000015,258.8,18894.8,19153.6,20189.0,20447.8,-538.0
2017-08-31,19591.32,19687.99,19583.11,19646.24,1770350000.0,19483.6,19490.5,19655.1,19708.3,19790.1,19904.4,19830.0,19549.3,19506.2,175.83000000000175,248.6,18909.2,19157.9,20152.3,20401.0,-224.0
2017-09-01,19733.57,19735.96,19620.07,19691.47,1630440000.0,19531.3,19487.3,19636.6,19692.8,19777.2,19900.9,19839.2,19554.7,19507.3,298.34000000000015,229.1,18949.3,19178.4,20094.8,20323.9,161.0
2017-09-04,19615.96,19628.4,19479.4,19508.25,1595790000.0,19543.0,19471.1,19611.8,19674.7,19762.3,19895.0,19844.0,19558.4,19507.3,124.40999999999985,212.0,18975.7,19187.7,20035.9,20247.9,601.0
2017-09-05,19533.38,19542.78,19354.59,19385.81,1640260000.0,19547.7,19464.1,19584.8,19653.2,19743.0,19884.9,19845.1,19561.7,19506.6,-48.82999999999811,202.4,18977.7,19180.1,19989.5,20191.9,497.0
2017-09-06,19286.06,19371.38,19254.67,19357.97,1665530000.0,19517.9,19461.1,19551.6,19628.1,19719.2,19872.0,19846.3,19564.1,19505.7,4.200000000000728,176.8,19021.1,19197.9,19905.3,20082.1,245.0
2017-09-07,19433.44,19482.72,19365.75,19396.52,1526480000.0,19468.0,19462.2,19523.1,19600.7,19697.9,19856.8,19848.5,19567.5,19505.0,-56.090000000000146,147.5,19080.7,19228.2,19818.0,19965.5,49.0
2017-09-08,19297.96,19357.49,19239.52,19274.82,1860420000.0,19384.7,19448.9,19501.0,19570.5,19676.6,19841.1,19848.1,19566.8,19503.6,-175.08000000000175,148.3,19056.1,19204.4,19797.6,19945.9,-168.0
2017-09-11,19441.39,19567.03,19437.14,19545.77,1498640000.0,19392.2,19464.9,19492.2,19554.3,19664.2,19830.9,19849.3,19567.4,19503.9,183.22000000000116,139.3,19074.4,19213.7,19770.7,19910.0,-182.0
2017-09-12,19736.14,19792.06,19718.8,19776.62,1654760000.0,19470.3,19491.9,19503.6,19543.1,19655.9,19824.4,19847.9,19571.1,19505.5,270.0799999999981,152.3,19046.6,19199.0,19808.2,19960.6,77.0
2017-09-13,19873.69,19888.84,19845.02,19865.82,1605110000.0,19571.9,19526.5,19509.0,19537.9,19649.4,19819.1,19848.2,19574.1,19507.7,219.5799999999981,163.1,19019.6,19182.7,19835.3,19998.4,294.0
2017-09-14,19860.37,19918.39,19793.85,19807.44,1662500000.0,19654.1,19563.6,19512.7,19540.6,19644.8,19811.6,19847.1,19577.3,19509.4,115.96999999999753,169.2,19005.1,19174.3,19851.1,20020.3,385.0
2017-09-15,19793.8,19933.4,19787.65,19909.5,1986440000.0,19781.0,19597.2,19522.6,19547.8,19644.4,19807.5,19846.6,19582.0,19511.8,401.25,186.0,18964.6,19150.6,19894.6,20080.6,538.0
2017-09-19,20128.18,20320.78,20122.0,20299.38,2044590000.0,19931.8,19651.6,19562.0,19578.3,19653.9,19809.0,19851.2,19589.3,19516.4,913.5699999999997,251.0,18809.0,19060.0,20064.0,20315.0,727.0
2017-09-20,20301.33,20339.37,20272.82,20310.46,1756570000.0,20038.5,19703.2,19605.7,19600.6,19660.8,19814.0,19856.2,19595.7,19521.0,952.489999999998,295.9,18717.9,19013.9,20197.5,20493.5,874.0
2017-09-21,20456.5,20481.27,20332.69,20347.48,1973910000.0,20134.9,19773.1,19651.6,19625.3,19670.5,19819.3,19861.0,19602.4,19525.8,950.9599999999991,332.3,18654.8,18987.0,20316.2,20648.4,944.0
2017-09-22,20413.61,20417.07,20249.24,20296.45,1693710000.0,20232.7,19849.0,19692.6,19649.1,19680.9,19824.1,19866.4,19608.9,19530.2,1021.630000000001,356.5,18623.2,18979.6,20405.6,20762.0,930.0
2017-09-25,20439.43,20454.29,20367.03,20397.58,1529920000.0,20330.3,19935.7,19742.3,19686.2,19691.3,19829.9,19875.9,19616.6,19535.2,851.8100000000013,378.9,18605.5,18984.4,20500.2,20879.1,944.0
2017-09-26,20349.26,20385.5,20303.98,20330.19,1780310000.0,20336.4,20013.5,19784.1,19723.7,19701.4,19836.0,19884.2,19625.1,19539.7,553.5699999999997,393.5,18603.6,18997.1,20571.1,20964.6,923.0
2017-09-27,20269.82,20278.09,20213.66,20267.05,1202270000.0,20327.7,20096.1,19823.0,19759.0,19717.4,19842.1,19890.8,19633.1,19543.8,401.22999999999956,399.2,18625.5,19024.7,20621.3,21020.5,776.0
2017-09-28,20398.63,20399.87,20299.68,20363.11,1603580000.0,20330.9,20164.3,19870.7,19796.1,19736.6,19847.2,19899.2,19639.8,19548.4,555.6700000000019,401.1,18667.3,19068.4,20673.0,21074.1,755.0
2017-09-29,20315.34,20370.33,20285.06,20356.28,1731360000.0,20342.8,20212.6,19911.2,19836.2,19761.4,19850.2,19906.1,19645.3,19552.9,446.77999999999884,405.4,18695.0,19100.4,20722.0,21127.4,720.0
2017-10-02,20400.51,20411.33,20363.28,20400.78,1355840000.0,20343.5,20257.1,19947.1,19874.2,19781.0,19855.7,19912.7,19651.8,19557.6,101.39999999999782,414.1,18704.8,19118.9,20775.3,21189.4,727.0
2017-10-03,20475.25,20628.38,20438.17,20614.07,1450940000.0,20400.3,20324.4,19991.0,19920.7,19807.9,19865.0,19923.1,19660.3,19563.5,303.6100000000006,434.1,18688.7,19122.8,20859.2,21293.3,727.0
2017-10-04,20660.81,20689.08,20592.18,20626.66,1660050000.0,20472.2,20384.1,20044.3,19971.3,19835.9,19874.3,19933.7,19669.2,19569.3,279.1800000000003,440.5,18722.9,19163.4,20925.2,21365.7,727.0
2017-10-05,20650.71,20667.47,20602.26,20628.56,1378350000.0,20525.3,20411.6,20103.5,20016.2,19870.9,19885.7,19944.4,19678.8,19575.1,332.1100000000006,430.9,18810.7,19241.6,20965.4,21396.3,790.0
2017-10-06,20716.85,20721.15,20659.15,20690.71,1459790000.0,20592.2,20443.2,20166.9,20058.0,19910.3,19897.9,19956.1,19688.3,19581.2,293.1299999999974,413.5,18926.5,19340.0,20993.8,21407.3,839.0
2017-10-10,20680.54,20823.66,20663.08,20823.51,1485200000.0,20676.7,20482.9,20234.9,20103.2,19953.9,19910.2,19966.9,19696.8,19587.9,493.3199999999997,397.5,19042.5,19440.0,21029.8,21427.3,895.0
2017-10-11,20803.71,20898.41,20788.12,20881.27,1531580000.0,20730.1,20531.6,20311.4,20158.2,19997.7,19924.4,19974.8,19705.4,19594.8,614.2200000000012,355.9,19243.8,19599.7,21023.1,21379.0,916.0
2017-10-12,20958.18,20994.4,20917.04,20954.72,1536270000.0,20795.8,20578.1,20378.5,20220.9,20046.2,19942.2,19983.7,19714.8,19602.1,591.6100000000006,336.6,19368.7,19705.3,21051.7,21388.3,986.0
2017-10-13,20959.66,21211.29,20933.0,21155.18,1847950000.0,20901.1,20646.8,20444.1,20292.8,20097.8,19964.0,19996.9,19725.7,19610.4,798.9000000000015,347.6,19401.3,19748.9,21139.3,21486.9,993.0
2017-10-16,21221.27,21347.07,21187.93,21255.56,1801250000.0,21014.0,20729.2,20510.3,20367.2,20152.6,19986.0,20011.1,19737.3,19619.1,854.7800000000025,363.9,19418.6,19782.5,21238.1,21602.0,993.0
2017-10-17,21352.17,21393.96,21230.67,21336.12,1593640000.0,21116.6,20810.3,20583.1,20449.6,20212.4,20008.8,20027.2,19749.9,19628.1,722.0499999999993,369.1,19475.7,19844.8,21321.4,21690.5,1000.0
2017-10-18,21374.66,21402.76,21317.67,21363.05,1357760000.0,21212.9,20894.2,20652.3,20522.3,20268.6,20034.3,20042.3,19763.1,19637.2,736.3899999999994,372.8,19533.9,19906.7,21397.9,21770.7,1000.0
2017-10-19,21450.04,21503.85,21381.52,21448.52,1520380000.0,21311.7,20981.5,20707.0,20589.2,20323.2,20062.0,20059.6,19779.9,19646.6,819.9599999999991,401.6,19502.1,19903.8,21510.2,21911.9,1000.0
2017-10-20,21390.95,21489.26,21363.1,21457.64,1522220000.0,21372.2,21051.8,20761.6,20652.9,20376.8,20088.8,20077.2,19796.3,19656.0,766.9300000000003,422.5,19494.2,19916.7,21606.5,22029.0,1000.0
2017-10-23,21709.3,21723.6,21614.51,21696.65,1582070000.0,21460.4,21141.0,20825.9,20728.4,20443.1,20118.2,20097.5,19813.2,19666.5,873.140000000003,457.5,19453.5,19911.0,21740.8,22198.3,1000.0
2017-10-24,21670.0,21805.17,21646.52,21805.17,1571560000.0,21554.2,21239.0,20897.7,20804.2,20516.4,20150.5,20119.7,19832.8,19677.5,923.8999999999978,487.6,19434.8,19922.4,21873.0,22360.6,1000.0
2017-10-25,21900.13,21921.36,21648.35,21707.62,1968430000.0,21623.1,21323.8,20960.1,20860.6,20587.6,20182.4,20139.5,19850.2,19687.8,752.8999999999978,504.0,19448.2,19952.1,21968.1,22472.0,993.0
2017-10-26,21698.95,21793.62,21688.56,21739.78,1590080000.0,21681.4,21400.1,21027.2,20917.7,20658.6,20213.0,20158.3,19867.7,19698.3,584.5999999999985,509.7,19498.0,20007.8,22046.6,22556.4,979.0
2017-10-27,21903.27,22016.5,21815.72,22008.45,1991180000.0,21791.5,21494.0,21110.2,20984.2,20741.4,20249.6,20178.3,19888.2,19709.9,752.8899999999994,521.4,19546.0,20067.4,22153.0,22674.4,979.0
2017-10-30,22047.95,22086.88,21921.24,22011.67,2371580000.0,21854.5,21582.1,21188.7,21052.8,20816.2,20290.9,20199.3,19909.7,19721.5,675.5499999999993,527.4,19606.6,20134.0,22243.4,22770.8,979.0
2017-10-31,21897.29,22020.38,21840.07,22011.61,1888010000.0,21895.8,21653.5,21267.5,21117.4,20883.9,20332.4,20220.7,19930.8,19732.9,648.5600000000013,520.4,19706.4,20226.7,22308.3,22828.6,972.0
2017-11-01,22144.92,22455.92,22130.03,22420.08,2056820000.0,22038.3,21750.5,21363.6,21201.0,20961.3,20384.8,20246.4,19955.8,19746.3,971.5600000000013,538.5,19748.2,20286.7,22440.5,22979.0,972.0
2017-11-02,22512.18,22540.25,22400.01,22539.12,1868480000.0,22198.2,21850.8,21455.3,21291.8,21044.1,20435.5,20273.2,19981.4,19760.1,1081.4799999999996,567.6,19752.6,20320.2,22590.4,23158.0,972.0
2017-11-06,22612.96,22644.68,22435.34,22548.35,1938160000.0,22306.2,21949.6,21546.8,21379.2,21124.0,20486.7,20299.3,20008.8,19773.9,851.6999999999971,582.0,19800.8,20382.8,22710.8,23292.8,972.0
2017-11-07,22518.75,22953.18,22512.91,22937.6,1896650000.0,22491.4,22073.6,21656.8,21482.5,21204.0,20545.5,20330.8,20038.5,19789.4,1132.4300000000003,616.9,19806.0,20423.0,22890.6,23507.6,972.0
2017-11-08,22849.91,22922.8,22759.07,22913.82,1868220000.0,22671.8,22195.0,21762.6,21583.0,21282.9,20608.1,20361.1,20067.1,19804.6,1206.2000000000007,633.4,19862.5,20495.8,23029.4,23662.7,965.0
2017-11-09,22989.44,23382.15,22522.83,22868.71,2747750000.0,22761.5,22292.7,21860.0,21673.2,21359.3,20671.3,20393.0,20095.7,19819.5,1128.9300000000003,639.0,19943.1,20582.1,23137.9,23776.9,944.0
2017-11-10,22580.7,22724.39,22511.93,22681.42,1890460000.0,22790.0,22365.7,21945.8,21755.4,21431.5,20731.3,20422.5,20124.4,19833.3,672.9699999999975,621.6,20081.0,20702.6,23189.0,23810.6,923.0
2017-11-13,22607.56,22607.92,22380.99,22380.99,1565730000.0,22756.5,22421.8,22013.7,21825.5,21491.6,20784.9,20448.9,20151.8,19845.6,369.32000000000335,584.7,20259.5,20844.2,23183.2,23767.9,727.0
2017-11-14,22342.93,22532.3,22323.24,22380.01,1735790000.0,22645.0,22475.2,22072.0,21893.1,21553.8,20839.9,20474.7,20179.9,19857.7,368.3999999999978,555.2,20406.5,20961.7,23182.3,23737.5,476.0
2017-11-15,22250.98,22305.24,22004.79,22028.32,2159180000.0,22467.9,22476.8,22108.8,21941.3,21607.1,20886.7,20497.5,20205.4,19868.0,-391.76000000000204,523.0,20539.7,21062.8,23154.8,23677.9,161.0
2017-11-16,21975.23,22392.13,21972.34,22351.12,1774160000.0,22364.4,22505.1,22157.1,22000.1,21667.4,20939.5,20524.8,20232.7,19879.8,-188.0,494.1,20674.7,21168.8,23145.4,23639.5,-210.0
2017-11-17,22603.3,22757.4,22319.12,22396.8,1980210000.0,22307.4,22537.2,22206.4,22057.7,21729.2,20994.6,20550.8,20260.3,19891.7,-151.54999999999927,461.5,20821.9,21283.4,23129.4,23590.9,-601.0
2017-11-20,22279.98,22410.24,22215.07,22261.76,1454660000.0,22283.6,22524.0,22245.1,22102.0,21785.6,21044.7,20574.0,20286.9,19902.8,-675.8400000000001,427.6,20962.3,21389.9,23100.3,23527.9,-727.0
2017-11-21,22456.79,22563.25,22416.48,22416.48,1528300000.0,22290.9,22513.8,22290.7,22148.4,21840.2,21095.1,20600.0,20313.2,19914.5,-497.34000000000015,388.7,21124.5,21513.2,23068.2,23456.9,-685.0
2017-11-22,22601.55,22677.34,22513.44,22523.15,1603390000.0,22389.9,22511.7,22330.1,22195.9,21897.7,21146.6,20627.3,20338.5,19926.7,-345.5599999999977,366.8,21229.7,21596.5,23063.7,23430.5,-559.0
2017-11-24,22390.14,22567.2,22381.01,22550.85,1329640000.0,22429.8,22479.5,22365.6,22243.4,21955.9,21201.9,20654.6,20362.7,19938.8,-130.5699999999997,349.1,21318.2,21667.4,23063.8,23413.0,-308.0
2017-11-27,22657.08,22659.33,22423.4,22495.99,1372340000.0,22449.6,22444.6,22403.1,22285.3,22010.6,21258.4,20682.6,20384.9,19950.6,115.0,315.6,21456.3,21771.9,23034.3,23349.9,-14.0
2017-11-28,22474.74,22580.99,22363.94,22486.24,1482180000.0,22494.5,22412.8,22438.7,22326.5,22061.0,21315.3,20710.3,20407.4,19962.2,106.2300000000032,276.8,21608.3,21885.1,22992.3,23269.1,329.0
2017-11-29,22613.96,22643.93,22537.12,22597.2,1701830000.0,22530.7,22405.7,22466.7,22362.5,22113.0,21373.5,20737.9,20431.0,19974.3,568.880000000001,260.4,21685.6,21945.9,22987.5,23247.8,790.0
2017-11-30,22601.83,22748.32,22502.68,22724.96,2445570000.0,22571.0,22434.4,22500.7,22399.3,22166.7,21436.2,20767.4,20454.7,19986.8,373.84000000000015,244.1,21768.5,22012.6,22988.8,23232.9,867.0
2017-12-01,22916.93,22994.31,22675.07,22819.03,1627100000.0,22624.7,22471.0,22539.1,22443.7,22217.1,21495.8,20799.3,20478.1,19999.6,422.22999999999956,226.1,21860.8,22086.9,22991.3,23217.4,916.0
2017-12-04,22843.53,22864.33,22693.99,22707.16,1394430000.0,22666.9,22527.6,22552.8,22482.4,22261.1,21549.0,20830.3,20497.7,20011.8,445.40000000000146,227.2,21871.1,22098.4,23007.2,23234.5,895.0
2017-12-05,22595.33,22682.71,22522.28,22622.38,1477120000.0,22694.1,22550.2,22556.8,22507.0,22300.1,21599.2,20859.2,20517.0,20023.5,205.90000000000146,227.7,21873.7,22101.4,23012.2,23239.9,867.0
2017-12-06,22525.38,22528.21,22119.21,22177.04,1791740000.0,22610.1,22531.9,22539.1,22513.6,22324.7,21642.2,20882.7,20532.8,20033.1,-346.1100000000006,242.3,21812.1,22054.4,23023.8,23266.1,413.0
2017-12-07,22317.15,22515.24,22317.15,22498.03,1528330000.0,22564.7,22551.5,22518.2,22533.1,22356.5,21689.3,20911.2,20550.4,20044.1,-52.81999999999971,224.5,21844.7,22069.2,22967.2,23191.7,217.0
2017-12-08,22627.95,22819.71,22625.41,22811.08,2005300000.0,22563.1,22584.4,22513.3,22548.7,22397.5,21735.0,20943.7,20570.7,20056.3,315.09000000000015,216.4,21864.0,22080.4,22946.2,23162.6,252.0
2017-12-11,22894.3,22938.73,22787.4,22938.73,1420070000.0,22609.5,22619.1,22516.6,22564.7,22435.2,21782.8,20976.8,20592.0,20069.0,452.48999999999796,222.6,21848.7,22071.3,22961.9,23184.5,420.0
2017-12-12,22936.41,22994.33,22834.89,22866.17,1600620000.0,22658.2,22645.3,22525.4,22577.4,22467.3,21828.6,21008.2,20612.5,20081.3,268.9699999999975,232.9,21826.7,22059.6,22991.2,23224.1,552.0
2017-12-13,22879.27,22879.37,22697.32,22758.07,1900540000.0,22774.4,22667.2,22543.4,22570.2,22499.2,21873.3,21038.8,20632.9,20093.0,33.11000000000058,235.7,21836.3,22072.0,23014.8,23250.5,510.0
2017-12-14,22699.3,22786.61,22638.76,22694.45,1666820000.0,22813.7,22684.5,22558.3,22561.4,22528.1,21915.1,21069.6,20654.7,20104.3,-124.57999999999811,234.8,21853.9,22088.7,23027.9,23262.7,294.0
2017-12-15,22621.36,22745.09,22478.32,22553.22,1844210000.0,22762.1,22680.9,22583.3,22548.8,22544.6,21955.5,21097.7,20675.3,20114.9,-153.9399999999987,201.1,21980.1,22181.1,22985.5,23186.5,0.0
2017-12-18,22770.44,22927.5,22735.2,22901.77,1613630000.0,22754.7,22695.6,22609.6,22557.6,22571.6,22003.4,21130.3,20697.7,20126.9,279.3899999999994,205.1,21994.2,22199.3,23019.9,23225.0,210.0
2017-12-19,22961.47,22990.42,22862.82,22868.0,1458990000.0,22755.1,22699.7,22632.0,22577.1,22597.5,22048.9,21165.5,20720.3,20138.7,690.9599999999991,206.5,22012.6,22219.0,23045.0,23251.4,455.0
2017-12-20,22834.93,22923.5,22806.73,22891.72,1661240000.0,22781.8,22715.1,22662.0,22597.6,22611.8,22095.0,21201.0,20742.2,20154.1,393.6900000000023,195.5,22075.6,22271.1,23052.9,23248.4,552.0
2017-12-21,22852.01,22894.95,22728.06,22866.1,1451820000.0,22816.2,22735.4,22683.4,22631.1,22621.7,22139.9,21238.4,20763.4,20170.3,55.0199999999968,191.8,22107.9,22299.8,23067.0,23258.9,483.0
2017-12-22,22850.73,22908.84,22801.16,22902.76,1489220000.0,22886.1,22795.8,22701.5,22653.2,22632.5,22181.5,21273.8,20785.7,20187.9,-35.970000000001164,193.8,22120.0,22313.8,23089.2,23283.0,420.0
2017-12-25,22909.41,22948.83,22870.19,22939.18,1056440000.0,22893.6,22832.6,22720.0,22674.9,22632.5,22223.5,21309.9,20808.3,20205.2,73.01000000000204,197.2,22128.3,22325.5,23114.5,23311.7,420.0
2017-12-26,22922.95,22950.15,22877.63,22892.69,1094890000.0,22898.5,22839.4,22738.9,22700.1,22631.9,22264.7,21345.7,20830.6,20221.6,134.61999999999898,193.7,22157.8,22351.5,23126.3,23320.0,364.0
2017-12-27,22854.39,22936.16,22854.39,22911.21,981240000.0,22902.4,22837.1,22759.1,22719.9,22633.2,22305.1,21384.4,20853.3,20237.8,216.7599999999984,188.1,22194.8,22382.9,23135.3,23323.4,741.0
