date,open,high,low,close,volume,adj.close
2017/01/04,6480,6680,6450,6500,33400,3250
2017/01/05,6500,6600,6190,6260,85200,3130
2017/01/06,6200,6330,6160,6190,31400,3095
2017/01/10,6230,6260,6070,6150,32200,3075
2017/01/11,6300,6300,6170,6300,29100,3150
2017/01/12,6350,6440,6070,6150,54200,3075
2017/01/13,5880,6070,5820,6040,92100,3020
2017/01/16,5950,5980,5600,5670,59900,2835
2017/01/17,5490,5610,5220,5230,70200,2615
2017/01/18,5210,6220,4970,5820,628500,2910
2017/01/19,5720,5750,5310,5410,127700,2705
2017/01/20,5320,6010,5320,5720,260700,2860
2017/01/23,6000,6380,5950,6200,362100,3100
2017/01/24,6200,6570,6130,6410,212800,3205
2017/01/25,6540,6640,6330,6360,143300,3180
2017/01/26,6500,7040,6420,6800,373400,3400
2017/01/27,6670,7070,6580,6900,204400,3450
2017/01/30,7200,7430,7060,7130,245900,3565
2017/01/31,7060,7600,6880,7590,383400,3795
2017/02/01,7620,8020,7320,7560,672400,3780
2017/02/06,7800,7820,7050,7200,197900,3600
2017/02/07,7190,7560,6920,7470,160100,3735
2017/02/08,7450,7600,7250,7280,97100,3640
2017/02/09,7150,7240,7020,7030,68200,3515
2017/02/10,7180,7920,7160,7750,583800,3875
2017/02/13,7840,8230,7670,8150,433300,4075
2017/02/14,8300,8490,7970,8040,598200,4020
2017/02/15,8240,9230,8000,9220,1237200,4610
2017/02/16,9270,9470,8830,9270,926700,4635
2017/02/17,9300,9670,9000,9220,775800,4610
2017/02/20,9220,9420,8230,8310,390900,4155
2017/02/21,8300,8700,8150,8550,367700,4275
2017/02/22,8680,9060,8530,8690,326100,4345
2017/02/23,8900,8900,8350,8470,186600,4235
2017/02/24,8370,8620,8240,8330,123800,4165
2017/02/27,8320,8640,8250,8630,133600,4315
2017/02/28,8880,9380,8720,9140,503800,4570
2017/03/01,9270,9510,8740,9070,419500,4535
2017/03/02,9370,10430,9350,10120,1388700,5060
2017/03/03,10700,11000,10250,10290,751100,5145
2017/03/09,10090,10280,9920,10070,112200,5035
2017/03/10,10100,10170,9720,9930,114600,4965
2017/03/13,10050,10050,8430,8520,377300,4260
2017/03/14,8480,8680,8120,8480,266500,4240
2017/03/15,8360,9150,8110,8780,545000,4390
2017/03/16,8600,8750,8460,8660,114900,4330
2017/03/17,8700,8700,8010,8260,120100,4130
2017/03/21,7910,8440,7600,8290,123000,4145
