0,36d2a,20180116,1659
1,2069,東証ETF,NEXT NOTES 低ベータ50(NR)ETN,09:00,11770,1,1110,0.001
2,2068,東証ETF,NEXT NOTES 高ベータ30(NR)ETN,12:30,13570,100,3710,0.027
3,2923,東証2部,サトウ食品工業(株),09:00,3620,100,3500,0.029
4,1948,東証2部,(株)弘電社,09:00,4150,100,3200,0.031
5,6022,東証2部,(株)赤阪鐵工所,14:15,2157,100,2900,0.034
6,1475,東証ETF,iシェアーズ TOPIX ETF,15:00,1914,8964,258889,0.035
7,1682,東証ETF,(NEXT FUNDS)日経･東商取白金指数上場投信,09:00,181,100,2500,0.040
8,1576,東証ETF,南方 FTSE 中国A株 50 ETF,12:30,710,10,240,0.042
9,8685,東証1部外国,ＡＩＧ,14:02,6790,28,669,0.042
10,1807,東証JQS,(株)佐藤渡辺,14:55,3070,100,2300,0.043
11,1933,東証2部,(株)ＳＹＳＫＥＮ,13:37,2050,200,4700,0.043
12,2514,東証ETF,(NEXT FUNDS)外国株式･MSCI-KOKUSAI(H有),12:57,1056,110,2570,0.043
13,3024,東証JQS,クリエイト(株),14:23,597,500,11700,0.043
14,1643,東証ETF,ダイワ 上場投信･TOPIX-17情報･サービス,15:00,22990,1,20,0.050
15,3439,東証JQS,(株)三ツ知,14:23,1805,700,13300,0.053
16,5983,東証JQS,イワブチ(株),09:07,6730,100,1900,0.053
17,1627,東証ETF,(NEXT FUNDS)電力･ガス上場投信,15:00,7250,79,1079,0.073
18,1393,東証ETF,UBS ETF 米国株(MSCI米国),14:32,29800,2,27,0.074
19,3583,東証2部,オーベクス(株),14:09,1026,700,9200,0.076
20,1650,東証ETF,ダイワ 上場投信･TOPIX-17不動産,15:00,33800,1,13,0.077
21,1987,東証2部,(株)ソルコム,14:47,2109,700,9100,0.077
22,6414,東証JQS,川重冷熱工業(株),13:38,1590,100,1300,0.077
23,1660,東証ETF,MAXIS高利回りJリート上場投信,14:58,9240,262,3283,0.080
24,7462,東証JQS,ダイヤ通商(株),14:23,925,300,3700,0.081
25,1391,東証ETF,UBS ETF スイス株(MSCIスイス20/35),13:00,2053,33,390,0.085
26,9890,東証JQS,(株)マキヤ,10:09,690,500,5800,0.086
27,1599,東証ETF,ダイワ 上場投信-JPX日経400,15:00,16940,193,2081,0.093
28,1389,東証ETF,UBS ETF 英国大型株100(FTSE 100),09:00,11110,10,106,0.094
29,5965,東証2部,(株)フジマック,14:28,2510,1200,12400,0.097
30,1630,東証ETF,(NEXT FUNDS)小売上場投信,13:03,21780,4,41,0.098
31,7623,東証JQS,(株)サンオータス,14:59,372,1300,12800,0.102
32,6824,東証JQS,新コスモス電機(株),14:47,1549,900,8700,0.103
33,5950,東証2部,日本パワーファスニング(株),15:00,289,283800,2674300,0.106
34,1479,東証ETF,ダイワ 上場投信-MSCI日本株人材設備投資指数,13:03,21700,3,28,0.107
35,6096,マザーズ,(株)レアジョブ,15:00,1704,13000,119300,0.109
36,6648,東証JQS,(株)かわでん,14:55,2669,400,3600,0.111
37,7749,東証JQS,メディキット(株),11:28,5490,300,2700,0.111
38,2736,東証JQS,(株)サダマツ,14:59,269,33000,294000,0.112
39,3908,マザーズ,(株)コラボス,15:00,2947,1300,10600,0.123
40,8519,東証1部,ポケットカード(株),15:00,1070,15800,127700,0.124
41,1897,東証2部,金下建設(株),09:01,721,1000,8000,0.125
42,9909,東証JQS,愛光電気(株),09:26,1530,100,800,0.125
43,2761,東証JQS,トシン・グループ(株),12:30,3245,200,1500,0.133
44,6403,東証JQS,水道機工(株),10:28,2079,600,4500,0.133
45,7422,東証JQS,東邦レマック(株),11:29,476,2000,15000,0.133
46,9179,東証2部,川崎近海汽船(株),13:37,4035,1800,13400,0.134
47,1487,東証ETF,上場インデックスファンド米国債券(H有),10:57,18240,14,104,0.135
48,1642,東証ETF,ダイワ 上場投信･TOPIX-17電機･精密,15:00,21920,1,7,0.143
49,1681,東証ETF,上場インデックスファンド海外新興国株式,15:00,1644,5630,39090,0.144
50,2510,東証ETF,(NEXT FUNDS)国内債券・NOMURA-BPI総合,12:30,999,230,1600,0.144
51,6466,東証2部,東亜バルブエンジニアリング(株),13:12,1410,800,5400,0.148
52,8045,東証JQS,横浜丸魚(株),12:34,748,800,5400,0.148
53,2159,マザーズ,(株)フルスピード,15:00,1000,43000,284300,0.151
54,1799,東証JQS,第一建設工業(株),15:00,1665,8600,56500,0.152
55,2065,東証ETF,NEXT NOTES 日本株配当貴族（ドルH、NR）ETN,13:56,12810,200,1304,0.153
56,2903,東証2部,シノブフーズ(株),14:57,943,4000,25900,0.154
57,7521,東証JQS,(株)ムサシ,14:59,1917,800,5200,0.154
58,9313,東証2部,丸八倉庫(株),09:50,865,500,3200,0.156
59,4960,東証2部,ケミプロ化成(株),15:00,389,201000,1277200,0.157
60,7551,東証JQS,(株)ウェッズ,15:00,876,27300,173700,0.157
61,9537,東証2部,北陸ガス(株),12:30,3175,300,1900,0.158
62,1468,東証ETF,JPX日経400ベア上場投信インバース,13:03,7020,90,560,0.161
63,4229,東証1部,群栄化学工業(株),15:00,3980,1800,11100,0.162
64,8147,東証JQS,(株)トミタ,14:52,1166,1200,7400,0.162
65,1696,東証ETF,ETFS とうもろこし上場投資信託,14:56,94,19600,119100,0.165
66,6478,東証2部,ダイベア(株),15:00,885,6400,38300,0.167
67,9977,東証JQS,(株)アオキスーパー,13:40,1330,1000,6000,0.167
68,2927,東証JQS,(株)ＡＦＣ−ＨＤアムスライフサイエンス,15:00,938,13500,80300,0.168
69,7863,東証JQS,(株)平賀,14:12,485,3700,21900,0.169
70,8298,東証JQS,(株)ファミリー,14:44,467,700,4100,0.171
71,5962,東証2部,浅香工業(株),14:40,2030,1300,7500,0.173
72,6973,東証1部,協栄産業(株),15:00,2244,1900,10900,0.174
73,1989,東証2部,北陸電話工事(株),14:07,404,2200,12400,0.177
74,1364,東証ETF,ｉシェアーズ JPX日経400 ETF,14:58,17040,117,645,0.181
75,3089,東証JQS,テクノアルファ(株),15:00,1187,2700,14900,0.181
76,9408,東証JQS,(株)新潟放送,14:29,989,1500,8300,0.181
77,2216,東証2部,カンロ(株),13:58,3320,200,1100,0.182
78,2703,東証JQS,日本ライトン(株),14:57,310,33100,181200,0.183
79,2044,東証ETF,NEXT NOTES S&P500 配当貴族(NR)ETN,14:58,13030,96,521,0.184
80,5287,東証2部,(株)イトーヨーギョー,15:00,1104,45200,245500,0.184
81,7997,東証2部,(株)くろがね工作所,13:48,1449,900,4900,0.184
82,9519,マザーズ,(株)レノバ,15:00,1181,97300,529700,0.184
83,7404,東証2部,昭和飛行機工業(株),15:00,1531,18600,99200,0.188
84,9355,東証2部,(株)リンコーコーポレーション,12:30,1739,300,1600,0.188
85,6064,マザーズ,(株)アクトコール,15:00,1222,33000,174700,0.189
86,5386,東証2部,(株)鶴弥,14:03,463,3700,19400,0.191
87,1595,東証ETF,NZAM 上場投信 東証REIT指数,13:32,1711,380,1980,0.192
88,6964,東証2部,(株)サンコー,15:00,658,21200,109000,0.194
89,1361,東証ETF,iS米国Hイールド債券ETF-JDR(iBoxxドル建てLHYC),15:00,11400,678,3456,0.196
90,3477,マザーズ,フォーライフ(株),14:47,1900,2000,10200,0.196
91,1460,東証ETF,MAXIS JAPAN クオリティ150上場投信,09:00,20930,1,5,0.200
92,1938,東証2部,日本リーテック(株),12:30,1376,1200,6000,0.200
93,2391,東証JQS,(株)プラネット,10:11,2121,400,2000,0.200
94,3600,東証2部,(株)フジックス,12:39,2520,500,2500,0.200
95,4629,東証JQS,大伸化学(株),09:35,1700,100,500,0.200
96,7565,東証2部,萬世電機(株),09:23,1050,1000,5000,0.200
97,9441,東証JQS,(株)ベルパーク,13:03,3380,200,1000,0.200
98,2511,東証ETF,(NEXT FUNDS)外国債券・シティ世界国債(除く日本・H無),13:49,995,720,3590,0.201
99,3562,東証JQS,(株)Ｎｏ．１,15:00,2150,38800,193100,0.201
100,4718,東証1部,(株)早稲田アカデミー,15:00,1707,3000,14700,0.204
101,2769,東証JQS,(株)ヴィレッジヴァンガードコーポレーション,15:00,1036,26500,129300,0.205
102,1597,東証ETF,MAXIS Jリート上場投信,15:00,1737,3350,16220,0.207
103,6316,東証1部,(株)丸山製作所,15:00,2033,2200,10600,0.208
104,2037,東証ETF,NEXT NOTES 日経・TOCOM 金 ベア ETN,14:52,8120,9,43,0.209
105,3093,東証1部,(株)トレジャー・ファクトリー,15:00,1011,13500,64100,0.211
106,4187,東証1部,大阪有機化学工業(株),15:00,1733,323300,1530400,0.211
107,9972,東証1部,アルテック(株),15:00,381,1091700,5175400,0.211
108,3836,東証2部,(株)アバント,14:59,912,14100,66200,0.213
109,8044,東証2部,大都魚類(株),12:41,1262,1000,4700,0.213
110,9059,東証2部,カンダホールディングス(株),15:00,1245,1300,6100,0.213
111,9070,東証1部,トナミホールディングス(株),15:00,5900,2000,9400,0.213
112,4640,東証JQS,アンドール(株),15:00,664,40500,188900,0.214
113,9063,東証2部,岡山県貨物運送(株),11:08,328,3000,14000,0.214
