0,2d2a,20180305,1840
1,3132,東証1部,マクニカ・富士エレホールディングス(株),2318,-17.60,-495,1277600
2,3344,東証JQS,(株)ワンダーコーポレーション,1423,-16.05,-272,188500
3,2389,東証1部,(株)オプトホールディング,1205,-16.03,-230,754700
4,6294,東証1部,オカダアイヨン(株),1390,-14.98,-245,469200
5,3300,マザーズ,(株)ＡＭＢＩＴＩＯＮ,2068,-14.86,-361,435700
6,6026,マザーズ,ＧＭＯ　ＴＥＣＨ(株),3300,-14.73,-570,64000
7,3852,東証1部,サイバーコム(株),1868,-14.66,-321,692100
8,2351,マザーズ,(株)ＡＳＪ,1454,-14.52,-247,425700
9,6158,東証JQS,(株)和井田製作所,1214,-14.51,-206,191300
10,6099,東証1部,(株)エラン,1383,-14.37,-232,331100
11,9734,東証JQS,(株)精養軒,1050,-14.36,-176,20000
12,3994,マザーズ,(株)マネーフォワード,4220,-14.23,-700,485400
13,4316,東証JQG,(株)ビーマップ,1360,-14.20,-225,319200
14,4380,マザーズ,(株)Ｍマート,4610,-14.15,-760,285000
15,3917,マザーズ,(株)アイリッジ,1474,-13.90,-238,470500
16,6069,マザーズ,トレンダーズ(株),2287,-13.37,-353,328200
17,2385,マザーズ,(株)総医研ホールディングス,669,-13.12,-101,4782800
18,1400,東証JQG,ルーデン・ホールディングス(株),477,-12.80,-70,201500
19,3963,東証1部,(株)シンクロ・フード,4270,-12.68,-620,73300
20,9441,東証JQS,(株)ベルパーク,4010,-12.54,-575,2100
21,3036,東証1部,アルコニックス(株),2160,-12.12,-298,471900
22,3939,マザーズ,(株)カナミックネットワーク,3805,-11.82,-510,73600
23,6274,東証1部,(株)新川,1134,-11.68,-150,789400
24,7435,東証JQS,(株)ナ・デックス,1319,-11.60,-173,48200
25,3267,マザーズ,(株)フィル・カンパニー,7970,-11.54,-1040,475900
26,3054,東証JQS,(株)ハイパー,1586,-11.40,-204,200000
27,6541,マザーズ,グレイステクノロジー(株),7010,-11.27,-890,106600
28,3446,マザーズ,(株)ジェイテックコーポレーション,11120,-11.18,-1400,2204500
29,32849,東証1部,(株)フージャースホールディングス第2回新株予約権,227,-10.98,-28,419400
30,3370,東証JQS,(株)フジタコーポレーション,1693,-10.89,-207,54400
31,3782,マザーズ,(株)ディー・ディー・エス,593,-10.83,-72,1975700
32,3791,東証JQS,(株)ＩＧポート,3695,-10.53,-435,3186900
33,4627,東証JQS,ナトコ(株),1421,-10.40,-165,11200
34,3358,東証JQS,ワイエスフード(株),371,-10.39,-43,88800
35,6176,マザーズ,(株)ブランジスタ,1412,-10.35,-163,317800
36,3623,マザーズ,ビリングシステム(株),5390,-10.32,-620,134600
37,6172,マザーズ,(株)メタップス,2301,-10.12,-259,479600
38,3741,東証1部,(株)セック,3165,-10.09,-355,149900
39,4586,マザーズ,(株)メドレックス,1658,-10.09,-186,2603900
40,2160,マザーズ,(株)ジーエヌアイグループ,509,-10.07,-57,8975000
41,3928,東証1部,(株)マイネット,1375,-10.07,-154,340000
42,4813,マザーズ,(株)ＡＣＣＥＳＳ,1002,-10.05,-112,1193500
43,6629,東証JQS,テクノホライゾン・ホールディングス(株),810,-10.00,-90,1849600
44,3557,マザーズ,ユナイテッド＆コレクティブ(株),2526,-9.98,-280,20700
45,3697,マザーズ,(株)ＳＨＩＦＴ,4545,-9.82,-495,289500
46,6864,東証JQS,(株)エヌエフ回路設計ブロック,3400,-9.81,-370,438800
47,7575,東証1部,日本ライフライン(株),3145,-9.76,-340,1898700
48,6246,東証2部,(株)テクノスマート,1278,-9.75,-138,318000
49,6254,東証JQS,野村マイクロ・サイエンス(株),1048,-9.73,-113,135100
50,3953,東証JQS,大村紙業(株),2201,-9.72,-237,29900
51,4651,東証1部,(株)サニックス,242,-9.70,-26,999800
52,3934,マザーズ,(株)ベネフィットジャパン,1334,-9.68,-143,42100
53,6867,東証JQS,リーダー電子(株),787,-9.64,-84,74900
54,4594,マザーズ,ブライトパス・バイオ(株),722,-9.52,-76,2111100
55,2693,東証JQS,ＹＫＴ(株),685,-9.51,-72,499100
56,7713,東証JQS,シグマ光機(株),2124,-9.50,-223,58600
57,6182,マザーズ,(株)ロゼッタ,1583,-9.44,-165,164100
58,4980,東証1部,デクセリアルズ(株),1199,-9.37,-124,1601900
59,3578,東証2部,倉庫精練(株),253,-9.32,-26,164000
60,3747,東証2部,(株)インタートレード,341,-9.31,-35,116500
61,6166,マザーズ,(株)中村超硬,5550,-9.31,-570,397800
62,6192,マザーズ,ハイアス・アンド・カンパニー(株),511,-9.24,-52,246200
63,3965,東証JQS,(株)キャピタル・アセット・プランニング,3160,-9.20,-320,32400
64,3891,東証JQS,ニッポン高度紙工業(株),2720,-9.18,-275,168500
65,3199,東証1部,綿半ホールディングス(株),3570,-9.16,-360,56400
66,6553,マザーズ,ソウルドアウト(株),3670,-9.16,-370,84700
67,5971,東証JQS,(株)共和工業所,6480,-9.12,-650,6700
68,6433,東証JQS,ヒーハイスト精工(株),691,-9.08,-69,200200
69,3667,東証1部,(株)ｅｎｉｓｈ,921,-8.99,-91,861500
70,3814,東証JQG,(株)アルファクス・フード・システム,1376,-8.93,-135,26700
71,2162,東証JQS,ｎｍｓホールディングス(株),858,-8.92,-84,209600
72,4579,東証JQG,ラクオリア創薬(株),1892,-8.91,-185,2846900
73,3390,東証JQS,ＩＮＥＳＴ(株),113,-8.87,-11,4522700
74,6552,マザーズ,(株)ＧａｍｅＷｉｔｈ,1641,-8.83,-159,258800
75,3323,東証JQS,レカム(株),291,-8.78,-28,4556200
76,9929,東証2部,平和紙業(株),615,-8.75,-59,27900
77,6863,東証JQS,(株)ニレコ,1069,-8.63,-101,60100
78,5542,東証JQS,新報国製鉄(株),2222,-8.52,-207,58100
79,2488,東証JQS,日本サード・パーティ(株),1034,-8.50,-96,180100
80,4080,東証JQS,(株)田中化学研究所,1648,-8.50,-153,324500
81,6384,東証JQS,(株)昭和真空,2469,-8.49,-229,140500
82,6266,東証JQS,タツモ(株),1710,-8.46,-158,197400
83,3021,東証2部,(株)パシフィックネット,846,-8.44,-78,176400
84,3983,マザーズ,(株)オロ,2268,-8.44,-209,149700
85,3966,マザーズ,(株)ユーザベース,1800,-8.40,-165,352000
86,6095,マザーズ,メドピア(株),1170,-8.38,-107,508700
87,6640,東証1部,第一精工(株),2503,-8.35,-228,206100
88,3940,東証2部,(株)ノムラシステムコーポレーション,1273,-8.29,-115,49900
89,3042,東証JQG,(株)セキュアヴェイル,998,-8.27,-90,116200
90,3719,東証JQS,(株)ジェクシード,145,-8.23,-13,622100
91,6194,マザーズ,(株)アトラエ,10840,-8.21,-970,65200
92,6626,東証JQS,ＳＥＭＩＴＥＣ(株),6150,-8.21,-550,34100
93,6677,東証JQS,(株)エスケーエレクトロニクス,2169,-8.21,-194,193100
94,6337,東証JQS,(株)テセック,1836,-8.11,-162,74700
95,6977,東証2部,(株)日本抵抗器製作所,1815,-8.10,-160,39200
96,6989,東証1部,北陸電気工業(株),1543,-8.10,-136,81500
