0,1w2a,20180119,2036
1,3953,東証JQS,大村紙業(株),1400,78.80 %,617,104400
2,2930,東証1部,(株)北の達人コーポレーション,2410,75.40 %,1036,28389200
3,3267,マザーズ,(株)フィル・カンパニー,6660,71.21 %,2770,4354300
4,9307,東証2部,(株)杉村倉庫,3250,64.97 %,1280,14122700
5,2884,東証1部,(株)ヨシムラ・フード・ホールディングス,9910,50.15 %,3310,2144000
6,5279,東証JQS,日本興業(株),1535,47.88 %,497,356100
7,3967,マザーズ,(株)エルテス,3020,45.75 %,948,2978800
8,4824,マザーズ,(株)メディアシーク,690,39.11 %,194,13266700
9,6561,マザーズ,(株)ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,2925,37.32 %,795,5874600
10,5724,東証JQS,(株)アサカ理研,2893,36.08 %,767,2332000
11,3168,東証2部,黒谷(株),1798,35.70 %,473,3141000
12,3266,東証JQS,(株)ファンドクリエーショングループ,155,34.78 %,40,58211600
13,6433,東証JQS,ヒーハイスト精工(株),924,34.50 %,237,3842800
14,7711,東証JQS,助川電気工業(株),1345,33.17 %,335,1398200
15,6895,東証2部,ダイヤモンド電機(株),8320,32.48 %,2040,413700
16,3791,東証JQS,(株)ＩＧポート,2531,32.44 %,620,1357700
17,6026,マザーズ,ＧＭＯ　ＴＥＣＨ(株),3665,31.98 %,888,119900
18,3054,東証JQS,(株)ハイパー,1302,30.72 %,306,209100
19,3479,マザーズ,(株)ティーケーピー,3825,30.68 %,898,1648700
20,1400,東証JQG,ルーデン・ホールディングス(株),740,30.05 %,171,7319800
21,6058,東証1部,(株)ベクトル,2144,29.86 %,493,6169300
22,6149,東証JQS,(株)小田原エンジニアリング,4385,29.54 %,1000,2147700
23,4317,東証JQS,(株)レイ,912,28.09 %,200,33968000
24,3747,東証2部,(株)インタートレード,432,25.95 %,89,17538300
25,3810,東証2部,サイバーステップ(株),3460,25.59 %,705,5747700
26,9704,東証1部,(株)アゴーラ・ホスピタリティー・グループ,45,25.00 %,9,81618000
27,1853,東証2部,(株)森組,604,24.79 %,120,9347800
28,3454,東証1部,ファーストブラザーズ(株),1614,24.73 %,320,2547200
29,6647,東証2部,森尾電機(株),2531,24.37 %,496,61500
30,6800,東証1部,(株)ヨコオ,2102,23.79 %,404,2528900
31,1691,東証ETF,ETFS ガソリン上場投資信託,3215,23.65 %,615,261
32,2471,東証JQS,(株)エスプール,4270,23.23 %,805,685700
33,6494,東証JQS,(株)ＮＦＫホールディングス,208,23.08 %,39,107361000
34,6158,東証JQS,(株)和井田製作所,1088,22.38 %,199,808800
35,3825,東証2部,(株)リミックスポイント,820,21.66 %,146,32646500
