0,1d2a,20180208,1840
1,4117,東証2部,川崎化成工業(株),320,33.33,80,120000
2,3578,東証2部,倉庫精練(株),355,29.09,80,2997000
3,3045,東証2部,(株)カワサキ,2126,23.17,400,4200
4,3998,マザーズ,(株)すららネット,3800,22.58,700,80000
5,5982,東証2部,(株)マルゼン,2838,19.24,458,114000
6,2156,東証JQS,セーラー広告(株),400,19.05,64,308300
7,4579,東証JQG,ラクオリア創薬(株),3185,18.62,500,6324500
8,2477,マザーズ,手間いらず(株),3255,18.23,502,186900
9,3267,マザーズ,(株)フィル・カンパニー,8870,18.11,1360,996600
10,6077,東証1部,(株)Ｎ・フィールド,1806,17.96,275,1077000
11,3985,マザーズ,テモナ(株),6590,17.89,1000,4800
12,6855,東証1部,日本電子材料(株),668,17.61,100,72200
13,3963,東証1部,(株)シンクロ・フード,3425,17.17,502,98600
14,7609,東証1部,ダイトロン(株),2486,16.55,353,614500
15,8927,東証JQS,(株)明豊エンタープライズ,712,16.34,100,12910600
16,7836,東証JQS,アビックス(株),165,16.20,23,4358000
17,6292,東証2部,(株)カワタ,2007,15.48,269,575600
18,9880,東証1部,イノテック(株),1120,15.46,150,330500
19,6284,東証1部,日精エー・エス・ビー機械(株),7480,15.43,1000,137800
20,9133,東証JQS,(株)東栄リーファーライン,752,15.34,100,5300
21,4064,東証1部,日本カーバイド工業(株),2162,15.31,287,423700
22,3929,マザーズ,ソーシャルワイヤー(株),1960,15.23,259,201900
23,4556,東証JQS,(株)カイノス,773,14.86,100,187200
24,3021,東証2部,(株)パシフィックネット,779,14.73,100,22800
25,3680,マザーズ,(株)ホットリンク,787,14.56,100,63500
26,2491,東証1部,バリューコマース(株),1272,14.29,159,1703100
27,9765,東証1部,(株)オオバ,597,14.15,74,3162700
28,9421,東証JQS,(株)エヌジェイホールディングス,3720,14.11,460,91500
29,4218,東証1部,ニチバン(株),3300,14.03,406,122200
30,6898,東証JQS,トミタ電機(株),2230,13.78,270,9700
31,7172,マザーズ,(株)ジャパンインベストメントアドバイザー,3965,13.77,480,1379100
32,5453,東証1部,東洋鋼鈑(株),712,13.74,86,7598900
33,4972,東証JQS,綜研化学(株),3150,13.68,379,200300
34,7525,東証1部,リックス(株),2030,13.41,240,89400
35,6835,東証2部,アライドテレシスホールディングス(株),120,13.21,14,3362900
36,4824,マザーズ,(株)メディアシーク,734,12.92,84,1368000
37,3921,東証1部,(株)ネオジャパン,1719,12.57,192,126500
38,6549,東証JQS,ディーエムソリューションズ(株),1965,12.29,215,9100
39,6553,マザーズ,ソウルドアウト(株),3005,12.29,329,117000
40,6086,マザーズ,シンメンテホールディングス(株),2244,12.20,244,43000
41,2778,東証JQS,パレモ・ホールディングス(株),586,12.05,63,242600
42,4304,東証JQS,(株)Ｅストアー,988,12.02,106,89500
43,9519,マザーズ,(株)レノバ,1743,11.95,186,596400
44,1439,東証JQS,(株)安江工務店,1437,11.92,153,14500
45,3954,東証JQS,昭和パックス(株),1681,11.03,167,12000
