0,33d2b,20180202,1840
1,4664,東証JQS,ＲＳＣ,02/02,1600,4719200,17880,263.937
2,4335,東証JQS,(株)アイ・ピー・エス,02/02,718,488400,8740,55.881
3,7446,東証JQS,東北化学薬品(株),02/02,791,74000,3000,24.667
4,2385,マザーズ,(株)総医研ホールディングス,02/02,682,6683200,272940,24.486
5,1387,東証ETF,UBS ETF 欧州通貨圏株(MSCI EMU),02/02,17320,70,3,23.333
6,4777,東証JQS,(株)ガーラ,02/02,419,2193100,95740,22.907
7,2045,東証ETF,NEXT NOTES S&P シンガポール リート(NR)ETN,02/02,11990,199,9,22.743
8,2345,東証2部,アイスタディ(株),02/02,2015,195600,9140,21.400
9,3371,東証1部,(株)ソフトクリエイトホールディングス,02/02,1765,250900,12420,20.201
10,1487,東証ETF,上場インデックスファンド米国債券(H有),02/02,17990,176,16,11.234
11,2309,東証1部,シミックホールディングス(株),02/02,2457,374000,34440,10.859
12,1457,東証ETF,ダイワ 上場投信-TOPIXインバース（-1倍）,02/02,7110,506,50,10.120
13,4293,東証JQS,(株)セプテーニ・ホールディングス,02/02,406,4738400,484200,9.786
14,3687,東証1部,(株)フィックスターズ,02/02,7030,1388400,146840,9.455
15,9312,東証1部,ケイヒン(株),02/02,1815,116900,12440,9.397
16,1631,東証ETF,(NEXT FUNDS)銀行上場投信,02/02,12660,2112,237,8.919
17,4228,東証1部,積水化成品工業(株),02/02,1253,690300,78920,8.747
18,6032,東証1部,(株)インターワークス,02/02,1224,380100,45760,8.306
19,5729,東証2部,日本精鉱(株),02/02,4150,37200,4740,7.848
20,5476,東証1部,日本高周波鋼業(株),02/02,902,741800,94760,7.828
21,2459,東証2部,アウンコンサルティング(株),02/02,313,123000,15740,7.814
22,3842,東証JQG,(株)ネクストジェン,02/02,2398,94200,12360,7.621
23,9929,東証2部,平和紙業(株),02/02,833,971800,130000,7.475
24,7241,東証1部,フタバ産業(株),02/02,1186,2120800,294820,7.194
25,4783,東証JQS,日本コンピュータ・ダイナミクス(株),02/02,1617,1333000,187560,7.107
26,1599,東証ETF,ダイワ 上場投信-JPX日経400,02/02,16650,3553,518,6.862
27,7901,東証JQS,(株)マツモト,02/02,3540,1200,175,6.857
28,6670,東証2部,(株)ＭＣＪ,02/02,1324,2047800,301100,6.801
29,3409,東証2部,北日本紡績(株),02/02,1206,84200,12960,6.497
30,1726,東証1部,(株)ビーアールホールディングス,02/02,499,583300,89820,6.494
31,9517,東証1部,イーレックス(株),02/02,946,4765100,734000,6.492
32,1388,東証ETF,UBS ETF 欧州通貨圏小型株(MSCI EMU小型株),02/02,14370,96,15,6.486
33,1398,東証ETF,SMAM 東証REIT指数上場投信,02/02,1763,1740,270,6.444
34,9385,東証JQG,(株)ショーエイコーポレーション,02/02,1090,161800,25720,6.291
35,9853,東証JQS,(株)銀座ルノアール,02/02,1034,26300,4200,6.262
36,6345,東証1部,(株)アイチコーポレーション,02/02,763,1186900,191720,6.191
37,4976,東証JQS,東洋ドライルーブ(株),02/02,6530,32000,5340,5.993
38,5857,東証1部,アサヒホールディングス(株),02/02,2374,1781300,300340,5.931
39,7214,東証1部,ＧＭＢ(株),02/02,2033,321100,54740,5.866
40,6050,東証1部,イー・ガーディアン(株),02/02,3165,1406200,243400,5.777
41,4739,東証1部,伊藤忠テクノソリューションズ(株),02/02,4630,1250700,220280,5.678
42,5695,東証JQS,パウダーテック(株),02/02,5880,26600,4780,5.565
43,5446,東証2部,北越メタル(株),02/02,1490,15800,2840,5.563
44,4107,東証2部,伊勢化学工業(株),02/02,715,212000,38200,5.550
45,8686,東証1部外国,アフラック,02/02,9770,1300,238,5.474
46,3672,東証1部,(株)オルトプラス,02/02,1065,3284900,606660,5.415
47,2317,東証1部,(株)システナ,02/02,4570,492500,92460,5.327
48,6629,東証JQS,テクノホライゾン・ホールディングス(株),02/02,918,8884100,1689680,5.258
49,7938,東証JQS,(株)リーガルコーポレーション,02/02,3000,4700,900,5.222
50,5482,東証1部,愛知製鋼(株),02/02,4800,229700,44860,5.120
51,8256,東証JQS,(株)プロルート丸光,02/02,252,1403700,275940,5.087
52,9739,東証1部,ＮＳＷ,02/02,2975,335400,67160,4.994
53,7518,東証1部,ネットワンシステムズ(株),02/02,1864,4377400,877180,4.990
54,6167,東証1部,冨士ダイス(株),02/02,1249,195700,39680,4.932
55,5352,東証1部,黒崎播磨(株),02/02,5710,323000,65640,4.921
