0,36d2a,20180112,1840
1,1457,東証ETF,ダイワ 上場投信-TOPIXインバース（-1倍）,01/12,7060,9,2801,0.003
2,1456,東証ETF,ダイワ 上場投信-日経平均インバース,01/12,6900,52,4164,0.012
3,1460,東証ETF,MAXIS JAPAN クオリティ150上場投信,01/12,20940,1,34,0.029
4,1498,東証ETF,One ETF ESG,01/12,14750,1,35,0.029
5,9176,東証JQS,佐渡汽船(株),01/12,254,200,4900,0.041
6,1394,東証ETF,UBS ETF 先進国株(MSCIワールド),01/12,24260,4,94,0.043
7,5815,東証1部,沖電線(株),01/12,3630,1200,25900,0.046
8,1349,東証ETF,ABF 汎アジア債券インデックス･ファンド,01/12,13230,7,140,0.050
9,6342,東証2部,(株)太平製作所,01/12,2570,100,1900,0.053
10,6894,東証2部,パルステック工業(株),01/12,1815,200,3700,0.054
11,1369,東証ETF,One ETF 日経225,01/12,23630,50,896,0.056
12,9720,東証JQS,(株)ホテル、ニューグランド,01/12,3015,100,1800,0.056
13,7021,東証2部,(株)ニッチツ,01/12,2296,400,6900,0.058
14,7404,東証2部,昭和飛行機工業(株),01/12,1471,11900,195500,0.061
15,2513,東証ETF,(NEXT FUNDS)外国株式･MSCI-KOKUSAI(H無),01/12,1040,140,2110,0.066
16,4102,東証2部,丸尾カルシウム(株),01/12,1770,200,2800,0.071
17,8044,東証2部,大都魚類(株),01/12,1260,100,1400,0.071
18,3747,東証2部,(株)インタートレード,01/12,343,643800,8658200,0.074
19,3123,東証2部,サイボー(株),01/12,519,2100,25400,0.083
20,5974,東証1部,中国工業(株),01/12,889,6300,75800,0.083
21,7877,東証JQS,永大化工(株),01/12,399,1000,12000,0.083
22,6060,東証JQS,こころネット(株),01/12,1314,600,6900,0.087
23,1633,東証ETF,(NEXT FUNDS)不動産上場投信,01/12,31650,19,213,0.089
24,7705,東証2部,ジーエルサイエンス(株),01/12,2166,4300,47400,0.091
25,1674,東証ETF,ETFS 白金上場投信,01/12,10100,2,21,0.095
26,1364,東証ETF,ｉシェアーズ JPX日経400 ETF,01/12,16860,90,911,0.099
27,1776,東証2部,三井住建道路(株),01/12,394,2000,20000,0.100
28,2877,東証JQS,日東ベスト(株),01/12,963,600,5700,0.105
