0,1w2a,20180202,2036
1,4664,東証JQS,ＲＳＣ,1600,166.22 %,999,4806400
2,6467,東証JQS,(株)ニチダイ,1797,103.97 %,916,10074100
3,9929,東証2部,平和紙業(株),833,65.61 %,330,1619700
4,7908,東証1部,ＫＩＭＯＴＯ,457,44.16 %,140,19363600
5,2491,東証1部,バリューコマース(株),1125,39.93 %,321,5324800
6,7826,東証JQS,(株)フルヤ金属,7020,38.74 %,1960,597800
7,3791,東証JQS,(株)ＩＧポート,3355,36.00 %,888,197600
8,4642,東証2部,オリジナル設計(株),1021,33.81 %,258,2644200
9,2345,東証2部,アイスタディ(株),2015,33.53 %,506,236900
10,3042,東証JQG,(株)セキュアヴェイル,918,29.66 %,210,3033300
11,6292,東証2部,(株)カワタ,2093,29.44 %,476,3733500
12,6629,東証JQS,テクノホライゾン・ホールディングス(株),918,27.86 %,200,14895800
13,4875,東証JQS,メディシノバ,1135,27.10 %,242,4561200
14,4113,東証2部,田岡化学工業(株),4110,27.05 %,875,164100
15,9037,東証1部,(株)ハマキョウレックス,4085,26.47 %,855,785700
16,9082,東証2部,大和自動車交通(株),2022,26.38 %,422,442000
17,3267,マザーズ,(株)フィル・カンパニー,8510,25.52 %,1730,3358500
18,3132,東証1部,マクニカ・富士エレホールディングス(株),3120,25.35 %,631,2652100
19,5453,東証1部,東洋鋼鈑(株),612,24.90 %,122,8422500
20,5344,東証1部,(株)ＭＡＲＵＷＡ,10140,24.72 %,2010,1400000
21,1853,東証2部,(株)森組,802,24.15 %,156,7820200
22,4576,東証JQG,(株)デ・ウエスタン・セラピテクス研究所,674,23.67 %,129,6262000
23,5923,東証1部,高田機工(株),4280,23.34 %,810,326000
24,4586,マザーズ,(株)メドレックス,1600,23.27 %,302,3584600
25,3224,マザーズ,(株)ゼネラル・オイスター,1530,22.40 %,280,115300
26,3929,マザーズ,ソーシャルワイヤー(株),1800,22.12 %,326,956900
27,9519,マザーズ,(株)レノバ,1629,22.02 %,294,2133400
28,6794,東証1部,フォスター電機(株),3355,21.65 %,597,5955800
29,5807,東証1部,東京特殊電線(株),3615,21.31 %,635,260700
30,5010,東証2部,日本精蝋(株),468,21.24 %,82,2309300
31,1382,東証JQS,(株)ホーブ,1200,21.21 %,210,315500
32,2317,東証1部,(株)システナ,4570,20.58 %,780,853900
33,4695,東証2部,(株)マイスターエンジニアリング,1090,20.18 %,183,256100
34,2820,東証JQS,(株)やまみ,3000,20.05 %,501,91700
35,5352,東証1部,黒崎播磨(株),5710,19.96 %,950,635600
36,6158,東証JQS,(株)和井田製作所,1307,19.91 %,217,733400
37,4287,東証JQS,(株)ジャストプランニング,1162,19.79 %,192,1482400
38,9385,東証JQG,(株)ショーエイコーポレーション,1090,19.52 %,178,250800
39,2175,東証1部,(株)エス・エム・エス,4170,18.97 %,665,2672000
40,5279,東証JQS,日本興業(株),1920,18.45 %,299,493100
41,1967,東証1部,(株)ヤマト,985,18.25 %,152,577300
42,7305,東証1部,新家工業(株),2794,18.19 %,430,412800
43,3799,東証2部,キーウェアソリューションズ(株),802,18.11 %,123,1162400
44,8075,東証1部,神鋼商事(株),4210,18.09 %,645,377000
45,5491,東証1部,日本金属(株),3355,17.64 %,503,1065600
46,4335,東証JQS,(株)アイ・ピー・エス,718,17.51 %,107,526300
47,4771,東証JQS,(株)エフアンドエム,1367,17.34 %,202,232200
48,7575,東証1部,日本ライフライン(株),3330,17.17 %,488,12419900
49,3919,東証1部,パイプドＨＤ(株),1480,17.09 %,216,345300
50,6182,マザーズ,(株)ロゼッタ,1797,17.07 %,262,1261300
51,6882,東証2部,(株)三社電機製作所,1916,17.04 %,279,7125900
52,5727,東証1部,東邦チタニウム(株),1831,17.00 %,266,8120200
53,2209,東証1部,井村屋グループ(株),4495,16.91 %,650,1659500
54,3482,マザーズ,ロードスターキャピタル(株),2507,16.77 %,360,4608800
55,6210,東証1部,東洋機械金属(株),1140,16.68 %,163,2683500
56,3371,東証1部,(株)ソフトクリエイトホールディングス,1765,16.12 %,245,297100
57,9090,東証1部,(株)丸和運輸機関,4410,16.05 %,610,1070700
58,5903,東証JQS,ＳＨＩＮＰＯ(株),1508,16.00 %,208,227400
59,3199,東証1部,綿半ホールディングス(株),4800,15.80 %,655,397000
60,4976,東証JQS,東洋ドライルーブ(株),6530,15.78 %,890,57200
61,2385,マザーズ,(株)総医研ホールディングス,682,15.59 %,92,7797500
