0,33d2a,20180123,1645
1,1624,東証ETF,(NEXT FUNDS)機械上場投信,13:48,42600,609,1,609.000
2,1599,東証ETF,ダイワ 上場投信-JPX日経400,13:32,17110,37084,198,187.293
3,8201,東証1部,さが美グループホールディングス(株),15:00,157,25609000,250000,102.436
4,1311,東証ETF,TOPIXCore30連動型上場投資信託,14:57,865,58310,640,91.109
5,1631,東証ETF,(NEXT FUNDS)銀行上場投信,14:39,13060,1574,18,87.444
6,3054,東証JQS,(株)ハイパー,15:00,1888,4422900,54100,81.754
7,1464,東証ETF,ダイワ上場投信-JPX日経400レバレッジ,15:00,13580,1225,19,64.474
8,8191,東証JQS,(株)光製作所,15:00,6590,18800,300,62.667
9,3469,東証JQS,(株)デュアルタップ,15:00,3755,289400,5700,50.772
10,8912,東証2部,(株)エリアクエスト,15:00,290,10015300,327100,30.618
11,1312,東証ETF,小型コア･インデックス連動型上場投資信託,14:57,23490,152,5,30.400
12,2930,東証1部,(株)北の達人コーポレーション,15:00,2840,6850000,225900,30.323
13,4824,マザーズ,(株)メディアシーク,15:00,749,3140500,108900,28.838
14,2776,東証JQS,新都ホールディングス(株),15:00,262,6967900,263000,26.494
15,7169,東証JQS,(株)ニュートン・フィナンシャル・コンサルティング,15:00,1972,67600,2700,25.037
16,1691,東証ETF,ETFS ガソリン上場投資信託,14:54,3100,100,4,25.000
17,4551,東証1部,鳥居薬品(株),15:00,3160,391500,16100,24.317
18,1586,東証ETF,上場インデックス TOPIX Ex-Financials,10:51,1575,97,4,24.250
19,6591,東証2部,西芝電機(株),15:00,183,738800,32100,23.016
20,1364,東証ETF,ｉシェアーズ JPX日経400 ETF,14:50,17210,2277,100,22.770
21,6647,東証2部,森尾電機(株),14:58,3315,533500,23500,22.702
22,4231,東証1部,タイガースポリマー(株),15:00,930,320800,14200,22.592
23,2513,東証ETF,(NEXT FUNDS)外国株式･MSCI-KOKUSAI(H無),13:01,1058,2340,110,21.273
24,2045,東証ETF,NEXT NOTES S&P シンガポール リート(NR)ETN,13:22,12280,688,33,20.848
25,3741,東証1部,(株)セック,15:00,2923,768600,38400,20.016
26,1992,東証JQS,神田通信機(株),15:00,2900,12000,600,20.000
27,6492,東証2部,岡野バルブ製造(株),14:49,2800,5600,300,18.667
28,8705,東証JQS,岡藤ホールディングス(株),15:00,219,5700400,308600,18.472
29,9827,東証JQS,リリカラ(株),15:00,175,640000,36000,17.778
30,1687,東証ETF,ETFS 農産物上場投資信託,13:49,589,350,20,17.500
31,2436,東証JQS,共同ピーアール(株),15:00,1699,5200,300,17.333
32,1632,東証ETF,(NEXT FUNDS)金融(除く銀行)上場投信,14:51,15040,172,10,17.200
33,1469,東証ETF,JPX日経400ベア2倍上場投信ダブルインバース,15:00,4270,3730,220,16.955
34,2795,東証JQS,日本プリメックス(株),14:57,795,12800,800,16.000
35,1670,東証ETF,MAXIS S&P三菱系企業群上場投信,14:34,169,9100,600,15.167
36,1480,東証ETF,(NEXT FUNDS)野村企業価値分配指数上場投信,09:53,17920,15,1,15.000
37,4770,東証2部,図研エルミック(株),15:00,530,243700,16800,14.506
38,2032,東証ETF,NEXT NOTES 香港ハンセン･ベアETN,14:59,5850,101,7,14.429
39,1698,東証ETF,上場インデックスファンド日本高配当,14:59,2005,3990,280,14.250
40,6637,東証JQS,寺崎電気産業(株),15:00,1678,85600,6100,14.033
41,9265,東証1部,ヤマシタヘルスケアホールディングス(株),15:00,1581,70600,5100,13.843
42,5199,東証JQS,不二ラテックス(株),15:00,3155,4100,300,13.667
43,5289,東証2部,ゼニス羽田ホールディングス(株),15:00,443,4021000,307300,13.085
44,6031,マザーズ,サイジニア(株),15:00,1838,15600,1200,13.000
45,6560,マザーズ,(株)エル・ティー・エス,15:00,2561,647100,50000,12.942
46,9355,東証2部,(株)リンコーコーポレーション,15:00,1739,1200,100,12.000
47,1489,東証ETF,(NEXT FUNDS)日経平均高配当株50指数連動型ETF,14:44,42950,346,29,11.931
