Code,Name,Short Seller,Date,Ratio,Number,Prev. Date,Prev. Ratio
4570,免疫生物研究所　普通株式,JPM Securities Japan Co Ltd.,2018-08-08,0.0108,91000,2018-08-01 00:00:00,0.0118
4570,免疫生物研究所　普通株式,UBS AG,2018-08-08,0.0123,103700,2018-07-26 00:00:00,0.0131
4571,ナノキャリア　普通株式,JPM Securities Japan Co Ltd.,2018-08-08,0.0055000000000000005,255353,2018-08-01 00:00:00,0.004
4571,ナノキャリア　普通株式,UBS AG,2018-08-08,0.0054,250500,2018-08-07 00:00:00,0.0053
4576,デ・ウエスタン・セラピテクス研究所　普通株式,OXAM QUANT FUND LIMITED,2018-08-08,0.0067,175200,2018-08-07 00:00:00,0.0067
4579,ラクオリア創薬　普通株式,GOLDMAN SACHS INTERNATIONAL,2018-08-08,0.0088,180100,2018-07-23 00:00:00,0.009000000000000001
4579,ラクオリア創薬　普通株式,Nomura International plc,2018-08-08,0.0179,366200,2018-08-03 00:00:00,0.018799999999999997
4585,ＵＭＮファーマ　普通株式,Credit Suisse Securities (Europe) Limited,2018-08-08,0.0092,118828,2018-08-06 00:00:00,0.0087
4586,メドレックス　普通株式,Nomura International plc,2018-08-08,0.0075,77300,2018-08-07 00:00:00,0.0088
4586,メドレックス　普通株式,OXAM QUANT FUND LIMITED,2018-08-08,0.0105,107200,2018-08-07 00:00:00,0.0105
4586,メドレックス　普通株式,モルガン・スタンレーMUFG証券株式会社,2018-08-09,0.005,51400,2018-07-19 00:00:00,0.0044
4587,ペプチドリーム　普通株式,Credit Suisse Securities (Europe) Limited,2018-08-08,0.0089,1095729,2018-08-01 00:00:00,0.0096
4587,ペプチドリーム　普通株式,モルガン・スタンレーMUFG証券株式会社,2018-08-09,0.0158,1939615,2018-08-07 00:00:00,0.0143
4588,オンコリスバイオファーマ　普通株式,Credit Suisse Securities (Europe) Limited,2018-08-08,0.0045000000000000005,54204,2018-08-07 00:00:00,0.0052
4588,オンコリスバイオファーマ　普通株式,OXAM QUANT FUND LIMITED,2018-08-08,0.0108,128400,2018-08-07 00:00:00,0.0108
4594,ブライトパス・バイオ　普通株式,Credit Suisse Securities (Europe) Limited,2018-08-08,0.0059,250476,2018-06-29 00:00:00,0.0069
4594,ブライトパス・バイオ　普通株式,JPM Securities Japan Co Ltd.,2018-08-08,0.0204,857000,2018-08-03 00:00:00,0.0218
4613,関西ペイント　普通株式,MERRILL LYNCH INTERNATIONAL,2018-08-08,0.0053,1463303,2018-08-07 00:00:00,0.0054
4617,中国塗料　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.005600000000000001,388400,2018-08-06 00:00:00,0.0040999999999999995
4689,ヤフー　普通株式,Credit Suisse Securities (Europe) Limited,2018-08-08,0.0091,52014302,2018-08-02 00:00:00,0.0089
4728,トーセ　普通株式,GOLDMAN SACHS INTERNATIONAL,2018-08-08,0.006999999999999999,55065,2018-06-21 00:00:00,0.0069
4755,楽天　普通株式,MERRILL LYNCH INTERNATIONAL,2018-08-08,0.0083,11995134,2018-08-07 00:00:00,0.0084
4783,日本コンピュータ・ダイナミクス　普通株式,"Deutsche Bank Aktiengesellschaft, London 　ドイツ銀行ロンドン支店",2018-08-08,0.0087,77200,2018-07-30 00:00:00,0.0092
4783,日本コンピュータ・ダイナミクス　普通株式,JPM Securities Japan Co Ltd.,2018-08-08,0.0049,43300,2018-08-07 00:00:00,0.005
5202,日本板硝子　普通株式,Nomura International plc,2018-08-08,0.0085,774100,2018-08-07 00:00:00,0.0097
5218,オハラ　普通株式,GOLDMAN SACHS INTERNATIONAL,2018-08-08,0.0048,122321,2018-07-25 00:00:00,0.0058
5232,住友大阪セメント　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.011000000000000001,4494417,2018-08-03 00:00:00,0.01
5301,東海カーボン　普通株式,GOLDMAN SACHS INTERNATIONAL,2018-08-08,0.025699999999999997,5792240,2018-08-02 00:00:00,0.0264
5301,東海カーボン　普通株式,MERRILL LYNCH INTERNATIONAL,2018-08-08,0.0219,4930097,2018-08-07 00:00:00,0.0206
5301,東海カーボン　普通株式,UBS AG,2018-08-08,0.0069,1566824,2018-08-07 00:00:00,0.006
5341,アサヒ衛陶　普通株式,OXAM QUANT FUND LIMITED,2018-08-08,0.006500000000000001,9700,2018-08-07 00:00:00,0.006500000000000001
5357,ヨータイ　普通株式,GOLDMAN SACHS INTERNATIONAL,2018-08-08,0.0069,176957,2018-08-03 00:00:00,0.0070999999999999995
5381,Ｍｉｐｏｘ　普通株式,OXAM QUANT FUND LIMITED,2018-08-08,0.0134,157700,2018-08-07 00:00:00,0.0134
5541,大平洋金属　普通株式,OXAM QUANT FUND LIMITED,2018-08-08,0.0119,233900,2018-08-07 00:00:00,0.0119
5563,新日本電工　普通株式,モルガン・スタンレーMUFG証券株式会社,2018-08-09,0.006,892801,2018-08-08 00:00:00,0.005699999999999999
5704,ＪＭＣ　普通株式,Barclays Capital Securities Ltd,2018-08-08,0.0063,16500,2018-08-06 00:00:00,0.0054
5704,ＪＭＣ　普通株式,Credit Suisse Securities (Europe) Limited,2018-08-08,0.0046,12100,2018-08-07 00:00:00,0.0141
5704,ＪＭＣ　普通株式,JPM Securities Japan Co Ltd.,2018-08-08,0.0336,87600,2018-08-03 00:00:00,0.031200000000000002
5726,大阪チタニウムテクノロジーズ　普通株式,GOLDMAN SACHS INTERNATIONAL,2018-08-08,0.0058,214763,2018-07-06 00:00:00,0.0069
5727,東邦チタニウム　普通株式,JPM Securities Japan Co Ltd.,2018-08-08,0.009000000000000001,647883,2018-07-23 00:00:00,0.008100000000000001
5741,ＵＡＣＪ　普通株式,"Deutsche Bank Aktiengesellschaft, London 　ドイツ銀行ロンドン支店",2018-08-08,0.0049,240699,2018-07-26 00:00:00,0.0059
5741,ＵＡＣＪ　普通株式,GOLDMAN SACHS INTERNATIONAL,2018-08-08,0.0049,238431,2018-08-02 00:00:00,0.0054
5741,ＵＡＣＪ　普通株式,UBS AG,2018-08-08,0.0053,260700,2018-08-07 00:00:00,0.0056
5974,中国工業　普通株式,ＳＭＢＣ日興証券株式会社,2018-08-09,0.0102,34900,2018-08-07 00:00:00,0.0091
5981,東京製綱　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.0052,85033,2018-08-07 00:00:00,0.0044
6034,ＭＲＴ　普通株式,Nomura International plc,2018-08-08,0.0055000000000000005,31500,2018-08-07 00:00:00,0.0068000000000000005
6034,ＭＲＴ　普通株式,OXAM QUANT FUND LIMITED,2018-08-08,0.0073,41400,2018-08-07 00:00:00,0.0073
6047,Ｇｕｎｏｓｙ　普通株式,UBS AG,2018-08-08,0.0076,177900,2018-08-06 00:00:00,0.0084
6050,イー・ガーディアン　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.009000000000000001,94152,2018-08-06 00:00:00,0.008100000000000001
6050,イー・ガーディアン　普通株式,Nomura International plc,2018-08-08,0.0108,112800,2018-08-07 00:00:00,0.0124
6050,イー・ガーディアン　普通株式,UBS AG,2018-08-08,0.008,83600,2018-08-07 00:00:00,0.0083
6050,イー・ガーディアン　普通株式,モルガン・スタンレーMUFG証券株式会社,2018-08-09,0.018600000000000002,193600,2018-08-08 00:00:00,0.0199
6058,ベクトル　普通株式,"Deutsche Bank Aktiengesellschaft, London 　ドイツ銀行ロンドン支店",2018-08-08,0.0048,223800,2018-07-30 00:00:00,0.005
6077,Ｎ・フィールド　普通株式,"Deutsche Bank Aktiengesellschaft, London 　ドイツ銀行ロンドン支店",2018-08-08,0.0069,91600,2018-08-03 00:00:00,0.0070999999999999995
6079,エナリス　普通株式,Nomura International plc,2018-08-08,0.0079,385600,2018-08-07 00:00:00,0.0051
6090,ヒューマン・メタボローム・テクノロジーズ　普通株式,OXAM QUANT FUND LIMITED,2018-08-08,0.0086,50100,2018-08-07 00:00:00,0.0086
6103,オークマ　　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.0051,174607,2018-08-03 00:00:00,0.0040999999999999995
6103,オークマ　　普通株式,MERRILL LYNCH INTERNATIONAL,2018-08-08,0.0059,199398,2018-08-03 00:00:00,0.0035
6140,旭ダイヤモンド工業　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.0074,414494,2018-08-06 00:00:00,0.006500000000000001
6141,ＤＭＧ森精機　普通株式,Credit Suisse Securities (Europe) Limited,2018-08-08,0.011399999999999999,1440027,2018-08-06 00:00:00,0.012
6141,ＤＭＧ森精機　普通株式,MERRILL LYNCH INTERNATIONAL,2018-08-08,0.0062,789280,2018-08-07 00:00:00,0.0038
6141,ＤＭＧ森精機　普通株式,モルガン・スタンレーMUFG証券株式会社,2018-08-09,0.009000000000000001,1136703,2018-08-06 00:00:00,0.0118
6145,日特エンジニアリング　普通株式,Nomura International plc,2018-08-08,0.006,110000,2018-08-06 00:00:00,0.0055000000000000005
6166,中村超硬　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.011000000000000001,55500,2018-07-26 00:00:00,0.01
6172,メタップス　普通株式,GOLDMAN SACHS INTERNATIONAL,2018-08-08,0.018799999999999997,253437,2018-07-31 00:00:00,0.019799999999999998
6172,メタップス　普通株式,Nomura International plc,2018-08-08,0.05,673400,2018-08-06 00:00:00,0.0499
6172,メタップス　普通株式,UBS AG,2018-08-08,0.0074,100300,2018-07-25 00:00:00,0.0073
6175,ネットマーケティング　普通株式,GOLDMAN SACHS INTERNATIONAL,2018-08-08,0.0111,162738,2018-08-03 00:00:00,0.0084
6175,ネットマーケティング　普通株式,モルガン・スタンレーMUFG証券株式会社,2018-08-09,0.0128,187600,2018-08-08 00:00:00,0.0111
6193,バーチャレクス・ホールディングス　普通株式,OXAM QUANT FUND LIMITED,2018-08-08,0.0062,18100,2018-08-07 00:00:00,0.0062
6193,バーチャレクス・ホールディングス　普通株式,モルガン・スタンレーMUFG証券株式会社,2018-08-09,0.0098,28902,2018-08-03 00:00:00,0.0108
6203,豊和工業　普通株式,MERRILL LYNCH INTERNATIONAL,2018-08-08,0.0049,62000,2018-08-07 00:00:00,0.0051
6218,エンシュウ　普通株式,Credit Suisse Securities (Europe) Limited,2018-08-08,0.0060999999999999995,388500,2018-07-25 00:00:00,0.0055000000000000005
6218,エンシュウ　普通株式,Nomura International plc,2018-08-08,0.0049,316000,2018-08-06 00:00:00,0.0058
6218,エンシュウ　普通株式,OXAM QUANT FUND LIMITED,2018-08-08,0.0072,459000,2018-08-07 00:00:00,0.0072
6246,テクノスマート　普通株式,MERRILL LYNCH INTERNATIONAL,2018-08-08,0.0048,60200,2018-08-07 00:00:00,0.005
6256,ニューフレアテクノロジー　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.0045000000000000005,54400,2018-08-06 00:00:00,0.005
6258,平田機工　普通株式,JPM Securities Japan Co Ltd.,2018-08-08,0.009899999999999999,106796,2018-08-06 00:00:00,0.0109
6292,カワタ　普通株式,"Deutsche Bank Aktiengesellschaft, London 　ドイツ銀行ロンドン支店",2018-08-08,0.0069,50400,2018-08-06 00:00:00,0.0086
6298,ワイエイシイホールディングス　普通株式,Credit Suisse Securities (Europe) Limited,2018-08-08,0.0113,109869,2018-07-26 00:00:00,0.0109
6315,ＴＯＷＡ　普通株式,Nomura International plc,2018-08-08,0.0092,231300,2018-08-03 00:00:00,0.0088
6315,ＴＯＷＡ　普通株式,モルガン・スタンレーMUFG証券株式会社,2018-08-09,0.0052,131087,2018-08-07 00:00:00,0.0031
6335,東京機械製作所　普通株式,OXAM QUANT FUND LIMITED,2018-08-08,0.0059,53000,2018-08-07 00:00:00,0.0059
6366,千代田化工建設　普通株式,モルガン・スタンレーMUFG証券株式会社,2018-08-09,0.0104,2722448,2018-08-08 00:00:00,0.0073
6400,不二精機　普通株式,"Deutsche Bank Aktiengesellschaft, London 　ドイツ銀行ロンドン支店",2018-08-08,0.0089,80600,2018-07-27 00:00:00,0.009000000000000001
6400,不二精機　普通株式,JPM Securities Japan Co Ltd.,2018-08-08,0.005600000000000001,51000,2018-07-12 00:00:00,0.0060999999999999995
6425,ユニバーサルエンターテインメント　普通株式,Credit Suisse Securities (Europe) Limited,2018-08-08,0.015,1207565,2018-08-06 00:00:00,0.013999999999999999
6430,ダイコク電機　普通株式,ＳＭＢＣ日興証券株式会社,2018-08-09,0.0094,139700,2018-08-08 00:00:00,0.0089
6444,サンデンホールディングス　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.0053,150726,2018-08-02 00:00:00,0.0040999999999999995
6472,ＮＴＮ　普通株式,Credit Suisse Securities (Europe) Limited,2018-08-08,0.0072,3837350,2018-08-02 00:00:00,0.006
6474,不二越　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.005,125200,2018-07-25 00:00:00,0.0042
6480,日本トムソン　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.0077,570373,2018-08-07 00:00:00,0.0098
6494,ＮＦＫホールディングス　普通株式,Credit Suisse Securities (Europe) Limited,2018-08-08,0.017,524700,2018-07-30 00:00:00,0.016
6494,ＮＦＫホールディングス　普通株式,"Deutsche Bank Aktiengesellschaft, London 　ドイツ銀行ロンドン支店",2018-08-08,0.0088,271500,2018-07-30 00:00:00,0.009300000000000001
6494,ＮＦＫホールディングス　普通株式,JPM Securities Japan Co Ltd.,2018-08-08,0.0258,795400,2018-08-03 00:00:00,0.026699999999999998
6494,ＮＦＫホールディングス　普通株式,OXAM QUANT FUND LIMITED,2018-08-08,0.0168,515300,2018-08-07 00:00:00,0.0168
6502,東芝　普通株式,MERRILL LYNCH INTERNATIONAL,2018-08-08,0.0067,43832620,2018-08-07 00:00:00,0.0066
6505,東洋電機製造　普通株式,Credit Suisse Securities (Europe) Limited,2018-08-08,0.0058,56857,2018-07-20 00:00:00,0.0069
6506,安川電機　普通株式,MERRILL LYNCH INTERNATIONAL,2018-08-08,0.007,1868789,2018-08-07 00:00:00,0.0072
6506,安川電機　普通株式,モルガン・スタンレーMUFG証券株式会社,2018-08-09,0.009300000000000001,2489709,2018-08-06 00:00:00,0.0074
6507,シンフォニアテクノロジー　普通株式,Nomura International plc,2018-08-08,0.0048,720000,2018-08-07 00:00:00,0.0054
6531,リファインバース　普通株式,OXAM QUANT FUND LIMITED,2018-08-08,0.007800000000000001,23300,2018-08-07 00:00:00,0.007800000000000001
6541,グレイステクノロジー　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.005,68500,2018-08-06 00:00:00,0.0032
6561,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ　普通株式,GOLDMAN SACHS INTERNATIONAL,2018-08-08,0.005699999999999999,63000,2018-08-06 00:00:00,0.0043
6571,キュービーネットホールディングス　普通株式,Barclays Capital Securities Ltd,2018-08-08,0.0049,61600,2018-08-02 00:00:00,0.0051
6617,東光高岳　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.0069,112900,2018-07-30 00:00:00,0.0075
6619,ダブル・スコープ　普通株式,Credit Suisse Securities (Europe) Limited,2018-08-08,0.0052,165220,2018-08-02 00:00:00,0.006500000000000001
6619,ダブル・スコープ　普通株式,JPM Securities Japan Co Ltd.,2018-08-08,0.011899999999999999,374205,2018-07-19 00:00:00,0.012
6627,テラプローブ　普通株式,OXAM QUANT FUND LIMITED,2018-08-08,0.0052,48600,2018-08-07 00:00:00,0.0052
6628,オンキヨー　普通株式,OXAM QUANT FUND LIMITED,2018-08-08,0.0086,896700,2018-08-07 00:00:00,0.0086
6630,ヤーマン　普通株式,JPM Securities Japan Co Ltd.,2018-08-08,0.0079,462148,2018-07-30 00:00:00,0.008100000000000001
6632,ＪＶＣケンウッド　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.0072,1019642,2018-08-03 00:00:00,0.0089
6634,ネクスグループ　普通株式,Credit Suisse Securities (Europe) Limited,2018-08-08,0.0059,89700,2018-08-01 00:00:00,0.0069
6652,ＩＤＥＣ　普通株式,"Deutsche Bank Aktiengesellschaft, London 　ドイツ銀行ロンドン支店",2018-08-08,0.004699999999999999,159100,2018-07-31 00:00:00,0.005699999999999999
6652,ＩＤＥＣ　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.008,268673,2018-08-01 00:00:00,0.0073
6652,ＩＤＥＣ　普通株式,JPM Securities Japan Co Ltd.,2018-08-08,0.0069,232471,2018-08-07 00:00:00,0.006999999999999999
6662,ユビテック　普通株式,OXAM QUANT FUND LIMITED,2018-08-08,0.0076,112000,2018-08-07 00:00:00,0.0076
6755,富士通ゼネラル　普通株式,Credit Suisse Securities (Europe) Limited,2018-08-08,0.0049,537390,2018-08-07 00:00:00,0.005
6768,タムラ製作所　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.0062,514900,2018-08-06 00:00:00,0.008100000000000001
6771,池上通信機　普通株式,OXAM QUANT FUND LIMITED,2018-08-08,0.0062,450000,2018-08-07 00:00:00,0.0063
6773,パイオニア　普通株式,"Deutsche Bank Aktiengesellschaft, London 　ドイツ銀行ロンドン支店",2018-08-08,0.011000000000000001,4252159,2018-08-07 00:00:00,0.0127
6773,パイオニア　普通株式,ERIM LLP,2018-08-09,0.0078,2990300,2018-07-31 00:00:00,0.0079
6773,パイオニア　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.0235,9014550,2018-08-06 00:00:00,0.0256
6773,パイオニア　普通株式,JPM Securities Japan Co Ltd.,2018-08-08,0.010700000000000001,4115416,2018-08-07 00:00:00,0.0113
6773,パイオニア　普通株式,MERRILL LYNCH INTERNATIONAL,2018-08-08,0.0084,3250473,2018-08-07 00:00:00,0.0086
6773,パイオニア　普通株式,Nomura International plc,2018-08-08,0.0066,2567400,2018-08-03 00:00:00,0.0053
6773,パイオニア　普通株式,モルガン・スタンレーMUFG証券株式会社,2018-08-09,0.0060999999999999995,2364445,2018-08-08 00:00:00,0.0074
6775,ＴＢグループ　普通株式,OXAM QUANT FUND LIMITED,2018-08-08,0.005500000000000001,483000,2018-08-07 00:00:00,0.005500000000000001
6779,日本電波工業　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.0083,174100,2018-08-03 00:00:00,0.006500000000000001
6779,日本電波工業　普通株式,Nomura International plc,2018-08-08,0.0121,251800,2018-08-02 00:00:00,0.0113
6787,メイコー　普通株式,"Deutsche Bank Aktiengesellschaft, London 　ドイツ銀行ロンドン支店",2018-08-08,0.0048,129100,2018-07-25 00:00:00,0.0058
6803,ティアック　普通株式,Nomura International plc,2018-08-08,0.0051,1490000,2018-08-07 00:00:00,0.0049
6803,ティアック　普通株式,UBS AG,2018-08-08,0.0074,2144000,2018-06-19 00:00:00,0.0073
6803,ティアック　普通株式,モルガン・スタンレーMUFG証券株式会社,2018-08-09,0.0079,2293000,2018-08-07 00:00:00,0.0083
6803,ティアック　普通株式,個人,2018-08-08,0.0051,1500000,,
6803,ティアック　普通株式,個人,2018-08-09,0,0,2018-08-08 00:00:00,0.0069
6806,ヒロセ電機　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.0052,201610,2018-08-07 00:00:00,0.0043
6810,マクセルホールディングス　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.0123,658200,2018-08-02 00:00:00,0.013000000000000001
6816,アルパイン　普通株式,MERRILL LYNCH INTERNATIONAL,2018-08-08,0.0092,642089,2018-08-01 00:00:00,0.0091
6816,アルパイン　普通株式,みずほ証券株式会社,2018-08-08,0.0108,756579,2018-08-01 00:00:00,0.0112
6817,スミダコーポレーション　普通株式,GOLDMAN SACHS INTERNATIONAL,2018-08-08,0.0046,126362,2018-08-03 00:00:00,0.0055000000000000005
6817,スミダコーポレーション　普通株式,JPM Securities Japan Co Ltd.,2018-08-08,0.0052,143278,2018-08-02 00:00:00,0.0045000000000000005
6817,スミダコーポレーション　普通株式,MERRILL LYNCH INTERNATIONAL,2018-08-08,0.0132,362526,2018-08-07 00:00:00,0.0131
6839,船井電機　普通株式,MERRILL LYNCH INTERNATIONAL,2018-08-08,0.0209,755320,2018-08-07 00:00:00,0.0211
6839,船井電機　普通株式,UBS AG,2018-08-08,0.0067,242300,2018-08-03 00:00:00,0.0066
6840,ＡＫＩＢＡホールディングス　普通株式,OXAM QUANT FUND LIMITED,2018-08-08,0.007800000000000001,72000,2018-08-07 00:00:00,0.007800000000000001
6855,日本電子材料　普通株式,"Deutsche Bank Aktiengesellschaft, London 　ドイツ銀行ロンドン支店",2018-08-08,0.0055000000000000005,59300,2018-08-07 00:00:00,0.009300000000000001
6857,アドバンテスト　普通株式,MERRILL LYNCH INTERNATIONAL,2018-08-08,0.0075,1509684,2018-08-06 00:00:00,0.0069
6875,メガチップス　普通株式,モルガン・スタンレーMUFG証券株式会社,2018-08-09,0.0064,149559,2018-08-08 00:00:00,0.0051
6882,三社電機製作所　普通株式,JPM Securities Japan Co Ltd.,2018-08-08,0.0079,118877,2018-08-03 00:00:00,0.008100000000000001
6890,フェローテックホールディングス　普通株式,"Deutsche Bank Aktiengesellschaft, London 　ドイツ銀行ロンドン支店",2018-08-08,0.0079,294500,2018-08-06 00:00:00,0.0088
6890,フェローテックホールディングス　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.0073,272287,2018-08-02 00:00:00,0.0088
6899,ＡＳＴＩ　普通株式,OXAM QUANT FUND LIMITED,2018-08-08,0.0059,20300,2018-08-07 00:00:00,0.0059
6914,オプテックスグループ　普通株式,モルガン・スタンレーMUFG証券株式会社,2018-08-09,0.0125,475272,2018-08-08 00:00:00,0.011899999999999999
6941,山一電機　普通株式,Citigroup Global Markets Limited,2018-08-08,0.0034,79800,2018-07-06 00:00:00,0.0051
6952,カシオ計算機　普通株式,MERRILL LYNCH INTERNATIONAL,2018-08-08,0.0103,2684744,2018-08-07 00:00:00,0.0105
6976,太陽誘電　普通株式,JPM Securities Japan Co Ltd.,2018-08-08,0.0068000000000000005,824474,2018-08-07 00:00:00,0.0074
6997,日本ケミコン　普通株式,UBS AG,2018-08-08,0.0095,156200,2018-08-07 00:00:00,0.0072
7003,三井Ｅ＆Ｓホールディングス　普通株式,BNP Paribas Arbitrage SNC,2018-08-08,0.0065,546559,2018-08-07 00:00:00,0.0058
7003,三井Ｅ＆Ｓホールディングス　普通株式,Nomura International plc,2018-08-08,0.0070999999999999995,593687,2018-08-07 00:00:00,0.0069
7003,三井Ｅ＆Ｓホールディングス　普通株式,UBS AG,2018-08-08,0.006,503373,2018-08-07 00:00:00,0.0061
7003,三井Ｅ＆Ｓホールディングス　普通株式,野村證券株式会社,2018-08-08,0.0053,442477,2018-08-07 00:00:00,0.0043
7011,三菱重工業　普通株式,Barclays Bank PLC,2018-08-08,0.0091,3082127,2018-08-06 00:00:00,0.0088
7172,ジャパンインベストメントアドバイザー　普通株式,野村證券株式会社,2018-08-08,0.009,271298,2018-08-07 00:00:00,0.0077
7187,ジェイリース　普通株式,JPM Securities Japan Co Ltd.,2018-08-08,0.009300000000000001,81700,2018-08-02 00:00:00,0.008
7187,ジェイリース　普通株式,UBS AG,2018-08-08,0.0048,42300,2018-08-07 00:00:00,0.0051
7220,武蔵精密工業　普通株式,Nomura International plc,2018-08-08,0.0128,402125,2018-08-06 00:00:00,0.0115
7239,タチエス　普通株式,UBS AG,2018-08-08,0.0084,306415,2018-08-06 00:00:00,0.0083
7414,小野建　普通株式,UBS AG,2018-08-08,0.0115,248700,2018-08-07 00:00:00,0.0114
7420,佐鳥電機　普通株式,Credit Suisse Securities (Europe) Limited,2018-08-08,0.005,91216,2018-07-19 00:00:00,0.0042
7516,コーナン商事　普通株式,MERRILL LYNCH INTERNATIONAL,2018-08-08,0.0127,442169,2018-08-06 00:00:00,0.0128
7519,五洋インテックス　普通株式,GOLDMAN SACHS INTERNATIONAL,2018-08-08,0.01,203000,2018-08-03 00:00:00,0.009000000000000001
7519,五洋インテックス　普通株式,UBS AG,2018-08-08,0.0055,113000,2018-08-07 00:00:00,0.0058
7581,サイゼリヤ　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.0049,260800,2018-07-26 00:00:00,0.0051
7593,ＶＴホールディングス　普通株式,MERRILL LYNCH INTERNATIONAL,2018-08-08,0.0184,2205548,2018-08-07 00:00:00,0.0186
7593,ＶＴホールディングス　普通株式,UBS AG,2018-08-08,0.0117,1398500,2018-07-11 00:00:00,0.0116
7717,ブイ・テクノロジー　普通株式,"Deutsche Bank Aktiengesellschaft, London 　ドイツ銀行ロンドン支店",2018-08-08,0.0028000000000000004,14482,2018-08-03 00:00:00,0.0059
7717,ブイ・テクノロジー　普通株式,JPM Securities Japan Co Ltd.,2018-08-08,0.0040999999999999995,20897,2018-08-02 00:00:00,0.005699999999999999
7725,インターアクション　普通株式,UBS AG,2018-08-08,0.0083,83600,2018-08-07 00:00:00,0.0082
7725,インターアクション　普通株式,モルガン・スタンレーMUFG証券株式会社,2018-08-09,0.01,101162,2018-08-08 00:00:00,0.0097
7744,ノーリツ鋼機　普通株式,モルガン・スタンレーMUFG証券株式会社,2018-08-09,0.008100000000000001,293379,2018-07-26 00:00:00,0.0076
7776,セルシード　普通株式,UBS AG,2018-08-08,0.0051,58800,2018-08-07 00:00:00,0.0057
7777,スリー・ディー・マトリックス　普通株式,OXAM QUANT FUND LIMITED,2018-08-08,0.006500000000000001,156800,2018-08-07 00:00:00,0.006500000000000001
7779,ＣＹＢＥＲＤＹＮＥ　普通株式,"Deutsche Bank Aktiengesellschaft, London 　ドイツ銀行ロンドン支店",2018-08-08,0.0059,817700,2018-08-07 00:00:00,0.006
7779,ＣＹＢＥＲＤＹＮＥ　普通株式,Nomura International plc,2018-08-08,0.0131,1808315,2018-08-06 00:00:00,0.0124
7782,シンシア　普通株式,OXAM QUANT FUND LIMITED,2018-08-08,0.0084,57500,2018-08-07 00:00:00,0.0084
7826,フルヤ金属　普通株式,Citigroup Global Markets Limited,2018-08-08,0.007,51200,2018-06-29 00:00:00,0.0082
7836,アビックス　普通株式,"Deutsche Bank Aktiengesellschaft, London 　ドイツ銀行ロンドン支店",2018-08-08,0.0048,119600,2018-08-06 00:00:00,0.0058
7836,アビックス　普通株式,JPM Securities Japan Co Ltd.,2018-08-08,0.0239,585800,2018-07-26 00:00:00,0.0245
7836,アビックス　普通株式,Nomura International plc,2018-08-08,0.0018,44200,2018-08-07 00:00:00,0.0051
7844,マーベラス　普通株式,Credit Suisse Securities (Europe) Limited,2018-08-08,0.0137,736739,2018-08-06 00:00:00,0.0149
7888,三光合成　普通株式,野村證券株式会社,2018-08-08,0.0184,556100,2018-07-25 00:00:00,0.0216
7936,アシックス　普通株式,MERRILL LYNCH INTERNATIONAL,2018-08-08,0.0162,3241212,2018-08-07 00:00:00,0.0163
7956,ピジョン　普通株式,Societe Generale,2018-08-08,0.0038,470994,2018-08-07 00:00:00,0.0088
8028,ユニー・ファミリーマートホールディングス　普通株式,MERRILL LYNCH INTERNATIONAL,2018-08-08,0.0058,736680,2018-08-07 00:00:00,0.0066
8028,ユニー・ファミリーマートホールディングス　普通株式,Nomura International plc,2018-08-08,0.005,635806,2018-08-01 00:00:00,0.004
8028,ユニー・ファミリーマートホールディングス　普通株式,モルガン・スタンレーMUFG証券株式会社,2018-08-09,0.0073,928864,2018-08-03 00:00:00,0.006
8029,ルックホールディングス　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.0101,77800,,
8050,セイコーホールディングス　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.0074,309200,2018-08-06 00:00:00,0.005
