0,01w02,20180105,2036
76,5757,東証2部,(株)ＣＫサンエツ,3930.0,345.0,30500.0
77,4833,東証JQG,(株)ぱど,664.0,58.0,240200.0
78,9888,東証JQS,(株)ＵＥＸ,1023.0,89.0,891000.0
79,2743,東証JQS,ピクセルカンパニーズ(株),414.0,36.0,2443500.0
80,6031,マザーズ,サイジニア(株),1807.0,155.0,49700.0
81,5727,東証1部,東邦チタニウム(株),1310.0,112.0,2813700.0
82,7199,東証2部,プレミアグループ(株),2831.0,242.0,1822200.0
83,6200,東証1部,(株)インソース,3920.0,335.0,165300.0
84,5279,東証JQS,日本興業(株),1030.0,88.0,34100.0
85,6728,東証1部,(株)アルバック,7760.0,660.0,1540400.0
86,3623,マザーズ,ビリングシステム(株),6900.0,580.0,331000.0
87,7419,東証1部,(株)ノジマ,2941.0,247.0,648600.0
88,5301,東証1部,東海カーボン(株),1522.0,127.0,10819700.0
89,8385,東証1部,(株)伊予銀行,984.0,81.0,2361900.0
90,6550,マザーズ,Ｆｒｉｎｇｅ８１(株),4115.0,335.0,68300.0
91,6895,東証2部,ダイヤモンド電機(株),6540.0,530.0,30200.0
92,6544,マザーズ,ジャパンエレベーターサービスホールディングス(株),2283.0,185.0,617700.0
93,3316,東証JQS,東京日産コンピュータシステム(株),4325.0,350.0,22000.0
94,2323,東証JQS,(株)ｆｏｎｆｕｎ,550.0,44.0,1353800.0
95,6677,東証JQS,(株)エスケーエレクトロニクス,2158.0,171.0,361600.0
96,8093,東証1部,極東貿易(株),544.0,43.0,1119000.0
97,9708,東証2部,(株)帝国ホテル,2377.0,187.0,106000.0
98,1572,東証ETF,中国H株ブル2倍上場投信,15820.0,1230.0,8300.0
99,3768,東証2部,リスクモンスター(株),1483.0,115.0,151500.0
100,1570,東証ETF,(NEXT FUNDS)日経平均レバレッジ上場投信,22570.0,1750.0,17894297.0
101,1458,東証ETF,楽天 ETF-日経レバレッジ指数連動型,12790.0,990.0,491237.0
102,1579,東証ETF,日経平均ブル2倍上場投信,23700.0,1830.0,884320.0
103,1365,東証ETF,ダイワ 上場投信-日経平均レバレッジ,17230.0,1330.0,241807.0
104,2477,マザーズ,手間いらず(株),3825.0,295.0,198000.0
105,5906,東証JQS,エムケー精工(株),484.0,37.0,184000.0
106,9651,東証JQS,日本プロセス(株),996.0,76.0,1410200.0
107,3277,東証1部,(株)サンセイランディック,1207.0,92.0,171400.0
108,6762,東証1部,ＴＤＫ(株),9730.0,740.0,3377400.0
109,5480,東証1部,日本冶金工業(株),263.0,20.0,11968100.0
110,1358,東証ETF,上場インデックス日経レバレッジ指数,21340.0,1610.0,38944.0
111,7735,東証1部,(株)ＳＣＲＥＥＮホールディングス,9970.0,750.0,1487600.0
112,4579,東証JQG,ラクオリア創薬(株),2541.0,191.0,25531400.0
113,8891,東証2部,(株)エムジーホーム,1265.0,95.0,49100.0
114,5903,東証JQS,ＳＨＩＮＰＯ(株),1332.0,100.0,186100.0
115,6026,マザーズ,ＧＭＯ　ＴＥＣＨ(株),2998.0,225.0,10500.0
116,3679,マザーズ,(株)じげん,975.0,73.0,4462200.0
117,6863,東証JQS,(株)ニレコ,1270.0,95.0,183700.0
118,7189,東証1部,(株)西日本フィナンシャルホールディングス,1459.0,109.0,1134400.0
119,4182,東証1部,三菱ガス化学(株),3495.0,260.0,1991600.0
120,2388,東証JQG,(株)ウェッジホールディングス,350.0,26.0,495000.0
121,9262,マザーズ,(株)シルバーライフ,4985.0,370.0,88300.0
122,6890,東証JQS,(株)フェローテックホールディングス,2484.0,184.0,1619400.0
123,9753,東証JQS,アイエックス・ナレッジ(株),570.0,42.0,393000.0
124,6826,東証1部,本多通信工業(株),1272.0,93.0,416600.0
125,1984,東証JQS,三信建設工業(株),485.0,35.0,12000.0
126,7399,東証JQS,(株)ナンシン,695.0,50.0,72500.0
127,5715,東証1部,古河機械金属(株),2491.0,179.0,923700.0
128,7427,東証1部,エコートレーディング(株),783.0,56.0,165200.0
129,7244,東証1部,市光工業(株),1080.0,77.0,939100.0
130,6268,東証1部,ナブテスコ(株),4650.0,330.0,1820800.0
131,6899,東証2部,ＡＳＴＩ(株),4655.0,330.0,99000.0
132,3452,マザーズ,(株)ビーロット,5510.0,390.0,100200.0
133,6982,東証2部,(株)リード,524.0,37.0,32600.0
134,5406,東証1部,(株)神戸製鋼所,1124.0,79.0,26479000.0
135,6384,東証JQS,(株)昭和真空,2548.0,179.0,279100.0
136,6131,東証2部,浜井産業(株),172.0,12.0,2023000.0
137,6758,東証1部,ソニー(株),5464.0,381.0,22224900.0
138,8801,東証1部,三井不動産(株),2713.0,188.0,12336000.0
139,2160,マザーズ,(株)ジーエヌアイグループ,637.0,44.0,13283000.0
140,8061,東証1部,西華産業(株),3265.0,225.0,174900.0
141,6327,東証JQS,北川精機(株),537.0,37.0,269300.0
142,4004,東証1部,昭和電工(株),5170.0,355.0,4966900.0
143,2195,東証JQG,アミタホールディングス(株),2625.0,180.0,10400.0
144,1325,東証ETF,(NEXT FUNDS)ブラジル株式指数上場投信,219.0,15.0,396400.0
145,7625,東証2部,(株)グローバルダイニング,365.0,25.0,604400.0
146,5199,東証JQS,不二ラテックス(株),3165.0,216.0,14400.0
147,8890,東証JQS,(株)レーサム,1568.0,107.0,763600.0
148,3962,マザーズ,(株)チェンジ,7940.0,540.0,87800.0
149,6976,東証1部,太陽誘電(株),1884.0,128.0,8283200.0
150,8589,東証1部,(株)アプラスフィナンシャル,118.0,8.0,8494300.0
151,3070,東証JQG,(株)アマガサ,635.0,43.0,32800.0
152,6634,東証JQS,(株)ネクスグループ,429.0,29.0,345000.0
153,8035,東証1部,東京エレクトロン(株),21875.0,1475.0,3442900.0
154,2721,東証JQS,(株)ジェイホールディングス,920.0,62.0,53100.0
155,1467,東証ETF,JPX日経400ブル2倍上場投信レバレッジ,13060.0,880.0,6710.0
156,3986,マザーズ,(株)ビーブレイクシステムズ,3490.0,235.0,34500.0
157,7564,東証JQS,(株)ワークマン,4160.0,280.0,28500.0
158,7747,東証2部,朝日インテック(株),4160.0,280.0,612400.0
159,1322,東証ETF,上場インデックスファンド中国A株CSI300,5800.0,390.0,2770.0
160,4875,東証JQS,メディシノバ,790.0,53.0,544700.0
161,4275,東証1部,カーリットホールディングス(株),1324.0,88.0,3250300.0
162,6815,東証1部,ユニデンホールディングス(株),317.0,21.0,3339000.0
163,9914,東証JQS,(株)植松商会,484.0,32.0,8000.0
164,2497,マザーズ,ユナイテッド(株),3935.0,260.0,1682500.0
165,6516,東証1部,山洋電気(株),8650.0,570.0,112400.0
166,1464,東証ETF,ダイワ上場投信-JPX日経400レバレッジ,13140.0,860.0,2303.0
167,4765,東証JQS,モーニングスター(株),414.0,27.0,316600.0
168,7003,東証1部,三井造船(株),1805.0,117.0,2093300.0
169,7989,東証1部,立川ブラインド工業(株),1559.0,101.0,93700.0
170,8614,東証1部,東洋証券(株),340.0,22.0,1384000.0
171,6694,東証JQS,(株)ズーム,2957.0,191.0,43400.0
172,6914,東証1部,オプテックスグループ(株),6360.0,410.0,224600.0
173,1367,東証ETF,ダイワ 上場投信-TOPIXレバレッジ(2倍),17070.0,1100.0,10740.0
174,6273,東証1部,ＳＭＣ(株),49570.0,3190.0,689100.0
175,4205,東証1部,日本ゼオン(株),1743.0,112.0,1825400.0
176,4667,東証JQS,アイサンテクノロジー(株),3505.0,225.0,274300.0
177,7483,東証1部,(株)ドウシシャ,2562.0,164.0,283400.0
178,3719,東証JQS,(株)ジェクシード,219.0,14.0,4145000.0
179,1470,東証ETF,(NEXT FUNDS)JPX日経400レバレッジ,26440.0,1690.0,8658.0
180,9133,東証JQS,(株)東栄リーファーライン,689.0,44.0,154900.0
181,3059,東証2部,ヒラキ(株),1317.0,84.0,60700.0
182,1568,東証ETF,TOPIXブル2倍上場投信,22000.0,1400.0,263550.0
183,7879,東証2部,(株)ノダ,1493.0,95.0,100000.0
184,6531,マザーズ,リファインバース(株),2958.0,188.0,147700.0
185,3956,東証JQS,国際チャート(株),315.0,20.0,110400.0
186,7873,東証1部,(株)アーク,126.0,8.0,4191700.0
187,6479,東証1部,ミネベアミツミ(株),2523.0,160.0,6983500.0
