date,open,high,low,close,volume,adj.close,sma 5,sma 21,sma 43,stddev,-3s,-2s,+2s,+3s,RCI
2016-01-26,11600,11690,11430,11510,15540209,11510,11460.0,12481.9,12481.9,1020.0,9422.0,10441.9,14521.9,15541.8,14.7
2016-01-27,11980,12260,11860,12120,21624182,12120,11646.0,12460.6,12460.6,991.5,9486.1,10477.6,14443.6,15435.1,0.6
2016-01-28,11950,12250,11820,12000,20172968,12000,11916.0,12435.0,12435.0,968.0,9531.0,10499.0,14371.0,15339.0,-16.0
2016-01-29,12060,12940,11550,12710,46271016,12710,12086.0,12449.5,12449.5,942.8,9621.0,10563.8,14335.2,15278.0,-27.9
2016-02-01,13050,13200,12910,13150,21589661,13150,12298.0,12484.5,12484.5,931.0,9691.6,10622.6,14346.4,15277.4,-37.0
2016-02-05,11580,11730,11350,11640,18815456,11640,12324.0,12444.3,12444.3,925.9,9666.6,10592.5,14296.1,15222.0,-61.4
2016-02-08,11340,12010,11250,11890,18642931,11890,12278.0,12333.3,12419.1,837.9,9819.6,10657.5,14009.1,14847.0,-57.0
2016-02-09,10970,11040,10520,10620,25561850,10620,12002.0,12168.6,12340.9,817.2,9717.0,10534.2,13803.0,14620.2,-57.0
2016-02-10,10690,10720,9720,10050,26037459,10050,11470.0,11989.0,12245.4,849.7,9439.8,10289.6,13688.4,14538.2,-57.0
2016-02-12,9210,9550,9000,9130,34655636,9130,10666.0,11796.7,12120.8,1011.0,8763.7,9774.7,13818.7,14829.7,-57.0
2016-02-15,9880,10570,9770,10400,23205782,10400,10418.0,11668.1,12054.6,1008.7,8642.1,9650.8,13685.4,14694.1,-58.6
2016-02-16,10190,10820,10150,10420,30906676,10420,10124.0,11574.8,11994.1,1029.9,8485.0,9514.9,13634.7,14664.6,-61.4
2016-02-17,10350,10650,9870,10160,25352382,10160,10032.0,11437.1,11928.6,1016.0,8389.2,9405.2,13469.0,14485.0,-62.2
2016-02-18,10750,10800,10500,10600,22483138,10600,10142.0,11353.3,11882.8,1008.6,8327.5,9336.1,13370.5,14379.1,-63.2
2016-02-19,10350,10400,10080,10340,19064638,10340,10384.0,11264.8,11831.3,1012.2,8228.3,9240.4,13289.2,14301.3,-64.3
2016-02-22,10130,10600,10110,10480,20674261,10480,10400.0,11195.2,11787.7,1013.6,8154.3,9168.0,13222.4,14236.1,-66.1
2016-02-23,10650,10810,10360,10420,22209645,10420,10400.0,11115.7,11745.0,1005.4,8099.5,9104.9,13126.5,14131.9,-65.6
2016-02-24,10160,10370,10020,10230,23996349,10230,10414.0,11070.0,11699.1,1023.5,7999.5,9023.0,13117.0,14140.5,-69.7
2016-02-25,10330,10650,10300,10590,22406067,10590,10412.0,11067.1,11666.5,1024.8,7992.6,9017.5,13116.7,14141.6,-69.1
2016-02-26,10800,10980,10600,10620,21153916,10620,10468.0,11008.1,11636.6,1012.5,7970.6,8983.1,13033.1,14045.6,-64.0
2016-02-29,10820,10970,10430,10430,21331714,10430,10458.0,10929.0,11603.1,988.3,7964.0,8952.4,12905.6,13894.0,-57.3
2016-03-01,10370,10500,10170,10470,20056484,10470,10468.0,10879.5,11572.4,983.8,7928.1,8911.9,12847.1,13830.9,-50.6
2016-03-02,11040,11420,10960,11310,25592565,11310,10684.0,10841.0,11565.5,948.0,7997.1,8945.1,12736.9,13684.9,-35.7
2016-03-03,11270,11620,11260,11620,21507342,11620,10890.0,10822.9,11566.9,928.1,8038.5,8966.6,12679.2,13607.3,-18.4
2016-03-04,11570,11740,11480,11690,20052374,11690,11104.0,10774.3,11570.0,847.7,8231.3,9079.0,12469.6,13317.3,3.8
2016-03-08,11520,11550,11080,11350,22949285,11350,11288.0,10688.6,11564.6,667.2,8687.0,9354.2,12023.0,12690.2,25.6
2016-03-09,11160,11280,10980,11190,17072285,11190,11432.0,10667.1,11555.7,641.9,8741.5,9383.4,11950.8,12592.7,46.4
2016-03-10,11410,11500,11260,11450,15535253,11450,11460.0,10646.2,11553.3,606.1,8827.8,9433.9,11858.5,12464.6,72.7
2016-03-11,11150,11680,11070,11580,24190214,11580,11452.0,10691.9,11491.9,639.4,8773.8,9413.2,11970.6,12610.0,85.2
2016-03-14,11880,12070,11850,11980,15089297,11980,11510.0,10783.8,11443.0,679.9,8744.1,9424.0,12143.6,12823.5,85.3
2016-03-15,11980,12070,11710,11800,15908180,11800,11600.0,10911.0,11396.0,600.1,9110.6,9710.7,12111.3,12711.4,85.2
2016-03-16,11650,11810,11590,11630,12817777,11630,11688.0,10969.5,11360.2,607.8,9146.2,9754.0,12185.0,12792.8,85.6
2016-03-17,11800,12000,11400,11560,22269891,11560,11710.0,11023.8,11324.4,607.1,9202.4,9809.5,12238.1,12845.2,84.0
2016-03-18,11500,11560,11120,11270,21580075,11270,11648.0,11076.7,11298.6,575.7,9349.7,9925.3,12228.1,12803.7,76.4
2016-03-22,11640,11800,11440,11680,17199406,11680,11588.0,11128.1,11266.7,579.2,9390.5,9969.7,12286.5,12865.7,77.8
2016-03-23,11730,11840,11590,11660,10752194,11660,11560.0,11191.0,11250.5,560.7,9508.8,10069.6,12312.4,12873.2,75.2
2016-03-24,11580,11710,11420,11490,12474248,11490,11532.0,11239.0,11234.0,539.6,9620.2,10159.8,12318.2,12857.8,69.5
2016-03-25,11590,11680,11490,11640,8429020,11640,11548.0,11297.1,11227.0,512.0,9761.1,10273.1,12321.1,12833.1,65.3
2016-03-28,11800,11880,11570,11780,13746725,11780,11650.0,11371.0,11219.8,459.5,9992.5,10452.0,12290.0,12749.5,63.1
2016-03-29,11750,12000,11730,11960,15116168,11960,11706.0,11436.2,11237.7,439.9,10116.5,10556.4,12316.0,12755.9,62.5
2016-03-30,11900,11910,11640,11650,12711952,11650,11704.0,11485.2,11260.9,400.0,10285.3,10685.3,12285.1,12685.1,56.2
2016-03-31,11840,11870,11480,11490,15068269,11490,11704.0,11535.7,11252.3,318.8,10579.4,10898.2,12173.2,12492.0,40.9
2016-04-01,11440,11450,10580,10670,26283482,10670,11510.0,11545.2,11219.3,286.7,10685.1,10971.8,12118.6,12405.3,13.6
2016-04-04,10550,10760,10480,10590,15051045,10590,11272.0,11511.0,11197.9,351.9,10455.3,10807.2,12214.8,12566.7,-9.1
2016-04-05,10520,10550,10040,10070,16445816,10070,10894.0,11437.1,11150.2,470.5,10025.7,10496.2,12378.0,12848.5,-23.0
2016-04-06,10080,10220,9920,10090,16672527,10090,10582.0,11361.0,11105.8,550.3,9710.2,10260.5,12461.5,13011.8,-28.1
2016-04-07,10090,10270,9950,10100,18969462,10100,10304.0,11301.4,11045.1,615.3,9455.6,10070.9,12531.9,13147.2,-44.2
2016-04-08,9800,10480,9760,10210,21343924,10210,10212.0,11254.8,10976.7,659.7,9275.7,9935.4,12574.2,13233.9,-59.0
2016-04-11,10130,10160,9810,10140,17552853,10140,10122.0,11192.4,10941.9,701.0,9089.5,9790.5,12594.3,13295.3,-70.6
2016-04-12,10080,10390,10040,10340,15196633,10340,10176.0,11133.3,10905.8,718.7,8977.3,9695.9,12570.7,13289.3,-76.6
2016-04-13,10660,10960,10610,10930,17424156,10930,10344.0,11083.3,10913.0,692.9,9004.6,9697.5,12469.1,13162.0,-71.9
2016-04-14,11270,11640,11240,11620,21875677,11620,10648.0,11074.8,10949.5,684.7,9020.8,9705.5,12444.1,13128.8,-59.2
2016-04-15,11400,11670,11370,11520,16974873,11520,10910.0,11069.5,11005.1,680.6,9027.7,9708.3,12430.7,13111.3,-51.0
2016-04-18,10820,11000,10740,10780,19166078,10780,11038.0,11032.4,11014.0,673.7,9011.2,9684.9,12379.9,13053.6,-49.7
2016-04-19,11380,11600,11360,11580,15212999,11580,11286.0,11047.1,11040.9,682.5,8999.5,9682.0,12412.2,13094.7,-45.5
2016-04-20,11800,11880,11560,11620,15494384,11620,11424.0,11044.3,11074.9,679.9,9004.6,9684.5,12404.1,13084.0,-31.0
2016-04-21,12060,12270,11980,12210,18903015,12210,11542.0,11070.5,11112.3,714.5,8927.0,9641.5,12499.5,13214.0,-4.7
2016-04-22,12010,12540,12000,12520,25247696,12520,11742.0,11119.5,11163.0,777.3,8787.5,9564.8,12674.2,13451.5,9.9
2016-04-25,12600,12620,12290,12340,16852437,12340,12054.0,11152.9,11206.3,814.9,8708.3,9523.2,12782.6,13597.5,31.2
2016-04-26,12260,12330,12000,12190,12707289,12190,12176.0,11172.4,11247.4,835.3,8666.5,9501.8,12843.0,13678.3,50.1
2016-04-27,12270,12330,12050,12160,10897947,12160,12284.0,11181.9,11292.3,845.8,8644.5,9490.3,12873.5,13719.3,66.5
2016-04-28,12370,12530,11230,11230,25980177,11230,12088.0,11161.9,11307.2,839.1,8644.5,9483.7,12840.1,13679.3,73.4
2016-05-02,10360,10580,10300,10550,16984659,10550,11694.0,11117.1,11305.6,845.8,8579.7,9425.5,12808.7,13654.5,68.2
2016-05-06,10630,10720,10340,10510,12625330,10510,11328.0,11109.5,11307.4,850.7,8557.3,9408.0,12811.0,13661.7,60.0
2016-05-12,10950,11230,10830,11210,14859714,11210,11132.0,11139.0,11324.7,842.5,8611.5,9454.0,12824.0,13666.5,57.8
2016-05-13,11300,11400,10870,10890,17390421,10890,10878.0,11178.1,11314.9,808.8,8751.6,9560.5,12795.7,13604.6,44.4
2016-05-16,10910,11180,10880,10940,15257081,10940,10820.0,11218.6,11299.1,772.1,8902.4,9674.4,12762.8,13534.8,31.6
2016-05-17,11180,11210,11010,11190,12003915,11190,10948.0,11270.5,11287.4,728.5,9084.9,9813.4,12727.6,13456.1,17.3
2016-05-18,11140,11400,11010,11200,20048674,11200,11086.0,11317.6,11284.0,687.3,9255.6,9942.9,12692.3,13379.6,1.7
2016-05-19,11420,11460,11120,11190,13578572,11190,11082.0,11367.6,11284.0,633.5,9467.2,10100.7,12634.5,13268.0,-15.8
2016-05-20,11140,11370,11060,11310,12596968,11310,11166.0,11413.8,11280.7,588.6,9648.1,10236.7,12590.9,13179.5,-32.5
2016-05-23,11240,11270,10890,11210,16242993,11210,11220.0,11427.1,11272.1,580.2,9686.6,10266.8,12587.4,13167.6,-47.0
2016-05-24,11150,11150,10950,10980,9409466,10980,11178.0,11396.7,11248.8,586.3,9637.8,10224.1,12569.3,13155.6,-44.9
2016-05-25,11370,11400,11290,11350,11232714,11350,11208.0,11388.6,11238.4,585.7,9631.5,10217.2,12560.0,13145.7,-36.8
2016-05-26,11600,11620,11310,11360,11072997,11360,11242.0,11416.2,11232.1,569.0,9709.2,10278.2,12554.2,13123.2,-49.7
2016-05-27,11450,11540,11390,11450,8380890,11450,11270.0,11410.0,11229.5,567.8,9706.5,10274.3,12545.7,13113.5,-38.8
2016-05-30,11640,11770,11550,11770,10595737,11770,11382.0,11417.1,11241.2,571.5,9702.5,10274.0,12560.2,13131.7,-25.2
2016-05-31,11680,12030,11650,11990,12037034,11990,11584.0,11406.7,11248.4,558.1,9732.3,10290.4,12523.0,13081.1,-7.9
2016-06-01,11800,11880,11530,11590,16858640,11590,11632.0,11362.4,11246.7,499.2,9864.9,10364.1,12360.7,12859.9,11.6
2016-06-02,11430,11430,11010,11050,19802235,11050,11570.0,11301.0,11236.5,449.8,9951.7,10401.4,12200.6,12650.3,20.3
2016-06-03,11130,11260,11040,11150,10881295,11150,11510.0,11251.4,11225.1,401.7,10046.4,10448.0,12054.8,12456.4,29.7
2016-06-06,10760,11080,10720,11080,10327032,11080,11372.0,11200.0,11208.8,344.6,10166.2,10510.8,11889.2,12233.8,40.0
2016-06-07,11160,11240,11010,11190,11071597,11190,11212.0,11198.1,11190.9,344.6,10164.4,10509.0,11887.2,12231.8,39.0
2016-06-08,11240,11400,11080,11390,11407632,11390,11172.0,11238.1,11184.9,312.9,10299.5,10612.4,11863.8,12176.7,35.7
2016-06-13,10710,10730,10340,10340,16945546,10340,11030.0,11230.0,11158.1,334.1,10227.7,10561.8,11898.2,12232.3,8.4
2016-06-14,10290,10420,10000,10130,20127669,10130,10826.0,11178.6,11145.6,411.5,9944.1,10355.6,12001.6,12413.1,-3.8
2016-06-15,10050,10300,9970,10220,16701389,10220,10654.0,11146.7,11137.0,458.3,9771.8,10230.1,12063.3,12521.6,-25.8
2016-06-16,10120,10190,9510,9560,23013276,9560,10328.0,11081.0,11125.1,573.8,9359.6,9933.4,12228.6,12802.4,-45.7
2016-06-17,9920,10000,9750,9790,15927563,9790,10008.0,11014.3,11118.1,638.2,9099.7,9737.9,12290.7,12928.9,-55.3
2016-06-20,10090,10330,10090,10230,13335559,10230,9986.0,10968.1,11121.2,658.9,8991.5,9650.4,12285.8,12944.7,-62.5
2016-06-21,10080,10540,9970,10470,18124946,10470,10054.0,10933.8,11127.2,665.4,8937.5,9602.9,12264.7,12930.1,-67.0
2016-06-22,10400,10480,10250,10350,12044196,10350,10080.0,10888.1,11132.1,671.3,8874.3,9545.6,12230.6,12901.9,-69.5
2016-06-23,10410,10620,10320,10570,14877224,10570,10282.0,10857.6,11137.4,670.4,8846.3,9516.7,12198.5,12868.9,-69.9
2016-06-24,10710,10800,8760,8860,59902946,8860,10096.0,10756.7,11089.3,798.5,8361.3,9159.7,12353.7,13152.1,-78.4
2016-06-27,9130,9350,9000,9320,13477653,9320,9914.0,10660.0,11035.8,844.6,8126.2,8970.8,12349.2,13193.8,-81.6
2016-06-28,9030,9520,8960,9370,25522927,9370,9694.0,10565.2,10985.8,873.3,7945.3,8818.6,12311.8,13185.1,-83.6
2016-06-29,9600,9730,9440,9660,17843611,9660,9556.0,10480.0,10959.8,870.0,7870.1,8740.1,12219.9,13089.9,-82.5
2016-06-30,9900,9930,9700,9700,14317991,9700,9382.0,10381.4,10916.0,833.0,7882.5,8715.5,12047.3,12880.3,-80.0
2016-07-01,9830,9910,9730,9790,14448222,9790,9568.0,10276.7,10873.5,755.3,8010.9,8766.2,11787.2,12542.5,-76.6
2016-07-04,9640,9960,9640,9910,11584514,9910,9686.0,10196.7,10820.0,695.8,8109.2,8805.0,11588.4,12284.2,-70.9
2016-07-05,9790,9840,9690,9780,10605659,9780,9768.0,10136.2,10756.3,672.8,8117.9,8790.7,11481.7,12154.5,-67.3
2016-07-06,9480,9500,9160,9420,22593364,9420,9720.0,10053.8,10688.4,647.9,8110.1,8758.0,11349.6,11997.5,-65.2
2016-07-07,9410,9480,9250,9300,18149274,9300,9640.0,9969.0,10621.2,622.9,8100.4,8723.3,11214.7,11837.6,-64.4
2016-07-08,9320,9450,9100,9120,18302603,9120,9506.0,9870.5,10550.5,582.5,8123.1,8705.6,11035.4,11617.9,-63.2
2016-07-13,10740,10750,10440,10480,21639313,10480,9620.0,9827.1,10533.0,490.3,8356.1,8846.4,10807.8,11298.1,-37.5
2016-07-14,10500,10720,10470,10700,15144542,10700,9804.0,9844.3,10536.5,514.8,8299.8,8814.6,10874.0,11388.8,-15.6
2016-07-15,10790,10970,10710,10840,21068054,10840,10088.0,9878.1,10544.2,556.2,8209.5,8765.7,10990.5,11546.7,3.6
2016-07-19,10990,11130,10840,11130,12784218,11130,10454.0,9921.4,10542.3,616.4,8072.3,8688.7,11154.1,11770.5,21.2
2016-07-20,10990,11090,10890,11060,11109973,11060,10842.0,9992.9,10546.3,657.9,8019.2,8677.1,11308.7,11966.6,29.6
2016-07-21,11340,11410,11140,11220,13865894,11220,10990.0,10061.0,10552.8,708.0,7937.1,8645.1,11476.9,12184.9,42.5
2016-07-22,10920,11080,10900,10970,10123456,10970,11044.0,10096.2,10547.7,734.7,7892.1,8626.8,11565.6,12300.3,54.5
2016-07-25,11030,11190,10970,10980,7968213,10980,11072.0,10120.5,10542.6,755.8,7853.1,8608.9,11632.1,12387.9,64.9
2016-07-26,10880,10890,10580,10680,12068918,10680,10982.0,10136.2,10530.7,764.2,7843.6,8607.8,11664.6,12428.8,71.3
2016-07-27,10910,11250,10860,11060,16849508,11060,10982.0,10159.5,10524.9,785.3,7803.6,8588.9,11730.1,12515.4,79.5
2016-07-28,10900,10970,10740,10780,8217192,10780,10894.0,10251.0,10514.9,736.7,8040.9,8777.6,11724.4,12461.1,75.1
2016-07-29,10750,11080,10350,10890,28862791,10890,10878.0,10325.7,10512.8,716.9,8175.0,8891.9,11759.5,12476.4,73.1
2016-08-01,10640,11040,10570,10970,13063536,10970,10876.0,10401.9,10504.0,694.9,8317.1,9012.0,11791.8,12486.7,70.1
2016-08-02,10750,10860,10650,10660,10069559,10660,10872.0,10449.5,10487.7,675.5,8422.9,9098.4,11800.6,12476.1,62.3
2016-08-03,10400,10510,10220,10260,14663646,10260,10712.0,10476.2,10460.0,655.2,8510.5,9165.8,11786.6,12441.9,50.6
2016-08-04,10360,10490,10040,10480,14775249,10480,10652.0,10509.0,10430.0,636.1,8600.7,9236.8,11781.2,12417.3,37.0
2016-08-05,10480,10600,10430,10470,8845472,10470,10568.0,10535.7,10394.7,621.3,8671.8,9293.1,11778.3,12399.6,20.9
2016-08-08,10820,10980,10770,10970,9196972,10970,10568.0,10592.4,10380.2,602.9,8783.6,9386.5,11798.3,12401.2,12.2
2016-08-09,10980,11150,10950,11130,8217346,11130,10662.0,10673.8,10382.1,549.8,9024.4,9574.2,11773.4,12323.2,9.0
2016-08-10,11040,11210,10990,11060,9140324,11060,10822.0,10757.6,10380.0,456.1,9389.4,9845.4,11669.8,12125.8,1.8
2016-08-16,11310,11310,10910,10910,9164840,10910,10908.0,10842.9,10376.0,259.7,10063.8,10323.5,11362.3,11622.0,-11.2
2016-08-17,10910,11130,10910,11120,7694151,11120,11038.0,10873.3,10374.4,252.5,10115.9,10368.4,11378.2,11630.7,-10.1
2016-08-18,10940,11080,10750,10770,12781870,10770,10998.0,10876.7,10360.0,250.5,10125.2,10375.7,11377.7,11628.2,-23.8
2016-08-19,10870,10930,10710,10840,7861570,10840,10940.0,10876.7,10371.6,250.5,10125.2,10375.7,11377.7,11628.2,-31.9
2016-08-22,10910,10950,10820,10890,6908264,10890,10906.0,10865.2,10389.3,243.8,10133.9,10377.7,11352.7,11596.5,-23.0
2016-08-23,10840,10990,10710,10750,8619399,10750,10874.0,10850.5,10401.6,240.7,10128.3,10369.0,11332.0,11572.7,-19.5
2016-08-24,10900,10970,10830,10870,5446698,10870,10824.0,10833.8,10432.1,225.5,10157.3,10382.8,11284.8,11510.3,-8.1
2016-08-25,10890,10950,10810,10850,4948319,10850,10840.0,10828.1,10456.7,223.4,10157.9,10381.3,11274.9,11498.3,-1.2
2016-08-26,10800,10800,10560,10620,11357708,10620,10796.0,10811.0,10465.8,225.0,10136.1,10361.1,11260.9,11485.9,-1.2
2016-08-29,11020,11140,11000,11110,7869549,11110,10840.0,10831.4,10480.7,231.9,10135.7,10367.6,11295.2,11527.1,2.3
2016-08-30,11050,11120,11030,11110,4332946,11110,10912.0,10833.8,10498.4,234.6,10130.0,10364.6,11303.0,11537.6,21.4
2016-08-31,11260,11340,11230,11310,7114695,11310,11000.0,10859.0,10515.6,256.1,10090.8,10346.9,11371.1,11627.2,29.6
2016-09-01,11300,11370,11260,11340,5524947,11340,11098.0,10880.5,10573.3,276.8,10050.2,10326.9,11434.1,11710.8,44.2
2016-09-02,11320,11380,11250,11350,6500096,11350,11244.0,10898.6,10620.5,294.8,10014.3,10309.1,11488.1,11782.9,59.0
2016-09-05,11630,11650,11450,11490,9805338,11490,11320.0,10938.1,10669.8,316.0,9990.0,10306.0,11570.2,11886.2,61.7
2016-09-06,11510,11580,11490,11560,4833440,11560,11410.0,11000.0,10714.0,303.7,10089.0,10392.7,11607.3,11911.0,61.7
2016-09-07,11330,11480,11310,11470,7195688,11470,11442.0,11047.1,10755.1,295.6,10160.2,10455.8,11638.4,11934.0,61.4
2016-09-08,11450,11460,11220,11390,6230521,11390,11452.0,11091.0,10792.3,273.1,10271.6,10544.7,11637.3,11910.4,60.6
2016-09-09,11430,11480,11310,11410,7110092,11410,11464.0,11111.9,10827.2,280.2,10271.3,10551.5,11672.3,11952.5,67.1
2016-09-12,11140,11190,10900,10990,11887408,10990,11364.0,11105.2,10855.3,281.4,10261.0,10542.4,11668.0,11949.4,65.2
2016-09-14,10950,11050,10890,10910,8712956,10910,11234.0,11098.1,10890.0,284.5,10244.6,10529.1,11667.1,11951.6,59.7
2016-09-15,10800,10810,10580,10630,10343843,10630,11066.0,11084.8,10920.9,299.9,10185.1,10485.0,11684.6,11984.5,41.3
2016-09-16,10720,10810,10650,10780,5870386,10780,10944.0,11068.6,10959.5,307.0,10147.6,10454.6,11682.6,11989.6,34.0
2016-09-20,10650,10880,10630,10740,8399272,10740,10810.0,11067.1,10965.6,308.5,10141.6,10450.1,11684.1,11992.6,12.6
2016-09-21,10710,11180,10580,11160,17088150,11160,10844.0,11082.4,10976.3,304.6,10168.6,10473.2,11691.6,11996.2,11.0
2016-09-23,11130,11160,11050,11080,7980857,11080,10878.0,11091.4,10981.9,301.4,10187.1,10488.6,11694.2,11995.7,4.3
2016-09-26,11020,11030,10760,10780,6766341,10780,10908.0,11092.9,10973.7,299.8,10193.5,10493.3,11692.5,11992.3,-14.8
2016-09-27,10640,10970,10470,10960,15515326,10960,10944.0,11097.1,10971.4,297.1,10205.9,10503.0,11691.2,11988.3,-24.8
2016-09-28,10900,10920,10750,10840,7724666,10840,10964.0,11096.7,10962.6,297.5,10204.2,10501.7,11691.7,11989.2,-38.4
2016-09-29,11050,11250,11030,11170,10646009,11170,10966.0,11122.9,10967.2,276.9,10292.1,10569.0,11676.8,11953.7,-53.5
2016-09-30,10890,10900,10770,10840,11597827,10840,10918.0,11110.0,10964.0,283.7,10258.8,10542.5,11677.5,11961.2,-60.1
2016-10-03,11020,11100,10980,11030,7605825,11030,10968.0,11106.2,10972.1,284.3,10253.4,10537.6,11674.8,11959.0,-60.9
2016-10-04,11120,11230,11070,11170,8446021,11170,11010.0,11099.5,10974.7,280.9,10256.9,10537.7,11661.3,11942.1,-53.1
2016-10-05,11280,11360,11190,11340,8254260,11340,11110.0,11099.5,10987.7,280.9,10256.9,10537.7,11661.3,11942.1,-42.2
2016-10-06,11490,11540,11420,11430,7297317,11430,11162.0,11103.3,11000.2,285.0,10248.4,10533.4,11673.2,11958.2,-24.3
2016-10-07,11420,11440,11330,11390,5368799,11390,11272.0,11098.6,11010.0,278.9,10261.8,10540.7,11656.5,11935.4,-6.9
2016-10-11,11500,11680,11480,11610,9683176,11610,11388.0,11101.0,11032.1,283.3,10251.2,10534.5,11667.5,11950.8,20.4
2016-10-12,11390,11510,11360,11380,7059883,11380,11430.0,11096.7,11058.1,278.0,10262.6,10540.6,11652.8,11930.8,39.2
2016-10-13,11480,11550,11220,11260,10452423,11260,11414.0,11090.5,11076.3,272.6,10272.8,10545.4,11635.6,11908.2,57.1
2016-10-14,11250,11390,11200,11370,7292428,11370,11402.0,11088.6,11097.2,270.4,10277.5,10547.9,11629.3,11899.7,78.2
2016-10-18,11400,11520,11360,11510,5309320,11510,11426.0,11113.3,11109.8,284.3,10260.3,10544.6,11682.0,11966.3,83.5
2016-10-19,11510,11590,11470,11580,5296740,11580,11420.0,11145.2,11120.2,297.7,10252.2,10549.9,11740.5,12038.2,86.8
2016-10-20,11570,11880,11550,11880,10722298,11880,11520.0,11204.8,11139.3,314.0,10262.8,10576.8,11832.8,12146.8,86.8
2016-10-21,11940,11970,11790,11840,7573818,11840,11636.0,11255.2,11160.9,327.2,10273.5,10600.8,11909.6,12236.9,87.3
2016-10-24,11890,11910,11800,11900,5705607,11900,11742.0,11310.5,11179.1,333.7,10309.3,10643.0,11978.0,12311.7,87.3
2016-10-25,12000,12090,11990,12090,6588975,12090,11858.0,11354.8,11209.8,372.3,10238.0,10610.3,12099.3,12471.6,90.3
2016-10-26,12010,12110,11980,12110,5329591,12110,11964.0,11403.8,11239.3,401.0,10200.8,10601.8,12205.8,12606.8,92.5
2016-10-27,12070,12140,11950,12050,7083706,12050,11998.0,11464.3,11266.3,398.0,10270.4,10668.4,12260.2,12658.2,92.1
2016-10-28,12180,12210,12130,12200,6398560,12200,12070.0,11523.3,11300.0,411.2,10289.8,10701.0,12345.6,12756.8,92.6
2016-10-31,12080,12170,12020,12170,6792294,12170,12124.0,11586.7,11330.2,403.0,10377.7,10780.7,12392.7,12795.7,92.7
2016-11-01,12130,12240,12040,12180,7444537,12180,12142.0,11634.8,11361.2,411.0,10401.9,10812.8,12456.8,12867.7,93.2
2016-11-02,11910,11960,11680,11760,11021390,11760,12072.0,11678.6,11387.7,368.9,10571.9,10940.8,12416.4,12785.3,87.4
2016-11-04,11540,11570,11300,11410,11550430,11410,11944.0,11696.7,11394.7,344.0,10664.8,11008.7,12384.7,12728.6,72.9
2016-11-07,11800,11820,11640,11810,7888398,11810,11866.0,11727.1,11410.9,322.7,10759.1,11081.7,12372.5,12695.1,64.7
2016-11-08,11890,11900,11740,11790,6215888,11790,11790.0,11748.6,11422.1,310.4,10817.4,11127.8,12369.4,12679.8,55.8
2016-11-09,11960,12160,10320,10580,50396882,10580,11470.0,11708.1,11404.4,397.3,10516.3,10913.6,12502.6,12899.9,32.6
2016-11-10,11810,12010,11640,11940,18435632,11940,11506.0,11734.3,11418.1,393.4,10554.2,10947.6,12521.0,12914.4,29.7
2016-11-11,12190,12310,11920,11990,15877271,11990,11622.0,11752.4,11429.8,396.1,10564.1,10960.2,12544.6,12940.7,28.8
2016-11-14,12140,12430,12110,12390,12379332,12390,11738.0,11800.5,11449.1,409.7,10571.4,10981.1,12619.9,13029.6,31.6
2016-11-15,12410,12460,12300,12380,9022523,12380,11856.0,11853.8,11470.2,408.7,10627.6,11036.4,12671.2,13080.0,33.6
