date,open,high,low,close,volume,adj.close
2017/01/04,2149.01,2156.0,2072.0,2119.01,325800,1412.67
2017/01/05,2121.0,2619.0,2105.0,2619.0,1454399,1746.0
2017/01/06,2519.0,2563.01,2400.0,2436.0,3200198,1624.0
2017/01/10,2386.01,2496.0,2338.01,2478.0,984400,1652.0
2017/01/11,2470.01,2470.01,2377.01,2388.0,466100,1592.0
2017/01/12,2400.0,2415.0,2318.0,2337.0,382100,1558.0
2017/01/13,2321.0,2366.0,2312.0,2340.0,209000,1560.0
2017/01/16,2364.0,2391.0,2305.01,2327.0,195200,1551.33
2017/01/17,2319.0,2324.0,2228.0,2233.01,265900,1488.67
2017/01/18,2227.01,2266.01,2202.0,2257.01,200300,1504.67
2017/01/19,2283.0,2300.0,2241.0,2249.0,146600,1499.33
2017/01/20,2228.0,2245.01,2205.0,2227.01,129300,1484.67
2017/01/23,2221.01,2222.0,2195.0,2208.0,91800,1472.0
2017/01/24,2200.01,2211.0,2176.01,2187.0,177600,1458.0
2017/01/25,2211.0,2221.01,2172.0,2210.0,146900,1473.33
2017/01/26,2255.0,2329.01,2235.0,2266.01,261800,1510.67
2017/01/27,2266.01,2278.01,2228.0,2250.0,152000,1500.0
2017/01/30,2244.0,2244.0,2203.01,2230.01,116600,1486.67
2017/01/31,2175.0,2220.0,2160.0,2190.0,199200,1460.0
2017/02/01,2151.0,2210.0,2151.0,2190.0,208300,1460.0
2017/02/06,2198.0,2247.0,2198.0,2240.0,196000,1493.33
2017/02/07,2229.0,2231.0,2174.0,2178.0,114000,1452.0
2017/02/08,2177.0,2218.01,2158.01,2195.0,137600,1463.33
2017/02/09,2199.0,2205.0,2166.0,2170.01,61600,1446.67
2017/02/10,2205.0,2230.01,2203.01,2206.01,85700,1470.67
2017/02/13,2230.01,2282.0,2217.0,2258.0,134100,1505.33
2017/02/14,2289.0,2323.01,2229.0,2242.01,128700,1494.67
2017/02/15,2243.0,2266.01,2217.0,2218.01,99800,1478.67
2017/02/16,2220.0,2222.0,2182.01,2189.0,115300,1459.33
