date,open,high,low,close,volume,adj.close,sma 5,sma 25,sma 50,stddev,-3s,-2s,+2s,+3s,RCI
2017-12-12,1289,1308,1280,1284,547200,1284,1267.2,1232.8,1203.7,54.9,1068.0,1122.9,1342.7,1397.6,65.6
2017-12-13,1281,1284,1233,1249,697300,1249,1271.6,1238.1,1206.3,49.2,1090.5,1139.7,1336.5,1385.7,58.3
2017-12-14,1249,1271,1247,1270,514200,1270,1272.0,1244.6,1209.5,41.6,1119.9,1161.5,1327.7,1369.3,51.8
2017-12-15,1262,1273,1255,1270,402600,1270,1271.8,1249.2,1211.9,37.4,1137.1,1174.4,1324.0,1361.3,44.6
2017-12-18,1291,1354,1285,1345,1182400,1345,1283.6,1256.4,1214.4,37.7,1143.2,1181.0,1331.8,1369.6,44.6
2017-12-19,1345,1347,1317,1330,471300,1330,1292.8,1262.2,1217.0,37.3,1150.2,1187.5,1336.9,1374.2,44.5
2017-12-20,1330,1372,1330,1366,529000,1366,1316.2,1268.1,1220.4,41.6,1143.3,1184.9,1351.3,1392.9,44.9
2017-12-21,1345,1371,1343,1368,395400,1368,1335.8,1275.2,1223.7,42.9,1146.6,1189.5,1360.9,1403.8,44.9
2017-12-22,1358,1374,1353,1370,487500,1370,1355.8,1280.6,1227.0,46.1,1142.4,1188.5,1372.7,1418.8,48.1
2017-12-25,1380,1380,1337,1342,591700,1342,1355.2,1283.9,1230.1,47.4,1141.7,1189.1,1378.7,1426.1,52.0
2017-12-26,1352,1380,1340,1347,795200,1347,1358.6,1289.8,1233.4,45.5,1153.3,1198.8,1380.8,1426.3,51.3
2017-12-27,1350,1395,1345,1395,721200,1395,1364.4,1296.5,1237.8,48.2,1151.8,1200.1,1392.9,1441.2,52.7
2017-12-28,1400,1415,1361,1365,660300,1365,1363.8,1299.7,1241.8,50.1,1149.5,1199.6,1399.8,1449.9,61.4
2017-12-29,1370,1376,1355,1369,433600,1369,1363.6,1302.5,1245.9,51.9,1146.7,1198.6,1406.4,1458.3,70.1
2018-01-04,1385,1398,1360,1376,743200,1376,1370.4,1305.8,1249.9,53.9,1144.0,1197.9,1413.7,1467.6,77.9
2018-01-05,1379,1383,1359,1366,734900,1366,1374.2,1309.4,1254.2,54.8,1145.0,1199.8,1419.0,1473.8,80.8
2018-01-09,1379,1415,1370,1409,821800,1409,1377.0,1314.2,1259.3,58.1,1139.9,1198.0,1430.4,1488.5,86.8
2018-01-10,1410,1415,1375,1383,636800,1383,1380.6,1318.5,1264.0,59.1,1141.2,1200.3,1436.7,1495.8,90.2
2018-01-11,1373,1374,1355,1364,464400,1364,1379.6,1323.2,1267.8,57.8,1149.8,1207.6,1438.8,1496.6,86.0
2018-01-12,1365,1377,1347,1349,489300,1349,1374.2,1328.0,1271.6,54.5,1164.6,1219.1,1436.9,1491.4,80.6
2018-01-15,1353,1366,1349,1361,401400,1361,1373.2,1333.2,1275.1,51.0,1180.2,1231.2,1435.2,1486.2,74.3
2018-01-16,1367,1368,1349,1360,342800,1360,1363.4,1338.5,1278.3,46.2,1200.0,1246.2,1430.8,1477.0,67.0
2018-01-17,1349,1355,1339,1348,477500,1348,1356.4,1341.7,1281.3,43.8,1210.4,1254.1,1429.3,1473.0,58.8
2018-01-18,1359,1359,1301,1301,939300,1301,1343.8,1342.9,1283.6,42.1,1216.5,1258.6,1427.2,1469.3,45.1
2018-01-19,1308,1314,1290,1299,584100,1299,1333.8,1343.4,1286.1,41.5,1219.0,1260.4,1426.4,1467.8,29.7
2018-01-22,1300,1301,1272,1291,927100,1291,1319.8,1343.7,1288.2,41.1,1220.4,1261.5,1425.9,1467.0,12.4
2018-01-23,1306,1311,1298,1303,414600,1303,1308.4,1345.9,1292.0,37.1,1234.5,1271.6,1420.2,1457.3,-6.6
2018-01-24,1296,1318,1293,1299,410600,1299,1298.6,1347.0,1295.8,35.1,1241.8,1276.9,1417.1,1452.2,-27.6
2018-01-25,1295,1311,1285,1294,455300,1294,1297.2,1348.0,1298.6,33.1,1248.6,1281.7,1414.3,1447.4,-50.5
2018-01-26,1295,1300,1282,1291,404000,1291,1295.6,1345.8,1301.1,35.0,1240.7,1275.7,1415.9,1450.9,-63.2
2018-01-29,1289,1323,1289,1316,479900,1316,1300.6,1345.3,1303.8,35.4,1239.1,1274.5,1416.1,1451.5,-72.8
2018-01-30,1322,1322,1265,1279,643600,1279,1295.8,1341.8,1305.0,37.5,1229.3,1266.8,1416.8,1454.3,-76.2
2018-01-31,1267,1301,1266,1284,434900,1284,1292.8,1338.4,1306.8,38.8,1222.0,1260.8,1416.0,1454.8,-78.9
