code,date,open,high,low,close,volume,adj_close
5301,2018/04/04,1620,1624,1371,1392,24751200,1392
5301,2018/04/05,1362,1445,1362,1369,13948900,1369
5301,2018/04/06,1363,1410,1350,1351,9785900,1351
5301,2018/04/09,1372,1377,1307,1344,8341900,1344
5301,2018/04/10,1350,1380,1313,1369,7884800,1369
5301,2018/04/11,1365,1407,1360,1372,8312200,1372
5301,2018/04/12,1370,1370,1308,1317,7713800,1317
5301,2018/04/13,1317,1347,1295,1322,8273800,1322
5301,2018/04/16,1366,1386,1326,1332,7909900,1332
5301,2018/04/17,1327,1366,1306,1356,6571300,1356
5301,2018/04/18,1356,1419,1337,1413,9726500,1413
5301,2018/04/19,1427,1429,1341,1379,11395600,1379
5301,2018/04/20,1366,1412,1344,1401,8880700,1401
5301,2018/04/23,1415,1463,1390,1460,9180800,1460
5301,2018/04/24,1480,1516,1444,1463,12409400,1463
5301,2018/04/25,1443,1443,1341,1347,14621000,1347
5301,2018/04/26,1353,1379,1337,1345,7428200,1345
5301,2018/04/27,1371,1375,1348,1375,5662700,1375
5301,2018/05/01,1451,1453,1388,1418,13942900,1418
5301,2018/05/02,1418,1489,1400,1479,12985100,1479
5301,2018/05/07,1509,1519,1472,1518,8145400,1518
5301,2018/05/08,1512,1530,1466,1512,9687400,1512
5301,2018/05/09,1700,1729,1597,1603,32064300,1603
5301,2018/05/10,1619,1734,1618,1729,23082500,1729
5301,2018/05/11,1729,1748,1697,1741,12147500,1741
5301,2018/05/14,1756,1791,1732,1742,9565600,1742
5301,2018/05/15,1738,1755,1699,1705,7521000,1705
5301,2018/05/16,1675,1712,1636,1695,7615100,1695
5301,2018/05/17,1690,1751,1685,1742,6637000,1742
5301,2018/05/18,1755,1793,1753,1784,8851400,1784
5301,2018/05/21,1849,1890,1845,1876,12052400,1876
5301,2018/05/22,1871,1895,1857,1888,6940500,1888
5301,2018/05/23,1911,1917,1872,1903,8702100,1903
5301,2018/05/24,1904,1904,1852,1868,7393000,1868
5301,2018/05/25,1840,1909,1830,1907,7645700,1907
5301,2018/05/28,1920,1963,1918,1940,8801000,1940
5301,2018/05/29,2070,2119,2039,2118,28199400,2118
5301,2018/05/30,2070,2160,2027,2125,21496300,2125
5301,2018/05/31,2150,2288,2143,2233,23923700,2233
5301,2018/06/01,2194,2273,2187,2255,15134100,2255
5301,2018/06/04,2319,2373,2273,2288,18526100,2288
5301,2018/06/05,2338,2338,2194,2251,18556200,2251
5301,2018/06/06,2203,2216,2035,2068,27805500,2068
5301,2018/06/07,2054,2128,2044,2088,19805100,2088
5301,2018/06/08,2067,2190,2066,2188,15831100,2188
5301,2018/06/11,2210,2253,2156,2191,11895400,2191
5301,2018/06/12,2200,2205,2132,2157,9033200,2157
5301,2018/06/13,2128,2217,2085,2204,11619800,2204
5301,2018/06/14,2193,2222,2138,2150,7827700,2150
5301,2018/06/15,2165,2165,2093,2121,8973700,2121
5301,2018/06/18,2082,2112,1985,2041,12977700,2041
5301,2018/06/19,2009,2064,1883,1888,16003400,1888
5301,2018/06/20,1880,1920,1815,1908,18868300,1908
5301,2018/06/21,1955,2008,1891,1948,17454600,1948
5301,2018/06/22,1900,2010,1893,1988,13449200,1988
5301,2018/06/25,1998,2019,1916,1924,9637900,1924
5301,2018/06/26,1884,2005,1862,1982,15054700,1982
5301,2018/06/27,1981,1995,1905,1908,10607800,1908
5301,2018/06/28,1920,1973,1912,1966,9926800,1966
5301,2018/06/29,1961,1991,1941,1991,7477900,1991
5301,2018/07/02,1995,2075,1966,1975,14589900,1975
5301,2018/07/03,1999,2058,1962,2003,14228500,2003
5301,2018/07/04,2030,2034,1934,1957,14330700,1957
5301,2018/07/05,1940,1967,1903,1910,9748100,1910
5301,2018/07/06,1945,2017,1916,2008,13781700,2008
5301,2018/07/09,2008,2008,1923,1935,14459700,1935
5301,2018/07/10,1965,2023,1960,1991,13508700,1991
5301,2018/07/11,1961,1987,1921,1946,10631200,1946
5301,2018/07/12,1970,2005,1943,1998,9986800,1998
5301,2018/07/13,2024,2160,2021,2144,21214400,2144
5301,2018/07/17,2176,2180,2107,2144,13327200,2144
5301,2018/07/18,2168,2168,2062,2070,13857200,2070
5301,2018/07/19,2075,2098,2011,2056,11639600,2056
5301,2018/07/20,2139,2139,2051,2067,22355700,2067
5301,2018/07/23,2040,2066,1960,1969,12057200,1969
5301,2018/07/24,1986,1995,1900,1944,14959200,1944
5301,2018/07/25,1934,2024,1911,2017,11509400,2017
5301,2018/07/26,2011,2088,2000,2048,12764600,2048
5301,2018/07/27,2048,2082,2041,2079,8008700,2079
5301,2018/07/30,2056,2105,2050,2100,7307200,2100
5301,2018/07/31,2085,2097,2042,2051,8198800,2051
5301,2018/08/01,2083,2158,2067,2153,14980700,2153
5301,2018/08/02,2160,2221,2133,2182,17099400,2182
5301,2018/08/03,2195,2204,2163,2190,7428000,2190
5301,2018/08/06,2200,2209,2133,2164,8718500,2164
5301,2018/08/07,2152,2219,2145,2219,9416500,2219
5301,2018/08/08,2165,2190,2043,2054,24285800,2054
5301,2018/08/09,2049,2132,1950,2119,27030000,2119
5301,2018/08/10,2119,2135,2029,2039,14753500,2039
5301,2018/08/13,1989,2030,1967,1972,10874500,1972
5301,2018/08/14,2020,2023,1941,1946,10172800,1946
5301,2018/08/15,1955,1970,1830,1843,14214200,1843
5301,2018/08/16,1763,1807,1707,1780,18398500,1780
5301,2018/08/17,1798,1831,1762,1772,8738300,1772
5301,2018/08/20,1773,1804,1761,1783,6251400,1783
5301,2018/08/21,1770,1866,1762,1861,9445900,1861
5301,2018/08/22,1875,1924,1863,1904,11094500,1904
5301,2018/08/23,1920,1959,1914,1959,9559000,1959
5301,2018/08/24,1970,1977,1901,1916,8797700,1916
5301,2018/08/27,1952,1993,1940,1991,8884800,1991
5301,2018/08/28,2020,2035,1945,1960,10565700,1960
5301,2018/08/29,1959,1993,1943,1969,6522300,1969
5301,2018/08/30,1990,1997,1968,1987,7681000,1987
5301,2018/08/31,1956,1993,1943,1986,7406700,1986
5301,2018/09/03,1973,1984,1948,1965,5728400,1965
5301,2018/09/04,1972,2039,1963,2033,11351900,2033
5301,2018/09/05,2045,2062,1983,1984,9179600,1984
5301,2018/09/06,1965,2001,1956,1994,7353600,1994
5301,2018/09/07,1978,1989,1933,1938,7736000,1938
5301,2018/09/10,1918,1932,1884,1885,6950800,1885
5301,2018/09/11,1920,1982,1901,1937,10541700,1937
5301,2018/09/12,1950,1956,1887,1910,5724800,1910
5301,2018/09/13,1926,1971,1915,1967,8113800,1967
5301,2018/09/14,1999,2040,1983,2033,13148100,2033
5301,2018/09/18,2017,2096,1986,2091,13041800,2091
5301,2018/09/19,2141,2150,2053,2064,14060400,2064
5301,2018/09/20,2081,2091,2039,2062,8208700,2062
5301,2018/09/21,2090,2156,2075,2149,15827200,2149
5301,2018/09/25,2120,2149,2097,2138,7813100,2138
5301,2018/09/26,2150,2262,2150,2244,19735300,2244
5301,2018/09/27,2241,2281,2194,2195,12635500,2195
5301,2018/09/28,2245,2272,2196,2231,13939600,2231
5301,2018/10/01,2255,2332,2232,2321,14615300,2321
5301,2018/10/02,2338,2353,2175,2188,20240700,2188
5301,2018/10/03,2150,2204,2078,2108,16012400,2108
5301,2018/10/04,2168,2188,2085,2098,12356800,2098
5301,2018/10/05,2070,2095,2026,2041,12281000,2041
